Time (s),Position (mm)
0.00,9.0721
0.06,9.0721
0.11,9.0640
0.16,9.0627
0.21,9.0681
0.27,9.0580
0.32,9.0426
0.37,10.4895
0.43,11.0313
0.48,11.3113
0.53,11.5389
0.60,11.5912
0.65,11.7161
0.70,11.8262
0.75,11.8927
0.81,11.9263
0.86,11.9746
0.91,12.0377
0.98,12.0552
1.03,12.0941
1.08,12.1297
1.13,12.1734
1.18,12.1781
1.24,12.2237
1.29,12.2452
1.35,12.2667
1.40,12.2922
1.45,12.3103
1.51,12.3392
1.56,12.3540
1.62,12.3694
1.67,12.3896
1.72,12.3896
1.77,12.4063
1.82,12.4198
1.89,12.4278
1.95,12.4433
2.00,12.4493
2.06,12.4614
2.12,12.4688
2.17,12.4789
2.26,12.4943
2.31,12.5070
2.36,12.5117
2.42,12.5212
2.47,12.5258
2.52,12.5332
2.59,12.5386
2.64,12.5467
2.69,12.5541
2.75,12.5594
2.80,12.5614
2.85,12.5648
2.90,12.5749
2.96,12.5742
3.01,12.5782
3.06,12.5856
3.13,12.5890
3.18,12.5917
3.23,12.5943
3.31,12.6017
3.36,12.6044
3.41,12.6078
3.48,12.6158
3.53,12.6152
3.58,12.6225
3.63,12.6306
3.68,12.6326
3.74,12.6366
3.79,12.6467
3.85,12.6467
3.90,12.6487
3.95,12.6534
4.03,12.6588
4.08,12.6588
4.13,12.6642
4.20,12.6695
4.25,12.6689
4.30,12.6716
4.38,12.6769
4.43,12.6762
4.48,12.6796
4.55,12.6870
4.60,12.6836
4.65,12.6863
4.71,12.6917
4.76,12.6904
4.81,12.6957
4.87,12.6957
4.92,12.6971
4.97,12.7004
5.03,12.7044
5.08,12.7031
5.13,12.7065
5.20,12.7125
5.25,12.7098
5.30,12.7118
5.36,12.7179
5.41,12.7152
5.47,12.7165
5.53,12.7246
5.58,12.7212
5.63,12.7219
5.71,12.7280
5.76,12.7266
5.81,12.7286
5.87,12.7347
5.92,12.7292
5.97,12.7333
6.02,12.7400
6.07,12.7400
6.13,12.7373
6.18,12.7394
6.24,12.7441
6.29,12.7427
6.34,12.7454
6.39,12.7454
6.45,12.7461
6.50,12.7481
6.56,12.7528
6.61,12.7494
6.66,12.7521
6.72,12.7595
6.77,12.7535
6.82,12.7568
6.91,12.7622
6.96,12.7608
7.01,12.7622
7.09,12.7682
7.14,12.7675
7.19,12.7689
7.25,12.7743
7.30,12.7729
7.35,12.7743
7.42,12.7817
7.47,12.7776
7.52,12.7790
7.58,12.7877
7.63,12.7830
7.68,12.7837
7.73,12.7904
7.78,12.7857
7.84,12.7877
7.91,12.7911
7.96,12.7904
8.01,12.7937
8.06,12.7937
8.12,12.7937
8.17,12.7951
8.24,12.8025
8.29,12.7971
8.34,12.7978
8.40,12.8045
8.46,12.7998
8.51,12.8045
8.56,12.8045
8.61,12.8032
8.66,12.8045
8.72,12.8045
8.77,12.8045
8.82,12.8058
8.88,12.8112
8.94,0.9453
8.99,12.8078
9.06,12.8132
9.11,12.8099
9.16,12.8105
9.23,12.8172
9.28,12.8125
9.33,12.8125
9.40,12.8166
9.45,12.8139
9.50,12.8159
9.57,12.8199
9.62,12.8159
9.67,12.8166
9.74,12.8233
9.79,12.8186
9.84,12.8206
9.91,12.8253
9.96,12.8199
10.01,12.8206
10.07,12.8253
10.13,12.8213
10.18,12.8219
10.25,12.8287
10.30,12.8233
10.35,12.8246
10.41,12.8287
10.47,12.8253
10.52,12.8260
10.59,12.8307
10.64,12.8273
10.69,12.8280
10.76,12.8340
10.81,12.8287
10.86,12.8293
10.91,12.8381
10.96,12.8307
11.01,12.8307
11.10,12.8354
11.15,12.8320
11.20,12.8327
11.28,12.8374
11.33,12.8340
11.38,12.8347
11.44,12.8381
11.49,12.8347
11.54,12.8354
11.61,12.8407
11.66,12.8367
11.71,12.8401
11.77,12.8401
11.82,12.8381
11.87,12.8381
11.93,12.8414
11.99,12.8401
12.04,12.8401
12.10,12.8448
12.15,12.8414
12.20,12.8421
12.27,12.8501
12.32,12.8427
12.37,12.8454
12.44,12.8481
12.49,12.8441
12.54,12.8441
12.60,12.8528
12.65,12.8448
12.70,12.8454
12.76,12.8508
12.81,12.8454
12.86,12.8468
12.92,12.8515
12.99,12.8508
13.05,12.8515
13.14,12.8522
13.19,12.8501
13.24,12.8515
13.30,12.8555
13.35,12.8515
13.40,12.8515
13.46,12.8561
13.51,12.8522
13.56,12.8528
13.62,12.8595
13.67,12.8528
13.72,12.8542
13.79,12.8575
13.84,12.8548
13.89,12.8562
13.96,12.8562
14.01,12.8555
14.06,12.8575
14.12,12.8636
14.17,12.8569
14.22,12.8569
14.28,12.8642
14.34,12.8575
14.39,12.8582
14.45,12.8649
14.50,12.8589
14.55,12.8589
14.61,12.8622
14.66,12.8589
14.71,12.8615
14.78,12.8615
14.83,12.8602
14.88,12.8609
14.94,12.8676
14.99,12.8615
15.04,12.8622
15.10,12.8696
15.16,12.8629
15.21,12.8629
15.27,12.8696
15.32,12.8636
15.37,12.8642
15.44,12.8676
15.49,12.8642
15.54,12.8636
15.60,12.8676
15.65,12.8642
15.70,12.8649
15.76,12.8696
15.81,12.8649
15.87,12.8656
15.94,12.8676
15.99,12.8669
16.04,12.8676
16.12,12.8763
16.17,12.8676
16.22,12.8689
16.28,12.8730
16.33,12.8683
16.38,12.8689
16.46,12.8730
16.51,12.8696
16.56,12.8703
16.62,12.8743
16.67,12.8710
16.72,12.8710
16.78,12.8770
16.84,12.8716
16.89,12.8723
16.96,12.8757
17.01,12.8730
17.06,12.8730
17.12,12.8763
17.17,12.8736
17.22,12.8743
17.28,12.8783
17.33,12.8743
17.38,12.8743
17.47,12.8790
17.52,12.8750
17.57,12.8757
17.64,12.8797
17.69,12.8763
17.74,12.8763
17.82,12.8803
17.87,12.8770
17.92,12.8770
18.00,12.8824
18.06,12.8777
18.11,12.8790
18.17,12.8803
18.22,12.8783
18.27,12.8790
18.34,12.8790
18.39,12.8770
18.44,12.8790
18.51,12.8830
18.56,12.8797
18.61,12.8803
18.67,12.8851
18.72,12.8803
18.77,12.8810
18.86,12.8864
18.91,12.8810
18.96,12.8857
19.02,12.8857
19.07,12.8824
19.12,12.8824
19.19,12.8864
19.24,12.8824
19.29,12.8830
19.35,12.8898
19.40,12.8830
19.45,12.8837
19.53,12.8871
19.58,12.8837
19.63,12.8851
19.68,12.8877
19.73,12.8844
19.78,12.8851
19.85,12.8891
19.90,12.8851
19.95,12.8851
20.01,12.8918
20.06,12.8857
20.12,12.8864
20.17,12.8911
20.23,12.8864
20.28,12.8871
20.34,12.8891
20.39,12.8871
20.44,12.8871
20.51,12.8877
20.56,12.8877
20.61,12.8877
20.67,12.8938
20.72,12.8891
20.77,12.8884
20.84,12.8965
20.89,12.8891
20.94,12.8891
21.00,12.8951
21.05,12.8898
21.10,12.8898
21.18,12.8938
21.23,12.8911
21.28,12.8904
21.36,12.8951
21.41,12.8911
21.46,12.8911
21.52,12.8965
21.57,12.8918
21.63,12.8918
21.68,12.8965
21.73,12.8965
21.78,12.8924
21.83,12.8931
21.89,12.8965
21.94,12.8931
21.99,12.8931
22.04,12.8985
22.10,12.8978
22.15,12.8958
22.22,12.9018
22.27,12.8958
22.32,12.8978
22.39,12.9039
22.44,12.8965
22.49,12.8971
22.55,12.9039
22.60,12.8971
22.65,12.8978
22.71,12.9012
22.76,12.8971
22.81,12.8998
22.88,12.9039
22.93,12.8985
22.98,12.8991
23.06,12.9052
23.11,12.8991
23.16,12.9005
23.21,12.9039
23.27,12.8991
23.32,12.8998
23.40,12.9065
23.45,12.9005
23.50,12.9005
23.57,12.9039
23.62,12.9012
23.67,12.9012
23.74,12.9045
23.80,12.9018
23.85,12.9018
23.91,12.9079
23.96,12.9025
24.01,12.9025
24.08,12.9079
24.13,12.9012
24.19,12.9018
24.25,12.9039
24.30,12.9025
24.35,12.9025
24.41,12.9065
24.46,12.9018
24.51,12.9025
24.57,12.9086
24.62,12.9025
24.67,12.9032
24.74,12.9086
24.79,12.9032
24.84,12.9032
24.90,12.9086
24.95,12.9032
25.00,12.9065
25.06,12.9065
25.11,12.9052
25.16,12.9059
25.22,12.9092
25.27,12.9045
25.32,12.9045
25.39,12.9072
25.44,12.9045
25.49,12.9052
25.56,12.9112
25.61,12.9052
25.66,12.9092
25.72,12.9092
25.77,12.9059
25.82,12.9065
25.90,12.9106
25.95,12.9065
26.00,12.9065
26.07,12.9112
26.12,12.9072
26.17,12.9072
26.24,12.9126
26.30,12.9072
26.35,12.9092
26.42,12.9106
26.47,12.9072
26.52,12.9079
26.57,12.9133
26.63,12.9059
26.68,12.9086
26.75,12.9139
26.80,12.9086
26.85,12.9099
26.91,12.9133
26.96,12.9092
27.01,12.9092
27.07,12.9159
27.13,12.9092
27.18,12.9099
27.26,12.9126
27.31,12.9099
27.36,12.9106
27.42,12.9166
27.47,12.9106
27.53,12.9106
27.59,12.9179
27.64,12.9106
27.69,12.9112
27.77,12.9153
27.82,12.9112
27.87,12.9112
27.95,12.9153
