Time (s),Position (mm)
0.00,9.1601
0.08,9.1554
0.13,9.1554
0.18,9.1527
0.25,9.1567
0.30,9.1520
0.35,9.1473
0.41,9.1554
0.46,9.1346
0.52,9.1446
0.57,10.2028
0.64,11.3475
0.69,11.4455
0.76,11.7228
0.82,11.8840
0.87,11.9518
0.95,12.0673
1.00,12.1358
1.05,12.2029
1.10,12.2284
1.16,12.2754
1.21,12.3197
1.28,12.3385
1.33,12.3835
1.38,12.4063
1.43,12.4231
1.48,12.4486
1.53,12.4748
1.60,12.4923
1.65,12.5185
1.70,12.5285
1.76,12.5420
1.81,12.5574
1.86,12.5655
1.92,12.5769
1.97,12.5856
2.02,12.5990
2.08,12.6064
2.13,12.6131
2.18,12.6232
2.25,12.6272
2.30,12.6386
2.35,12.6454
2.41,12.6480
2.46,12.6642
2.51,12.6756
2.57,12.6756
2.62,12.6890
2.67,12.6991
2.73,12.7038
2.78,12.7065
2.83,12.7145
2.89,12.7192
2.94,12.7286
2.99,12.7360
3.05,12.7447
3.10,12.7474
3.15,12.7548
3.22,12.7635
3.28,12.7588
3.33,12.7635
3.40,12.7723
3.45,12.7723
3.50,12.7749
3.56,12.7817
3.61,12.7844
3.66,12.7897
3.72,12.7971
3.77,12.7978
3.82,12.8018
3.88,12.8112
3.93,12.8085
3.98,12.8112
4.04,12.8172
4.10,12.8186
4.15,12.8213
4.22,12.8320
4.28,12.8293
4.33,12.8354
4.40,12.8387
4.45,12.8401
4.50,12.8414
4.56,12.8475
4.61,12.8461
4.66,12.8488
4.72,12.8548
4.77,12.8501
4.82,12.8542
4.87,12.8589
4.92,12.8569
4.97,12.8602
5.02,12.8649
5.07,12.8649
5.13,12.8656
5.19,12.8676
5.24,12.8716
5.29,12.8723
5.34,12.8716
5.39,12.8743
5.44,12.8783
5.49,12.8777
5.54,12.8790
5.59,12.8817
5.67,12.8851
5.72,12.8844
5.77,12.8864
5.85,12.8904
5.90,12.8911
5.95,12.8931
6.01,12.8958
6.06,12.8971
6.11,12.9005
6.18,12.9005
6.23,12.9012
6.28,12.9045
6.33,12.9086
6.38,12.9045
6.43,12.9079
6.50,12.9119
6.55,12.9106
6.60,12.9126
6.66,12.9166
6.71,12.9146
6.76,12.9159
6.82,12.9227
6.88,12.9186
6.93,12.9200
6.99,12.9260
7.04,12.9227
7.09,12.9240
7.15,12.9321
7.20,12.9260
7.25,12.9267
7.31,12.9341
7.36,12.9300
7.41,12.9361
7.47,12.9361
7.52,12.9327
7.57,12.9374
7.63,12.9374
7.68,12.9367
7.73,12.9394
7.79,12.9394
7.84,12.9401
7.89,12.9421
7.96,12.9448
8.01,12.9421
8.06,12.9448
8.12,12.9509
8.17,12.9448
8.23,12.9462
8.28,12.9515
8.33,12.9475
8.38,12.9482
8.44,12.9562
8.50,12.9495
8.55,12.9509
8.60,12.9576
8.65,12.9522
8.70,12.9529
8.77,12.9582
8.82,12.9549
8.87,12.9602
8.93,12.9602
8.98,12.9562
9.03,12.9602
9.09,12.9602
9.14,12.9596
9.19,12.9616
9.25,12.9643
9.30,12.9616
9.35,12.9629
9.41,12.9656
9.46,12.9636
9.51,12.9643
9.58,12.9697
9.63,12.9656
9.68,12.9663
9.74,12.9730
9.79,12.9670
9.84,12.9683
9.89,12.9757
9.94,12.9690
9.99,12.9697
10.07,12.9757
10.12,12.9710
10.17,12.9770
10.23,12.9770
10.28,12.9730
10.33,12.9764
10.39,12.9764
10.44,12.9750
10.49,12.9770
10.56,12.9817
10.61,12.9770
10.66,12.9777
10.72,12.9824
10.77,12.9811
