Time (s),Position (mm)
0.00,9.0164
0.07,9.0110
0.12,9.0124
0.17,9.0117
0.25,9.0157
0.30,9.0103
0.35,9.0103
0.41,9.0150
0.47,9.0043
0.52,8.9875
0.58,10.1645
0.64,11.0320
0.70,11.3428
0.75,11.6033
0.81,11.6476
0.86,11.8309
0.91,11.9041
0.98,11.9558
1.04,12.0357
1.10,12.0800
1.15,12.1479
1.20,12.1841
1.25,11.5089
1.30,12.2358
1.37,12.2633
1.43,12.3097
1.48,12.3285
1.56,12.3520
1.61,12.3808
1.66,12.3916
1.73,12.4070
1.78,12.4204
1.83,12.4372
1.92,12.4547
1.97,12.4708
2.02,12.4876
2.07,12.4956
2.13,12.5064
2.18,12.5158
2.27,12.5305
2.32,12.5393
2.37,12.5440
2.43,12.5527
2.48,12.5567
2.53,12.5675
2.60,12.5735
2.65,12.5849
2.70,12.5950
2.76,12.5950
2.81,12.6057
2.86,12.6145
2.92,12.6145
2.97,12.6266
3.02,12.6306
3.08,12.6353
3.13,12.6393
3.18,12.6454
3.25,12.6528
3.30,12.6548
3.35,12.6588
3.42,12.6628
3.47,12.6689
3.52,12.6742
3.58,12.6742
3.63,12.6816
3.68,12.6850
3.74,12.6910
3.80,12.6930
3.85,12.6964
3.91,12.7044
3.96,12.7038
4.01,12.7065
4.07,12.7138
4.12,12.7138
4.17,12.7172
4.24,12.7199
4.29,12.7273
4.34,12.7320
4.41,12.7400
4.46,12.7400
4.51,12.7420
4.57,12.7528
4.62,12.7494
4.67,12.7521
4.73,12.7595
4.78,12.7575
4.83,12.7615
4.90,12.7669
4.95,12.7682
5.00,12.7723
5.06,12.7723
5.11,12.7763
5.16,12.7783
5.22,12.7837
5.27,12.7810
5.32,12.7844
5.39,12.7931
5.44,12.7877
5.49,12.7904
5.57,12.7937
5.62,12.7937
5.67,12.7964
5.72,12.8032
5.78,12.7991
5.83,12.8011
5.90,12.8058
5.95,12.8045
6.00,12.8065
6.07,12.8119
6.12,12.8092
6.17,12.8099
6.24,12.8139
6.29,12.8125
6.34,12.8139
6.41,12.8152
6.46,12.8159
6.51,12.8179
6.57,12.8246
6.62,12.8213
6.67,12.8219
6.73,12.8293
6.78,12.8246
6.83,12.8260
6.90,12.8327
6.95,12.8280
7.00,12.8287
7.06,12.8367
7.11,12.8313
7.16,12.8320
7.22,12.8394
7.27,12.8347
7.32,12.8354
7.38,12.8414
7.43,12.8374
7.48,12.8374
7.55,12.8414
7.60,12.8394
7.65,12.8427
7.71,12.8448
7.76,12.8421
7.81,12.8441
7.87,12.8468
7.92,12.8441
7.97,12.8461
8.03,12.8501
8.08,12.8481
8.13,12.8475
8.20,12.8555
8.25,12.8481
8.30,12.8488
8.37,12.8562
8.42,12.8501
8.47,12.8528
8.53,12.8528
8.58,12.8528
8.63,12.8535
8.69,12.8575
8.74,12.8542
8.79,12.8548
8.85,12.8602
8.90,12.8569
8.95,12.8569
9.01,12.8642
9.06,12.8575
9.11,12.8589
9.16,12.8663
9.22,12.8595
9.27,12.8609
9.34,12.8663
9.39,12.8622
9.44,12.8642
9.51,12.8656
9.56,12.8649
9.61,12.8669
9.67,12.8696
9.72,12.8663
9.77,12.8683
9.85,12.8730
9.90,12.8696
9.95,12.8703
10.01,12.8750
10.07,12.8730
10.12,12.8716
10.19,12.8797
10.24,12.8730
10.29,12.8730
10.37,12.8763
10.42,12.8750
10.47,12.8750
10.53,12.8810
10.58,12.8757
10.63,12.8763
10.69,12.8797
10.74,12.8770
10.79,12.8790
10.85,12.8790
10.91,12.8783
10.96,12.8790
11.01,12.8830
11.07,12.8797
11.12,12.8810
11.17,12.8837
11.22,12.8810
11.27,12.8817
11.34,12.8871
11.39,12.8824
11.44,12.8830
11.51,12.8851
11.56,12.8837
11.61,12.8877
11.68,12.8898
11.73,12.8844
11.78,12.8857
11.85,12.8904
11.90,12.8864
11.95,12.8871
12.02,12.8911
12.07,12.8877
12.12,12.8884
12.20,12.8931
12.25,12.8891
12.30,12.8891
12.37,12.8951
12.42,12.8904
12.47,12.8911
12.53,12.8978
12.58,12.8918
12.63,12.8918
12.69,12.8998
12.74,12.8924
12.79,12.8931
12.86,12.8971
12.91,12.8938
12.96,12.8945
13.02,12.8991
13.07,12.8951
13.12,12.8958
13.19,12.9018
13.24,12.8965
13.29,0.9453
13.36,12.9005
13.41,12.8978
13.46,12.8978
13.52,12.9039
13.57,12.8991
13.62,12.8991
13.68,12.9045
13.73,12.8991
13.78,12.9025
13.85,12.9052
13.90,12.9018
13.95,12.9032
14.01,12.9079
14.06,12.9045
14.11,12.9045
14.18,12.9092
14.23,12.9052
14.28,12.9059
14.34,12.9099
14.39,12.9065
14.44,12.9065
14.49,12.9106
14.55,12.9072
14.60,12.9079
14.67,12.9112
14.72,12.9086
14.77,12.9092
14.82,12.9133
14.87,12.9099
14.93,12.9099
14.98,12.9179
15.04,12.9112
15.10,12.9119
15.15,12.9166
15.20,12.9133
15.27,12.9133
15.32,12.9200
15.37,12.9139
15.42,12.9146
15.47,12.9193
15.54,12.9193
15.59,12.9159
15.64,12.9166
15.72,12.9213
15.77,12.9179
15.82,12.9179
15.90,12.9227
15.95,12.9193
16.00,12.9193
16.06,12.9253
16.12,12.9220
16.17,12.9206
16.24,12.9240
16.29,12.9213
16.34,12.9233
16.40,12.9260
16.46,12.9233
16.51,12.9233
16.57,12.9307
16.62,12.9240
16.67,12.9247
16.73,12.9287
16.78,12.9253
16.84,12.9267
16.92,12.9300
16.97,12.9267
17.02,12.9307
17.10,12.9314
17.15,12.9280
17.20,12.9287
17.25,12.9321
17.31,12.9294
17.36,12.9294
17.41,12.9341
17.46,12.9300
17.51,12.9300
17.56,12.9300
17.63,12.9347
17.68,12.9314
17.73,12.9314
17.80,12.9361
17.85,12.9321
17.90,12.9321
17.96,12.9394
18.01,12.9327
18.06,12.9334
18.13,12.9421
18.18,12.9334
18.23,12.9388
18.28,12.9388
18.34,12.9347
18.39,12.9354
18.46,12.9415
18.51,12.9354
18.56,12.9361
18.62,12.9394
18.67,12.9361
18.72,12.9367
18.79,12.9408
18.85,12.9367
18.90,12.9381
18.96,12.9448
19.01,12.9381
19.06,12.9381
19.13,12.9428
19.18,12.9381
19.23,12.9408
19.30,12.9435
19.36,12.9394
19.41,12.9401
19.46,12.9455
19.52,12.9401
19.57,12.9401
19.63,12.9435
19.68,12.9408
19.73,12.9408
19.80,12.9448
19.85,12.9421
19.90,12.9415
19.96,12.9468
20.02,12.9421
20.07,12.9428
20.13,12.9522
20.18,12.9428
20.23,12.9428
20.30,12.9482
20.35,12.9435
20.40,12.9455
20.46,12.9482
20.51,12.9435
20.56,12.9448
20.62,12.9529
20.67,12.9462
20.72,12.9468
20.79,12.9542
20.84,12.9475
20.89,12.9475
20.95,12.9542
21.00,12.9482
21.05,12.9482
21.11,12.9509
21.17,12.9488
21.22,12.9495
21.28,12.9562
21.33,12.9488
21.38,12.9495
21.45,12.9549
21.50,12.9502
21.55,12.9502
21.61,12.9549
21.67,12.9502
21.72,12.9542
21.77,12.9542
21.82,12.9509
21.87,12.9529
21.94,12.9529
21.99,12.9522
22.04,12.9522
22.11,12.9549
22.16,12.9515
22.21,12.9569
22.28,12.9569
22.33,12.9529
22.38,12.9535
22.44,12.9596
22.49,12.9501
22.54,12.9535
22.61,12.9576
22.66,12.9515
22.71,12.9522
22.77,12.9569
22.82,12.9522
22.87,12.9522
22.93,12.9596
22.98,12.9529
23.03,12.9529
23.10,12.9555
23.15,12.9535
23.20,12.9535
23.26,12.9562
23.31,12.9535
23.36,12.9542
23.43,12.9596
23.48,12.9542
23.53,12.9542
23.59,12.9569
23.65,12.9549
23.70,12.9596
23.76,12.9596
23.81,12.9549
23.86,12.9582
23.91,12.9582
23.96,12.9555
24.01,12.9555
24.09,12.9582
24.14,12.9569
24.19,12.9562
24.27,12.9582
24.32,12.9562
24.37,12.9562
24.45,12.9609
24.50,12.9569
24.55,12.9569
24.63,12.9609
24.69,12.9576
24.74,12.9576
24.81,12.9623
24.87,12.9576
24.92,12.9582
24.98,12.9643
25.03,12.9589
25.08,12.9589
25.13,12.9623
25.18,12.9582
25.23,12.9589
25.29,12.9589
25.34,12.9629
25.39,12.9589
25.45,12.9596
25.51,12.9650
25.56,12.9596
25.61,12.9596
25.67,12.9629
25.72,12.9616
25.77,12.9616
25.84,12.9663
25.89,12.9616
25.94,12.9636
25.99,12.9683
26.04,12.9629
26.10,12.9650
26.16,12.9690
26.21,12.9629
26.26,12.9629
26.32,12.9703
26.37,12.9629
26.42,12.9636
26.50,12.9656
26.55,12.9636
26.60,12.9636
26.66,12.9697
26.71,12.9643
26.76,12.9643
26.82,12.9717
26.87,12.9643
26.92,12.9650
26.99,12.9690
27.04,12.9650
27.09,12.9650
27.15,12.9676
27.20,12.9650
27.25,12.9683
27.32,12.9683
27.37,12.9650
27.42,12.9683
27.48,12.9697
27.54,12.9663
27.59,12.9663
27.65,12.9723
27.70,12.9663
27.75,12.9690
27.82,12.9676
27.88,12.9650
27.93,12.9663
27.98,12.9717
28.04,12.9656
28.09,12.9676
28.16,12.9723
28.21,12.9663
28.26,12.9670
28.32,12.9710
28.37,12.9656
28.42,12.9670
28.49,12.9750
28.54,12.9670
28.60,12.9670
28.66,12.9730
28.71,12.9670
28.76,12.9697
28.82,12.9697
28.87,12.9670
28.92,12.9690
28.98,12.9717
29.03,12.9683
29.08,12.9683
29.15,12.9737
29.20,12.9656
29.25,12.9683
29.31,12.9757
29.36,12.9703
29.41,12.9690
29.47,12.9777
29.52,12.9697
29.58,12.9697
29.63,12.9743
29.68,12.9697
29.73,12.9697
29.80,12.9703
29.85,12.9703
29.90,12.9723
29.96,12.9723
30.01,12.9710
30.06,12.9723
30.13,12.9764
30.18,12.9717
30.23,12.9710
30.29,12.9777
30.34,12.9717
30.39,12.9717
30.46,12.9757
30.52,12.9717
30.57,12.9723
30.65,12.9757
30.70,12.9723
30.75,12.9723
30.83,12.9764
30.88,12.9730
30.93,12.9730
30.99,12.9777
31.05,12.9730
31.10,12.9730
31.17,12.9750
31.22,12.9737
31.27,12.9737
31.33,12.9784
31.38,12.9737
31.43,12.9743
31.50,12.9770
31.55,12.9743
31.60,12.9743
31.66,12.9817
31.71,12.9743
31.76,12.9743
31.82,12.9811
31.87,12.9750
31.92,12.9750
31.98,12.9790
32.03,12.9737
32.08,12.9750
32.16,12.9797
32.21,12.9757
32.26,12.9757
32.32,12.9831
32.37,12.9757
32.42,12.9764
32.48,12.9817
32.54,12.9770
32.59,12.9764
32.64,12.9811
32.69,12.9764
32.74,12.9770
32.81,12.9784
32.86,12.9770
32.91,12.9777
32.97,12.9777
33.02,12.9770
33.07,12.9777
33.14,12.9838
33.19,12.9777
33.24,12.9777
33.29,12.9851
33.34,12.9777
33.39,12.9784
33.47,12.9804
33.52,12.9784
33.57,12.9790
33.63,12.9831
33.68,12.9790
33.73,12.9790
33.81,12.9858
33.86,12.9790
33.91,12.9797
33.97,12.9838
34.02,12.9797
34.07,12.9824
34.14,12.9844
34.19,12.9797
34.24,12.9804
34.30,12.9858
34.35,12.9831
34.40,12.9797
34.49,12.9858
34.54,12.9824
34.59,12.9831
34.67,12.9864
34.72,12.9831
34.77,12.9831
34.82,12.9871
