Time (s),Position (mm)
0.00,9.0459
0.05,9.0486
0.10,9.0446
0.15,9.0419
0.21,9.0452
0.27,9.0412
0.32,9.0802
0.38,10.3236
0.43,11.1280
0.48,11.3757
0.53,11.5657
0.59,11.6181
0.65,11.7544
0.70,11.8558
0.77,11.9182
0.83,11.9907
0.88,12.0444
0.95,12.0686
1.00,12.1291
1.05,12.1525
1.11,12.1720
1.16,12.2237
1.21,12.2533
1.28,12.2533
1.33,12.2942
1.38,12.3083
1.44,12.3238
1.49,12.3466
1.54,12.3593
1.60,12.3734
1.66,12.3909
1.71,12.4003
1.76,12.4097
1.81,12.4272
1.86,12.4352
1.95,11.7426
2.00,12.4587
2.05,12.4661
2.13,12.4802
2.18,12.4876
2.23,12.4943
2.29,12.5050
2.35,12.5104
2.40,12.5165
2.48,12.5305
2.54,12.5353
2.59,12.5373
2.66,12.5500
2.72,12.5534
2.77,12.5614
2.84,12.5708
2.89,12.5729
2.94,12.5836
3.00,12.5836
3.05,12.5876
3.10,12.5957
3.17,12.5997
3.22,12.6017
3.27,12.6071
3.34,12.6145
3.39,12.6145
3.44,12.6232
3.51,12.6259
3.57,12.6266
3.62,12.6319
3.68,12.6386
3.73,12.6386
3.78,12.6413
3.86,12.6467
3.91,12.6487
3.96,12.6514
4.02,12.6548
4.07,12.6581
4.12,12.6601
4.21,12.6648
4.26,12.6668
4.31,12.6689
4.39,12.6749
4.45,12.6749
4.50,12.6776
4.56,12.6836
4.61,12.6816
4.66,12.6843
4.71,12.6910
4.76,12.6883
4.81,12.6904
4.86,12.6930
4.94,12.6984
4.99,12.6971
5.04,12.7044
5.10,12.7044
5.15,12.7024
5.20,12.7065
5.27,12.7105
5.32,12.7078
5.37,12.7105
5.43,12.7138
5.48,12.7132
5.53,12.7152
5.60,12.7165
5.65,12.7192
5.70,12.7219
5.77,12.7219
5.82,12.7266
5.87,12.7280
5.93,12.7367
5.98,12.7313
6.04,12.7326
6.10,12.7380
6.15,12.7353
6.20,12.7380
6.26,12.7380
6.32,12.7400
6.37,12.7420
6.43,12.7474
6.48,12.7441
6.53,12.7461
6.59,12.7541
6.65,12.7494
6.70,12.7508
6.76,12.7541
6.81,12.7528
6.86,12.7561
6.92,12.7561
6.97,12.7561
7.02,12.7582
7.08,12.7635
7.13,12.7595
7.18,12.7615
7.25,12.7682
7.30,12.7629
7.35,12.7656
7.41,12.7709
7.46,12.7662
7.52,12.7682
7.58,12.7736
7.63,12.7709
7.68,12.7723
7.75,12.7770
7.80,12.7756
7.85,12.7763
7.92,12.7823
7.98,12.7790
8.03,12.7810
8.08,12.7884
8.14,12.7823
8.19,12.7837
8.24,12.7890
8.29,12.7890
8.34,12.7844
8.39,12.7877
8.46,12.7944
8.51,12.7897
8.56,12.7904
8.63,12.7964
8.68,12.7931
8.73,12.7944
8.80,12.8005
8.85,12.7964
8.90,12.7971
8.97,12.8011
9.03,12.7998
9.08,12.8005
9.14,12.8072
9.20,12.8025
9.25,12.8032
9.32,12.8065
9.37,12.8051
9.42,12.8065
9.49,12.8132
9.54,12.8085
9.59,12.8092
9.66,12.8146
9.72,12.8112
9.77,12.8119
9.83,12.8186
9.88,12.8132
9.93,12.8139
10.01,12.8179
10.06,12.8186
10.11,12.8172
10.16,12.8206
10.21,12.8179
10.27,12.8186
10.36,12.8233
10.41,12.8206
10.46,12.8213
10.52,12.8293
10.57,12.8226
10.62,12.8233
10.68,12.8280
10.73,12.8246
10.78,12.8266
10.85,12.8266
10.90,12.8266
10.95,12.8280
11.01,12.8320
11.06,12.8280
11.11,12.8293
11.18,12.8340
11.24,12.8313
11.29,12.8327
11.35,12.8327
11.40,12.8327
11.45,12.8340
11.51,12.8394
11.57,12.8354
