Time (s),Position (mm)
0.00,8.2879
0.06,8.2839
0.11,8.2819
0.16,8.2832
0.21,8.2819
0.28,8.2792
0.33,8.2718
0.38,10.0457
0.43,9.9929
0.48,10.8668
0.53,11.0098
0.60,11.1233
0.65,11.2025
0.71,11.2871
0.78,11.3683
0.83,11.4039
0.88,11.4429
0.95,11.4986
1.00,11.5288
1.05,11.5597
1.11,11.5697
1.16,11.5899
1.21,11.6040
1.28,11.6295
1.34,11.6409
1.39,11.6799
1.46,11.6933
1.51,11.7101
1.56,11.7215
1.62,11.7336
1.67,11.7524
1.72,11.7645
1.78,11.7779
1.83,11.7880
1.88,11.7960
1.94,11.8088
1.99,11.8175
2.04,11.8276
2.11,11.8437
2.16,11.8504
2.21,11.8578
2.27,11.8712
2.33,11.8779
2.38,11.8840
2.46,11.8967
2.51,11.9041
2.56,11.9102
2.62,11.9176
2.67,11.9243
2.72,11.9303
2.78,11.9404
2.83,11.9423
2.88,11.9504
2.94,11.9605
2.99,11.9625
3.04,11.9672
3.11,11.9753
3.16,11.9787
3.21,11.9880
3.27,11.9880
3.33,11.9988
3.38,12.0035
3.44,12.0129
3.49,12.0082
3.54,12.0136
3.59,12.0196
3.64,12.0230
3.69,12.0263
3.74,12.0297
3.81,12.0364
3.86,12.0371
3.91,12.0397
3.98,12.0465
4.03,12.0465
4.08,12.0492
4.15,12.0552
4.20,12.0539
4.25,12.0565
4.31,12.0659
4.36,12.0612
4.41,12.0639
4.47,12.0706
4.52,12.0680
4.57,12.0706
4.63,12.0747
4.68,12.0747
4.73,12.0773
4.79,12.0807
4.85,12.0827
4.91,12.0894
4.97,12.0935
5.02,12.0921
5.07,12.0948
5.12,12.1029
5.17,12.1035
5.23,12.1042
5.28,12.1076
5.33,12.1076
5.38,12.1103
5.43,12.1143
5.49,12.1196
5.54,12.1196
5.59,12.1217
5.65,12.1291
5.70,12.1257
5.75,11.4243
5.82,12.1371
5.87,12.1317
5.92,12.1344
5.99,12.1411
6.04,12.1384
6.09,12.1411
6.15,12.1472
6.20,12.1431
6.25,12.1445
6.32,12.1525
6.37,12.1479
6.42,12.1485
6.48,12.1559
6.53,12.1512
6.58,12.1559
6.64,12.1559
6.69,12.1552
6.74,12.1566
6.81,12.1586
6.86,12.1593
6.91,12.1613
6.96,12.1653
7.01,12.1633
7.06,12.1646
7.13,12.1700
7.18,12.1667
7.23,12.1680
7.29,12.1760
7.34,12.1700
7.39,12.1713
7.46,12.1801
7.51,12.1740
7.56,12.1754
7.61,12.1807
7.66,12.1781
7.71,12.1794
7.79,12.1834
7.84,12.1868
7.89,12.1861
7.95,12.1922
8.00,12.1888
8.05,12.1901
8.12,12.1989
8.17,12.1928
8.22,12.1942
8.28,12.2002
8.33,12.1975
8.38,12.2022
8.44,12.2022
8.50,12.2022
8.55,12.2056
8.60,12.2089
8.65,12.2089
8.71,12.2110
8.77,12.2163
8.82,12.2157
8.87,12.2177
8.95,12.2250
9.00,12.2237
9.05,12.2271
9.11,12.2290
9.16,12.2311
9.21,12.2324
9.28,12.2405
9.33,12.2358
9.38,12.2371
9.44,12.2459
9.49,12.2392
9.54,12.2405
9.60,12.2465
9.65,12.2432
9.70,12.2472
9.76,12.2472
9.81,12.2465
9.86,12.2492
9.92,12.2492
9.97,12.2472
10.02,11.5445
10.10,12.2533
10.15,12.2506
10.20,12.2506
10.26,12.2559
10.32,12.2526
10.37,12.2539
10.44,12.2580
10.49,12.2553
10.54,12.2559
10.61,12.2600
10.66,12.2573
10.71,12.2580
10.78,12.2626
10.83,12.2593
10.88,12.2626
10.95,12.2620
11.00,12.2613
11.05,12.2620
11.12,12.2687
11.17,12.2626
11.22,12.2674
11.29,12.2700
11.35,12.2653
11.40,12.2647
11.46,12.2700
11.51,12.2660
11.56,12.2674
11.62,12.2674
11.68,12.2674
11.73,12.2680
11.79,12.2727
11.84,12.2694
11.89,12.2700
11.95,12.2768
12.00,12.2707
12.05,12.2727
12.12,12.2768
12.17,12.2721
12.22,12.2727
12.29,12.2747
12.34,12.2734
12.39,12.2741
12.46,12.2828
12.51,12.2734
12.56,12.2754
12.62,12.2788
12.67,12.2761
12.72,12.2768
12.79,12.2835
12.85,12.2788
12.90,12.2788
12.96,12.2841
13.01,12.2794
13.06,12.2814
13.13,12.2855
13.18,12.2814
13.23,12.2814
13.30,12.2875
13.35,12.2821
13.40,12.2828
13.47,12.2875
13.53,12.2875
13.58,12.2875
13.64,12.2942
13.69,12.2895
13.74,12.2868
13.79,12.2875
13.84,12.2935
13.90,12.2882
13.95,12.2882
14.00,12.2942
14.06,12.2895
14.11,12.2909
14.17,12.2949
14.22,12.2922
14.28,12.2922
14.33,12.2976
14.38,12.2935
14.43,12.2935
14.48,12.2976
14.53,12.2976
14.58,12.2942
14.63,12.2949
14.70,12.2996
14.75,12.2949
14.80,12.2976
14.86,12.3002
14.91,12.2962
14.96,12.2962
15.03,12.3029
15.08,12.2969
15.13,12.2969
15.19,12.3036
15.24,12.2982
15.29,12.2982
15.35,12.3009
15.41,12.2982
15.46,12.2982
15.51,12.3050
15.57,12.2996
15.62,12.2996
15.70,12.3050
15.75,12.3002
15.80,12.3029
15.88,12.3076
15.93,12.3016
15.98,12.3016
16.05,12.3070
16.10,12.3029
16.15,12.3023
16.21,12.3090
16.27,12.3036
16.32,12.3056
16.39,12.3056
16.44,12.3029
16.50,12.3015
16.56,12.3103
16.61,12.3043
16.66,12.3050
16.72,12.3117
16.77,12.3050
16.82,12.3050
16.88,12.3103
16.93,12.3056
16.98,12.3063
17.05,12.3083
17.10,12.3063
17.15,12.3076
17.21,12.3076
17.26,12.3070
17.31,12.3076
17.37,12.3076
17.42,12.3083
17.47,12.3083
17.54,12.3144
17.59,12.3083
17.64,12.3090
17.70,12.3150
17.75,12.3097
17.80,12.3097
17.86,12.3137
17.92,12.3103
17.97,12.3110
18.05,12.3130
18.10,12.3097
18.15,12.3103
18.21,12.3130
18.26,12.3097
18.31,12.3097
18.39,12.3144
18.45,12.3144
18.51,12.3144
18.56,12.3211
18.61,12.3184
18.67,12.3130
18.72,12.3103
18.79,12.3177
18.84,12.3137
18.89,12.3144
18.96,12.3190
19.01,12.3116
19.06,12.3144
19.11,12.3190
19.16,12.3157
19.21,12.3150
19.26,12.3157
19.34,12.3197
19.39,12.3157
19.44,12.3157
19.50,12.3197
19.55,12.3164
19.60,12.3164
19.65,12.3217
19.71,12.3170
19.76,12.3177
19.81,12.3184
19.86,12.3211
19.91,12.3177
19.97,12.3177
20.04,12.3211
20.09,12.3184
20.14,12.3184
20.21,12.3251
20.26,12.3190
20.31,12.3190
20.37,12.3264
20.42,12.3197
20.47,12.3190
20.54,12.3258
20.59,12.3197
20.64,12.3197
20.70,12.3238
20.75,12.3204
20.80,12.3217
20.85,12.3217
20.91,12.3211
20.96,12.3217
21.03,12.3251
21.08,12.3211
21.13,12.3211
21.18,12.3285
21.24,12.3197
21.29,12.3204
21.37,12.3224
21.42,12.3204
21.47,12.3204
21.55,12.3251
21.61,12.3211
21.66,12.3211
21.72,12.3291
21.77,12.3217
21.82,12.3211
21.88,12.3298
21.93,12.3217
21.98,12.3224
22.04,12.3278
22.09,12.3238
22.14,12.3231
22.21,12.3258
