Time (s),Position (mm)
0.00,9.0184
0.08,9.0177
0.13,9.0191
0.18,9.0130
0.24,9.0191
0.30,9.0150
0.35,8.9976
0.41,10.3955
0.46,11.0138
0.52,11.3965
0.57,11.5583
0.62,11.6228
0.68,11.8061
0.73,11.8665
0.82,11.9269
0.87,12.0243
0.92,12.0834
0.98,12.1042
1.04,12.1351
1.09,12.1848
1.17,12.2298
1.22,12.2580
1.27,12.2895
1.33,12.3070
1.38,12.3217
1.43,12.3473
1.49,11.6573
1.54,12.3822
1.59,12.4057
1.66,12.4144
1.71,12.4345
1.76,12.4513
1.83,12.4601
1.88,12.4735
1.93,12.4836
1.99,12.4956
2.04,12.5003
2.09,12.5097
2.15,12.5252
2.21,12.5319
2.26,12.5386
2.32,12.5500
2.38,12.5541
2.43,12.5594
2.48,12.5755
2.53,12.5776
2.58,12.5822
2.63,12.5917
2.71,12.6010
2.76,12.6031
2.81,12.6118
2.87,12.6178
2.92,12.6198
2.98,12.6266
3.03,12.6353
3.08,12.6353
3.13,12.6427
3.18,12.6501
3.24,12.6528
3.29,12.6561
3.34,12.6621
3.40,12.6716
3.45,12.6716
3.50,12.6756
3.56,12.6830
3.61,12.6823
3.66,12.6883
3.73,12.6984
3.78,12.6964
3.83,12.6997
3.88,12.7071
3.94,12.7024
3.99,12.7098
4.06,12.7172
4.11,12.7179
4.16,12.7212
4.23,12.7232
4.28,12.7266
4.33,12.7300
4.41,12.7353
4.46,12.7367
4.51,12.7387
4.60,12.7447
4.65,12.7441
4.70,12.7468
4.78,12.7514
4.83,12.7508
4.88,12.7541
4.96,12.7582
5.01,12.7575
5.06,12.7608
5.12,12.7649
5.18,12.7635
5.23,12.7662
5.28,12.7723
5.33,12.7723
5.38,12.7716
5.43,12.7749
5.51,12.7790
5.56,12.7783
5.61,12.7830
5.67,12.7857
5.72,12.7837
5.78,12.7857
5.83,12.7917
5.88,12.7890
5.93,12.7911
5.98,12.7958
6.06,12.7984
6.11,12.7978
6.16,12.8011
6.24,12.8051
6.30,12.8038
6.35,12.8078
6.41,12.8125
6.46,12.8092
6.51,12.8112
6.60,12.8172
6.65,12.8159
6.70,12.8172
6.76,12.8239
6.81,12.8199
6.86,12.8206
6.94,12.8280
6.99,12.8233
7.04,12.8253
7.11,12.8327
7.16,12.8280
7.21,12.8307
7.27,12.8307
7.32,12.8313
7.37,12.8320
7.43,12.8327
7.48,12.8340
7.53,12.8367
7.60,12.8427
7.65,12.8381
7.70,12.8401
7.76,12.8448
7.81,12.8414
7.86,12.8434
7.93,12.8508
7.98,12.8448
8.03,12.8454
8.08,12.8542
8.14,12.8475
8.19,12.8481
8.24,12.8528
8.29,12.8508
8.34,12.8515
8.39,12.8522
8.46,12.8589
8.51,12.8548
8.56,12.8555
8.62,12.8622
8.67,12.8582
8.72,12.8622
8.78,12.8622
8.83,12.8609
8.88,12.8622
8.95,12.8683
9.00,12.8629
9.05,12.8642
9.12,12.8689
9.17,12.8656
9.22,12.8676
9.30,12.8743
9.35,12.8689
9.40,12.8703
9.46,12.8757
9.51,12.8716
9.56,12.8723
9.64,12.8790
9.69,12.8743
9.74,12.8750
9.81,12.8810
9.86,12.8763
9.91,12.8777
9.98,12.8817
10.04,12.8783
10.09,12.8797
10.16,12.8824
10.21,12.8803
10.26,12.8810
10.33,12.8851
10.39,12.8824
10.44,12.8837
10.51,12.8884
10.56,12.8844
10.61,12.8851
10.67,12.8904
10.72,12.8857
10.77,12.8857
10.84,12.8911
10.89,12.8877
10.95,12.8877
11.01,12.8951
11.06,12.8891
11.11,12.8891
11.19,12.8951
11.24,12.8911
11.29,12.8911
11.36,12.8958
11.41,12.8904
11.46,12.8938
11.53,12.8971
11.58,12.8931
11.63,12.8945
11.70,12.9005
11.75,12.8945
11.80,12.8978
11.87,12.9005
11.92,12.8958
11.97,12.8971
12.02,12.9039
12.08,12.8985
12.13,12.8978
12.20,12.9059
12.25,12.8985
12.30,12.8991
12.36,12.9045
12.41,12.8991
12.46,12.8998
12.53,12.9052
12.58,12.9005
12.63,12.9012
12.70,12.9092
12.75,12.9018
12.80,12.9025
12.85,12.9079
12.91,12.9025
12.96,12.9032
13.02,12.9059
13.07,12.9039
13.12,12.9039
13.19,12.9072
13.24,12.9045
13.29,12.9052
13.36,12.9126
13.41,12.9059
13.46,12.9059
13.52,12.9153
13.57,12.9072
13.62,12.9072
13.68,12.9099
13.74,12.9072
13.79,12.9086
13.86,12.9139
13.91,12.9106
13.96,12.9112
14.02,12.9179
14.08,12.9139
14.13,12.9126
14.22,12.9186
14.27,12.9133
14.32,12.9139
14.38,12.9186
14.43,12.9139
14.48,12.9146
14.55,12.9186
14.60,12.9146
14.65,12.9166
14.71,12.9193
14.76,12.9159
14.81,12.9153
14.87,12.9227
14.92,12.9173
14.98,12.9173
15.04,12.9200
15.09,12.9179
15.14,12.9179
15.22,12.9220
15.27,12.9186
15.32,12.9193
15.38,12.9260
15.43,12.9193
15.48,12.9200
15.55,12.9280
15.60,12.9206
15.65,12.9206
15.71,12.9253
15.76,12.9213
15.81,12.9220
15.88,12.9233
15.93,12.9227
15.98,12.9213
16.04,12.9267
16.09,12.9227
16.14,12.9213
16.21,12.9274
16.26,12.9220
16.31,12.9247
16.37,12.9247
16.42,12.9233
16.47,12.9233
16.54,12.9280
16.59,12.9240
16.64,12.9240
16.69,12.9307
16.75,12.9247
16.80,12.9260
16.87,12.9321
16.92,12.9260
16.97,12.9253
17.03,12.9280
17.08,12.9260
17.13,12.9260
17.20,12.9300
17.25,12.9274
17.30,12.9274
17.37,12.9347
17.42,12.9274
17.47,12.9280
17.53,12.9320
17.58,12.9287
17.63,12.9287
17.70,12.9321
17.75,12.9294
17.80,12.9300
17.86,12.9341
17.92,12.9307
17.97,12.9307
18.02,12.9381
18.08,12.9327
18.13,12.9314
18.20,12.9361
18.25,12.9321
18.30,12.9327
18.36,12.9347
18.41,12.9334
18.46,12.9347
18.52,12.9381
18.57,12.9354
18.62,12.9361
18.68,12.9421
18.73,12.9367
18.78,12.9381
18.87,12.9421
18.92,12.9394
18.97,12.9394
19.03,12.9421
19.08,12.9401
19.13,12.9408
19.22,12.9482
19.27,12.9421
19.32,12.9428
19.38,12.9468
19.43,12.9435
19.48,12.9435
19.56,12.9495
19.61,12.9448
19.66,12.9448
19.72,12.9502
19.77,12.9455
19.82,12.9462
19.90,12.9509
19.95,12.9468
20.00,12.9468
20.07,12.9522
20.12,12.9488
20.17,12.9488
20.24,12.9542
20.30,12.9495
20.35,12.9502
20.41,12.9542
20.46,12.9502
20.51,12.9509
20.57,12.9576
20.62,12.9515
20.67,12.9515
20.76,12.9555
20.81,12.9522
20.86,12.9529
20.93,12.9596
20.98,12.9535
21.03,12.9535
21.10,12.9576
21.15,12.9542
21.20,12.9549
21.27,12.9609
21.32,12.9549
21.37,12.9562
21.44,12.9596
21.49,12.9562
21.54,12.9569
21.61,12.9629
21.66,12.9576
21.71,12.9569
21.78,12.9623
21.83,12.9569
21.88,12.9589
21.95,12.9636
22.00,12.9589
22.06,12.9596
22.11,12.9650
22.16,12.9596
22.21,12.9602
22.29,12.9643
22.34,12.9609
22.39,12.9609
22.46,12.9676
22.51,12.9616
22.56,12.9616
22.63,12.9650
22.68,12.9623
22.73,12.9629
22.79,12.9683
22.84,12.9643
22.89,12.9629
22.94,12.9676
22.99,12.9643
23.04,12.9643
23.10,12.9670
23.15,12.9650
23.20,12.9650
23.25,12.9650
23.31,12.9717
23.36,12.9656
23.41,12.9676
23.47,12.9703
23.52,12.9663
23.57,12.9663
23.65,12.9730
23.70,12.9670
23.75,12.9670
23.81,12.9697
23.86,12.9676
23.91,12.9690
23.97,12.9690
24.03,12.9683
24.08,12.9703
24.14,12.9730
24.19,12.9683
24.24,12.9662
24.31,12.9730
24.36,12.9703
24.41,12.9703
24.47,12.9703
24.52,12.9703
24.57,12.9710
24.64,12.9770
24.69,12.9710
24.74,12.9717
24.80,12.9790
24.86,12.9717
24.91,12.9717
24.96,12.9764
25.01,12.9723
25.06,12.9730
25.12,12.9750
25.18,12.9730
25.23,12.9730
25.30,12.9777
25.35,12.9737
25.40,12.9737
25.46,12.9811
25.51,12.9750
25.56,12.9750
25.62,12.9817
25.67,12.9723
25.72,12.9750
25.79,12.9811
25.84,12.9757
25.89,12.9757
25.95,12.9790
26.00,12.9764
26.05,12.9790
26.11,12.9838
26.16,12.9770
26.21,12.9770
26.28,12.9844
26.33,12.9777
26.38,12.9777
26.45,12.9824
26.50,12.9777
26.55,12.9784
26.61,12.9797
26.67,12.9784
26.72,12.9797
26.77,12.9838
26.82,12.9790
