Time (s),Position (mm)
17.54,12.7487
17.60,12.7555
17.65,12.7494
17.70,12.7494
17.76,12.7575
17.81,12.7501
17.86,12.7508
17.92,12.7582
17.97,12.7501
18.02,12.7514
18.09,12.7548
18.14,12.7521
18.19,12.7528
18.25,12.7561
18.31,12.7528
18.36,12.7528
18.42,12.7608
18.47,12.7541
18.52,12.7541
18.57,12.7615
18.63,12.7541
18.68,12.7548
18.74,12.7602
18.79,12.7548
18.84,12.7555
18.89,12.7582
18.94,12.7561
18.99,12.7561
19.07,12.7608
19.12,12.7568
19.17,12.7575
19.23,12.7629
19.29,12.7575
19.34,12.7582
19.40,12.7656
19.45,12.7588
19.50,12.7582
19.56,12.7656
19.61,12.7588
19.66,12.7595
19.73,12.7635
19.78,12.7595
19.83,12.7608
19.90,12.7662
19.95,12.7602
20.00,12.7602
20.07,12.7662
20.12,12.7615
20.17,12.7622
20.24,12.7682
20.29,12.7629
20.34,12.7622
20.41,12.7675
20.46,12.7629
20.51,12.7635
20.58,12.7696
20.63,12.7635
20.68,12.7635
20.75,12.7675
20.80,12.7642
20.86,12.7642
20.91,12.7696
20.96,12.7642
21.02,12.7656
21.08,12.7702
21.14,12.7649
21.19,12.7656
21.24,12.7702
21.29,12.7656
21.34,12.7656
21.41,12.7743
21.46,12.7662
21.52,12.7669
21.58,12.7723
21.63,12.7675
21.68,12.7716
21.74,12.7716
21.79,12.7675
21.84,12.7689
21.90,12.7709
21.95,12.7675
22.00,12.7682
22.07,12.7729
22.12,12.7689
22.17,12.7689
22.23,12.7735
22.28,12.7689
22.33,12.7689
22.40,12.7736
22.45,12.7696
22.50,12.7716
22.55,12.7694
22.61,12.7702
22.66,12.7709
22.73,12.7709
22.78,12.7709
22.83,12.7709
22.89,12.7756
22.94,12.7709
22.99,12.7716
23.05,12.7776
23.10,12.7716
23.15,12.7716
23.21,12.7796
23.26,12.7723
23.31,12.7723
23.38,12.7776
23.43,12.7729
23.48,12.7736
23.53,12.7756
23.58,12.7729
23.63,12.7723
23.70,12.7763
23.76,12.7736
23.81,12.7743
23.86,12.7796
23.91,12.7743
23.97,12.7743
24.03,12.7810
24.08,12.7763
24.13,12.7770
24.21,12.7803
24.26,12.7770
24.31,12.7790
24.39,12.7810
24.44,12.7770
24.49,12.7776
24.55,12.7837
24.60,12.7783
24.65,12.7817
24.72,12.7863
24.77,12.7823
24.82,12.7810
24.91,12.7817
24.96,12.7803
25.01,12.7796
25.08,12.7844
25.13,12.7796
25.18,12.7796
25.24,12.7877
25.29,12.7790
25.34,12.7796
25.41,12.7850
25.46,12.7796
25.51,12.7830
25.57,12.7830
25.62,12.7810
25.67,12.7823
25.72,12.7823
25.78,12.7817
25.83,12.7817
25.90,12.7863
25.95,12.7817
26.00,12.7823
26.06,12.7890
26.11,12.7823
26.16,12.7817
26.22,12.7884
26.28,12.7830
26.33,12.7844
26.40,12.7870
26.45,12.7837
26.50,12.7830
26.59,12.7877
26.64,12.7837
26.69,12.7844
26.77,12.7884
26.82,12.7837
26.87,12.7844
26.92,12.7924
26.98,12.7850
27.03,12.7850
27.09,12.7904
27.14,12.7850
27.19,12.7850
27.26,12.7890
27.31,12.7863
27.36,12.7870
27.42,12.7870
27.47,12.7863
27.52,12.7863
27.58,12.7897
27.63,12.7857
27.68,12.7870
27.74,12.7917
27.79,12.7870
27.84,12.7870
27.90,12.7937
27.95,12.7870
28.00,12.7877
28.06,12.7951
28.12,12.7863
28.17,12.7884
28.23,12.7870
28.29,12.7870
28.34,12.7870
28.41,12.7937
28.46,12.7863
28.51,12.7870
28.56,12.7924
28.61,12.7863
28.66,12.7877
28.73,12.7944
28.78,12.7877
28.84,12.7877
28.90,12.7904
28.95,12.7877
29.00,12.7890
29.07,12.7917
29.13,12.7884
29.18,12.7884
29.24,12.7911
29.30,12.7890
29.35,12.7904
29.41,12.7931
29.47,12.7897
29.52,12.7897
29.58,12.7944
29.63,12.7897
29.68,12.7897
29.75,12.7951
29.80,12.7897
29.85,12.7904
29.92,12.7958
29.97,12.7904
30.02,12.7917
30.09,12.7951
30.15,12.7911
30.20,12.7911
30.26,12.7971
30.31,12.7931
30.36,12.7917
30.42,12.7951
30.47,12.7917
30.52,12.7917
30.59,12.7944
30.64,12.7897
30.69,12.7924
30.76,12.7991
30.81,12.7931
30.86,12.7931
30.92,12.7971
30.98,12.7931
31.03,12.7931
31.11,12.7971
31.17,12.7931
31.22,12.7937
31.27,12.7984
31.33,12.7931
31.38,12.7937
31.45,12.7991
31.50,12.7937
31.55,12.7944
31.61,12.7991
31.66,12.7944
31.71,12.7944
31.79,12.8011
31.84,12.7944
31.89,12.7944
31.96,12.7971
32.01,12.7937
32.06,12.7958
32.13,12.8032
32.18,12.7951
32.23,12.7951
32.29,12.7998
32.34,12.7958
32.39,12.7971
32.46,12.7971
32.51,12.7951
32.56,12.7958
32.61,12.8025
32.66,12.7958
32.71,12.7958
32.78,12.8025
32.83,12.7964
32.88,12.7971
32.94,12.8051
32.99,12.7964
33.04,12.7971
33.11,12.8045
33.16,12.7971
33.21,12.7971
33.26,12.8038
33.31,12.7971
33.36,12.7978
33.43,12.8058
33.48,12.7978
33.53,12.7984
33.59,12.8045
33.64,12.7984
33.69,12.7978
33.76,12.8025
33.81,12.7984
33.86,12.8005
33.91,12.8005
33.96,12.7991
34.01,12.7998
34.08,12.8018
34.13,12.7991
34.18,12.7991
34.25,12.8065
34.30,12.8005
34.36,12.8038
34.42,12.8038
34.47,12.7998
34.52,12.8025
34.57,12.8018
34.63,12.7998
34.68,12.8005
34.75,12.8065
34.80,12.8005
34.85,12.8005
34.91,12.8085
34.96,12.8005
35.01,12.8005
35.07,12.8105
35.12,12.8025
35.17,12.8032
35.23,12.8065
35.29,12.8025
35.34,12.8058
35.40,12.8058
35.45,12.8032
35.50,12.8038
35.56,12.8078
35.61,12.8032
35.66,12.8038
35.73,12.8085
35.78,12.8038
35.83,12.8045
35.89,12.8092
35.94,12.8038
35.99,12.8045
36.06,12.8065
36.12,12.8045
36.17,12.8051
36.22,12.8119
36.27,12.8051
36.32,12.8051
36.38,12.8092
36.43,12.8051
36.48,12.8051
36.53,12.8092
36.60,12.8092
36.65,12.8058
36.70,12.8058
36.76,12.8146
36.81,12.8065
36.86,12.8065
36.92,12.8132
36.97,12.8065
37.02,12.8065
37.11,12.8105
37.16,12.8072
37.21,12.8099
37.29,12.8112
37.34,12.8072
37.39,12.8072
37.47,12.8112
37.52,12.8072
37.57,12.8058
37.63,12.8119
37.68,12.8058
37.73,12.8058
37.80,12.8105
37.85,12.8065
37.90,12.8065
37.96,12.8132
38.01,12.8065
38.06,12.8072
38.12,12.8152
38.17,12.8065
38.22,12.8072
38.29,12.8119
38.34,12.8072
38.39,12.8099
38.47,12.8099
38.52,12.8078
38.57,12.8078
38.65,12.8125
38.70,12.8078
38.75,12.8078
38.81,12.8166
38.86,12.8085
38.91,12.8085
38.98,12.8139
39.04,12.8085
39.09,12.8085
39.16,12.8132
39.22,12.8092
39.27,12.8099
39.34,12.8166
39.39,12.8085
39.44,12.8119
39.52,12.8139
39.57,12.8105
39.62,12.8105
39.70,12.8139
39.75,12.8112
39.80,12.8112
39.87,12.8146
39.92,12.8112
39.97,12.8112
40.04,12.8159
40.10,12.8132
40.15,12.8119
40.20,12.8166
40.25,12.8125
40.30,12.8125
40.35,12.8125
40.42,12.8166
40.47,12.8132
40.52,12.8125
40.61,12.8172
40.66,12.8112
40.71,12.8139
40.77,12.8186
40.82,12.8139
40.87,12.8139
40.93,12.8213
40.98,12.8146
41.03,12.8139
41.10,12.8219
41.15,12.8146
41.20,12.8152
41.26,12.8206
41.31,12.8152
41.36,12.8186
41.42,12.8186
41.47,12.8152
41.52,12.8172
41.58,12.8172
41.63,12.8159
41.68,12.8172
41.75,12.8206
41.81,12.8172
41.86,12.8166
41.92,12.8233
41.97,12.8166
42.02,12.8172
42.09,12.8199
42.14,12.8172
42.19,12.8172
42.26,12.8246
42.31,12.8179
42.36,12.8179
42.43,12.8206
42.48,12.8186
42.53,12.8186
42.60,12.8246
42.65,12.8193
42.70,12.8186
42.76,12.8226
42.81,12.8193
42.86,12.8193
42.94,12.8239
42.99,12.8199
43.05,12.8199
43.10,12.8260
43.15,12.8206
43.20,12.8206
43.28,12.8246
43.33,12.8213
43.38,12.8206
43.45,12.8266
43.50,12.8206
43.55,12.8233
43.62,12.8246
43.67,12.8213
43.72,12.8213
43.78,12.8280
43.83,12.8213
43.88,12.8219
43.96,12.8246
44.01,12.8219
44.06,12.8233
44.13,12.8287
44.18,12.8239
44.23,12.8226
44.29,12.8280
44.34,12.8226
44.39,12.8226
44.46,12.8246
44.51,12.8233
44.56,12.8239
44.62,12.8273
44.67,12.8233
44.72,12.8233
44.79,12.8300
44.84,12.8233
44.89,12.8239
44.94,12.8313
44.99,12.8246
45.04,12.8239
45.11,12.8307
45.16,12.8246
45.21,12.8239
45.28,12.8280
45.33,12.8246
45.38,12.8253
45.45,12.8313
45.50,12.8246
45.55,12.8293
45.61,12.8280
45.66,12.8246
45.71,12.8260
45.77,12.8313
45.82,12.8253
45.87,12.8260
45.96,12.8313
46.01,12.8246
46.06,12.8280
46.13,12.8320
46.18,12.8253
46.23,12.8260
46.29,12.8334
46.34,12.8260
46.39,12.8260
46.46,12.8293
46.52,12.8266
46.57,12.8266
46.63,12.8327
46.68,12.8266
46.73,12.8273
46.80,12.8334
46.85,12.8266
46.90,12.8307
46.96,12.8327
47.01,12.8266
47.06,12.8273
47.14,12.8320
47.19,12.8273
47.24,12.8280
47.30,12.8280
47.35,12.8273
47.40,12.8293
47.47,12.8327
47.53,12.8280
47.58,12.8280
47.64,12.8347
47.69,12.8280
47.75,12.8307
47.80,12.8313
47.86,12.8287
47.91,12.8287
47.97,12.8340
48.02,12.8280
48.07,12.8300
48.13,12.8367
48.18,12.8293
48.23,12.8293
48.28,12.8307
48.34,12.8293
48.39,12.8293
48.47,12.8334
48.52,12.8287
48.57,12.8293
48.64,12.8334
48.69,12.8293
48.74,12.8293
48.80,12.8387
48.85,12.8300
48.90,12.8300
48.96,12.8354
49.01,12.8300
49.06,12.8307
49.13,12.8360
49.18,12.8300
49.23,12.8307
49.29,12.8394
49.34,12.8300
49.39,12.8307
49.46,12.8327
49.51,12.8307
49.56,12.8313
49.62,12.8394
49.67,12.8313
49.72,12.8307
49.78,12.8374
49.83,12.8313
49.88,12.8307
49.94,12.8360
49.99,12.8313
50.04,12.8313
50.11,12.8367
50.16,12.8313
50.22,12.8313
50.27,12.8381
50.32,12.8327
50.37,12.8320
50.44,12.8401
50.49,12.8327
50.54,12.8320
50.60,12.8354
50.65,12.8313
50.70,12.8354
50.77,12.8360
50.82,12.8327
50.87,12.8340
50.92,12.8340
50.97,12.8327
51.02,12.8334
51.09,12.8334
51.14,12.8334
51.19,12.8334
51.25,12.8387
51.30,12.8327
51.35,12.8334
51.42,12.8414
51.47,12.8334
51.52,12.8334
51.58,12.8414
51.63,12.8334
51.68,12.8334
51.74,12.8394
51.79,12.8334
51.84,12.8334
51.90,12.8387
51.95,12.8340
52.00,12.8340
52.07,12.8381
52.12,12.8340
52.17,12.8340
52.22,12.8381
52.27,12.8347
52.32,12.8360
52.37,12.8367
52.45,12.8387
52.50,12.8347
52.55,12.8347
52.63,12.8387
52.68,12.8347
52.73,12.8347
52.81,12.8394
52.86,12.8354
52.91,12.8354
52.99,12.8394
53.04,12.8347
53.09,12.8354
53.17,12.8394
53.22,12.8354
53.27,12.8360
53.35,12.8401
53.41,12.8394
53.46,12.8360
53.54,12.8394
53.59,12.8333
53.64,12.8360
53.71,12.8401
53.76,12.8360
53.81,12.8367
53.87,12.8401
53.92,12.8367
53.97,12.8367
54.05,12.8414
54.10,12.8381
54.15,12.8367
54.22,12.8407
54.27,12.8367
54.32,12.8367
54.38,12.8434
54.43,12.8374
54.48,12.8374
54.55,12.8414
54.61,12.8374
54.66,12.8381
54.71,12.8414
54.76,12.8374
54.81,12.8374
54.88,12.8427
54.93,12.8381
54.98,12.8381
55.05,12.8448
55.10,12.8374
55.15,12.8387
55.21,12.8434
55.26,12.8381
55.31,12.8401
55.38,12.8414
55.43,12.8381
55.48,12.8381
55.56,12.8448
55.61,12.8387
55.66,12.8387
55.72,12.8414
55.77,12.8387
55.82,12.8394
55.90,12.8461
55.95,12.8374
56.00,12.8387
56.06,12.8407
56.11,12.8387
56.17,12.8394
56.23,12.8448
56.28,12.8394
56.33,12.8394
56.41,12.8448
56.46,12.8394
56.51,12.8394
56.57,12.8454
56.62,12.8401
56.67,12.8401
56.73,12.8468
56.78,12.8401
56.83,12.8401
56.89,12.8481
56.94,12.8401
56.99,12.8407
57.07,12.8454
57.12,12.8401
57.17,12.8407
57.23,12.8468
57.28,12.8401
57.33,12.8407
57.39,12.8475
57.44,12.8407
57.49,12.8407
57.57,12.8454
57.62,12.8407
57.67,12.8421
57.73,12.8461
57.78,12.8414
57.83,12.8414
57.90,12.8475
57.95,12.8414
58.00,12.8401
58.07,12.8434
58.12,12.8414
58.17,12.8414
58.23,12.8468
58.29,12.8421
58.34,12.8414
58.41,12.8488
58.46,12.8414
58.51,12.8434
58.58,12.8481
58.63,12.8421
58.68,12.8414
58.74,12.8488
58.79,12.8421
58.84,12.8421
58.90,12.8495
58.95,12.8427
59.00,12.8421
59.06,12.8475
59.11,12.8427
59.16,12.8427
59.23,12.8454
59.28,12.8427
59.33,12.8434
59.38,12.8434
59.44,12.8434
59.49,12.8427
59.55,12.8481
59.60,12.8434
59.65,12.8427
59.72,12.8468
59.77,12.8427
59.82,12.8427
59.90,12.8468
59.95,12.8434
60.00,12.8434
60.07,12.8495
60.12,12.8434
60.17,12.8454
60.23,12.8454
60.28,12.8434
60.33,12.8441
60.40,12.8481
60.45,12.8441
60.50,12.8434
60.57,12.8481
60.62,12.8441
60.67,12.8441
60.73,12.8461
60.78,12.8441
60.83,12.8454
60.89,12.8454
60.94,12.8441
60.99,12.8448
61.06,12.8481
61.11,12.8441
61.16,12.8448
61.24,12.8488
61.29,12.8461
61.34,12.8448
61.42,12.8488
61.47,12.8448
61.52,12.8454
61.60,12.8495
61.65,12.8448
61.70,12.8448
61.76,12.8495
61.81,12.8454
61.86,12.8454
61.91,12.8495
61.96,12.8454
62.02,12.8454
62.07,12.8501
62.12,12.8495
62.17,12.8454
62.22,12.8454
62.28,12.8508
62.33,12.8454
62.38,12.8454
62.43,12.8495
62.50,12.8495
62.55,12.8461
62.60,12.8454
62.66,12.8495
62.71,12.8461
62.77,12.8454
62.82,12.8501
62.87,12.8461
62.92,12.8454
62.97,12.8454
63.03,12.8535
63.08,12.8461
63.13,12.8461
63.19,12.8535
63.24,12.8461
63.29,12.8468
63.35,12.8522
63.40,12.8461
63.45,12.8461
63.51,12.8508
63.56,12.8461
63.62,12.8488
63.68,12.8488
63.73,12.8468
63.78,12.8475
63.84,12.8475
63.89,12.8468
63.94,12.8468
64.01,12.8495
64.06,12.8475
64.11,12.8468
64.17,12.8508
64.22,12.8468
64.27,12.8468
64.36,12.8528
64.41,12.8468
64.46,12.8495
64.54,12.8508
64.59,12.8488
64.64,12.8522
64.71,12.8515
64.76,12.8488
64.81,12.8488
64.88,12.8548
64.93,12.8495
64.98,12.8508
65.05,12.8548
65.11,12.8495
65.16,12.8495
65.21,12.8542
65.27,12.8488
65.32,12.8495
65.38,12.8542
65.43,12.8495
65.48,12.8501
65.55,12.8562
65.60,12.8495
65.65,12.8501
65.72,12.8555
65.77,12.8501
65.82,12.8495
65.88,12.8508
65.93,12.8501
65.98,12.8501
66.05,12.8548
66.10,12.8528
66.15,12.8501
66.22,12.8542
66.27,12.8501
66.32,12.8508
66.37,12.8542
66.43,12.8501
66.48,12.8501
66.53,12.8501
66.60,12.8542
66.65,12.8488
66.70,12.8488
66.76,12.8528
66.82,12.8488
66.87,12.8488
66.95,12.8528
67.00,12.8488
67.05,12.8488
67.13,12.8535
67.18,12.8488
67.23,12.8488
67.31,12.8522
67.36,12.8488
67.41,12.8488
67.50,12.8528
67.55,12.8495
67.60,12.8495
67.67,12.8535
67.72,12.8488
67.77,12.8488
67.86,12.8535
67.91,12.8495
67.96,12.8495
68.04,12.8535
68.09,12.8515
68.14,12.8495
68.20,12.8535
68.25,12.8501
68.31,12.8501
68.36,12.8535
68.41,12.8501
68.46,12.8495
68.51,12.8495
68.58,12.8542
68.64,12.8501
68.69,12.8501
68.76,12.8542
68.81,12.8508
68.87,12.8501
68.94,12.8542
68.99,12.8508
69.04,12.8515
69.12,12.8548
69.17,12.8508
69.22,12.8528
69.30,12.8542
69.35,12.8508
69.40,12.8508
69.47,12.8555
69.52,12.8501
69.57,12.8508
69.62,12.8548
69.67,12.8515
69.72,12.8508
69.77,12.8555
69.84,12.8555
69.89,12.8515
69.94,12.8515
70.03,12.8548
70.08,12.8528
70.13,12.8515
70.20,12.8582
70.25,12.8515
70.30,12.8508
70.35,12.8548
70.41,12.8515
70.46,12.8515
70.52,12.8548
70.57,12.8508
70.62,12.8515
70.71,12.8562
70.76,12.8515
70.81,12.8515
70.89,12.8555
70.94,12.8522
70.99,12.8515
71.05,12.8562
71.10,12.8515
71.15,12.8522
71.21,12.8569
71.27,12.8515
71.32,12.8522
71.37,12.8602
71.42,12.8515
71.47,12.8522
71.54,12.8589
71.59,12.8522
71.64,12.8542
71.71,12.8542
71.76,12.8522
71.81,12.8528
71.87,12.8569
71.92,12.8522
71.97,12.8542
72.02,12.8542
72.08,12.8528
72.13,12.8528
72.19,12.8582
72.24,12.8522
72.29,12.8522
72.36,12.8602
72.41,12.8528
72.46,12.8528
72.52,12.8569
72.57,12.8528
72.62,12.8548
72.68,12.8569
72.73,12.8528
72.78,12.8528
72.85,12.8589
72.90,12.8528
72.95,12.8535
73.00,12.8575
73.05,12.8528
73.11,12.8528
73.16,12.8575
73.21,12.8575
73.27,12.8528
73.32,12.8535
73.40,12.8575
73.45,12.8535
73.50,12.8528
73.56,12.8575
73.61,12.8535
73.66,12.8507
73.71,12.8575
73.77,12.8535
73.82,12.8535
73.87,12.8548
73.93,12.8575
73.98,12.8528
74.04,12.8535
74.10,12.8569
74.15,12.8535
74.20,12.8542
74.26,12.8582
74.32,12.8548
74.37,12.8542
74.44,12.8615
74.49,12.8542
74.54,12.8542
74.60,12.8595
74.65,12.8542
74.70,12.8542
74.76,12.8569
74.82,12.8542
74.87,12.8548
74.92,12.8569
74.97,12.8542
75.02,12.8542
75.09,12.8615
75.14,12.8542
75.19,12.8542
75.26,12.8629
75.31,12.8542
75.36,12.8542
75.42,12.8575
75.48,12.8548
75.53,12.8542
75.59,12.8615
75.64,12.8548
75.69,12.8548
75.76,12.8615
75.81,12.8548
75.86,12.8548
75.92,12.8582
75.97,12.8548
76.02,12.8548
76.09,12.8569
76.14,12.8548
76.19,12.8548
76.25,12.8602
76.30,12.8575
76.35,12.8555
76.42,12.8636
76.47,12.8548
76.52,12.8548
76.57,12.8609
76.62,12.8548
76.67,12.8555
76.74,12.8582
76.79,12.8555
76.84,12.8569
76.90,12.8595
76.95,12.8555
77.00,12.8555
77.07,12.8568
77.12,12.8555
77.17,12.8555
77.23,12.8622
77.28,12.8555
77.33,12.8555
77.40,12.8636
77.45,12.8555
77.50,12.8555
77.56,12.8602
77.61,12.8562
77.66,12.8562
77.72,12.8582
77.77,12.8562
77.82,12.8569
77.88,12.8569
77.93,12.8562
77.98,12.8555
78.05,12.8629
78.11,12.8562
78.16,12.8562
78.21,12.8615
78.26,12.8562
78.31,12.8562
78.38,12.8636
78.44,12.8562
78.49,12.8582
78.55,12.8582
78.60,12.8562
78.65,12.8582
78.71,12.8595
78.76,12.8562
78.81,12.8569
78.87,12.8602
78.92,12.8562
78.97,12.8562
79.04,12.8622
79.09,12.8569
79.14,12.8562
79.19,12.8609
79.25,12.8569
79.31,12.8562
79.36,12.8642
79.42,12.8569
79.47,12.8569
79.54,12.8636
79.59,12.8575
79.64,12.8569
79.71,12.8609
79.76,12.8562
79.81,12.8589
79.87,12.8589
79.92,12.8569
79.97,12.8575
80.04,12.8609
80.09,12.8561
80.14,12.8575
80.20,12.8649
80.26,12.8569
80.31,12.8582
80.37,12.8636
80.42,12.8575
80.47,12.8602
80.53,12.8602
80.58,12.8575
80.63,12.8575
80.70,12.8582
80.75,12.8575
80.80,12.8575
80.86,12.8622
80.91,12.8575
80.96,12.8575
81.02,12.8649
81.07,12.8575
81.12,12.8575
81.18,12.8649
81.23,12.8582
81.28,12.8582
81.35,12.8622
81.40,12.8575
81.45,12.8595
81.51,12.8629
81.56,12.8582
81.61,12.8582
81.68,12.8622
81.73,12.8582
81.78,12.8582
81.86,12.8609
81.92,12.8582
81.97,12.8582
82.02,12.8636
82.08,12.8602
82.13,12.8582
82.19,12.8609
82.24,12.8582
82.29,12.8575
82.36,12.8629
82.41,12.8582
82.46,12.8582
82.53,12.8649
82.58,12.8582
82.63,12.8582
82.69,12.8663
82.74,12.8582
82.79,12.8582
82.85,12.8636
82.90,12.8582
82.96,12.8609
83.02,12.8609
83.07,12.8582
83.12,12.8589
83.18,12.8615
83.23,12.8582
83.28,12.8589
83.35,12.8656
83.40,12.8582
83.45,12.8589
83.50,12.8615
83.56,12.8589
83.61,12.8589
83.68,12.8629
83.73,12.8589
83.78,12.8568
83.84,12.8642
83.89,12.8589
83.94,12.8589
83.99,12.8642
84.05,12.8595
84.11,12.8609
84.16,12.8642
84.21,12.8595
84.27,12.8595
84.32,12.8663
84.38,12.8589
84.44,12.8589
84.51,12.8609
84.57,12.8595
84.62,12.8595
84.68,12.8595
84.73,12.8595
84.79,12.8595
84.84,12.8642
84.89,12.8595
84.94,12.8602
85.01,12.8669
85.06,12.8595
85.11,12.8595
85.19,12.8609
85.24,12.8595
85.30,12.8602
85.36,12.8669
85.41,12.8595
85.46,12.8595
85.52,12.8649
85.57,12.8602
85.62,12.8595
85.70,12.8656
85.75,12.8595
85.80,12.8595
85.86,12.8642
85.92,12.8595
85.97,12.8609
86.04,12.8649
86.09,12.8595
86.14,12.8602
