Time (s),Position (mm)
0.00,8.9627
0.08,8.9613
0.13,8.9613
0.18,8.9586
0.25,8.9627
0.30,8.9539
0.35,8.9445
0.41,9.8718
0.46,10.5734
0.51,11.0917
0.56,11.4550
0.63,11.5469
0.69,11.6940
0.74,11.8659
0.79,11.8873
0.85,11.9766
0.90,12.0270
0.96,12.0666
1.02,12.1163
1.08,12.1579
1.16,12.2110
1.21,12.2412
1.26,12.2747
1.33,12.2949
1.38,12.3264
1.43,12.3426
1.51,12.3587
1.57,12.3822
1.62,12.3936
1.69,12.4110
1.74,12.4345
1.79,12.4460
1.87,12.4614
1.92,12.4762
1.97,12.4842
2.04,12.4942
2.09,12.5037
2.14,12.5077
2.20,12.5232
2.25,12.5292
2.30,12.5346
2.35,12.5406
2.42,12.5500
2.47,12.5527
2.52,12.5614
2.60,12.5708
2.65,12.5742
2.70,12.5849
2.77,12.5910
2.82,12.5990
2.87,12.6051
2.94,12.6145
2.99,12.6178
3.04,12.6245
3.11,12.6333
3.16,12.6326
3.21,12.6366
3.28,12.6440
3.33,12.6447
3.38,12.6480
3.45,12.6568
3.50,12.6595
3.55,12.6621
3.62,12.6709
3.67,12.6662
3.72,12.6709
3.79,12.6729
3.84,12.6769
3.89,12.6809
3.95,12.6856
4.00,12.6870
4.06,12.6897
4.12,12.6997
4.17,12.6950
4.22,12.6971
4.28,12.7031
4.33,12.7031
4.38,12.7038
4.46,12.7098
4.51,12.7105
4.56,12.7118
4.62,12.7192
4.67,12.7152
4.72,12.7185
4.79,12.7206
4.84,12.7226
4.89,12.7259
4.95,12.7259
5.00,12.7286
5.05,12.7313
5.11,12.7367
5.16,12.7340
5.21,12.7360
5.27,12.7420
5.32,12.7380
5.37,12.7400
5.42,12.7487
5.47,12.7414
5.52,12.7427
5.60,12.7494
5.65,12.7468
5.70,12.7481
5.77,12.7514
5.82,12.7508
5.87,12.7528
5.93,12.7575
5.98,12.7548
6.03,12.7588
6.11,12.7602
6.16,12.7595
6.21,12.7649
6.29,12.7662
6.34,12.7649
6.39,12.7656
6.47,12.7729
6.52,12.7702
6.57,12.7709
6.65,12.7763
6.70,12.7736
6.75,12.7756
6.82,12.7803
6.87,12.7770
6.92,12.7783
6.97,12.7844
7.02,12.7810
7.07,12.7823
7.12,12.7823
7.20,12.7870
7.25,12.7844
7.30,12.7857
7.36,12.7904
7.41,12.7870
7.46,12.7884
7.51,12.7937
7.56,12.7937
7.62,12.7911
7.67,12.7931
7.73,12.7964
7.79,12.7944
7.84,12.7978
7.90,12.8005
7.95,12.8011
8.00,12.8032
8.05,12.8092
8.11,12.8092
8.16,12.8065
8.21,12.8112
8.28,12.8139
8.33,12.8112
8.38,12.8152
8.46,12.8166
8.51,12.8139
8.56,12.8146
8.65,12.8206
8.70,12.8166
8.75,12.8179
8.81,12.8226
8.86,12.8199
8.91,12.8206
8.96,12.8253
9.01,12.8253
9.07,12.8226
9.12,12.8280
9.19,12.8280
9.24,12.8260
9.29,12.8266
9.34,12.8334
9.40,12.8280
9.45,12.8293
9.53,12.8334
9.58,12.8307
9.63,12.8313
9.70,12.8381
9.75,12.8334
9.80,12.8347
9.87,12.8381
