Time (s),Position (mm)
0.00,8.9244
0.06,8.9244
0.11,8.9190
0.16,8.9157
0.22,8.9217
0.27,8.9170
0.33,8.9043
0.38,10.0671
0.43,10.4062
0.48,11.1441
0.54,11.4079
0.59,11.5530
0.64,11.6000
0.69,11.7557
0.74,11.8256
0.81,11.8558
0.86,11.9471
0.92,12.0062
0.98,12.0290
1.03,12.0847
1.08,12.1176
1.16,12.1344
1.21,12.1754
1.26,12.2089
1.33,12.2237
1.38,12.2392
1.43,12.2559
1.48,12.2821
1.53,12.2821
1.58,12.3097
1.63,12.3224
1.70,12.3378
1.75,12.3499
1.80,12.3634
1.87,12.3748
1.92,12.3842
1.98,12.3896
2.03,12.3969
2.09,12.4057
2.14,12.4157
2.21,12.4265
2.26,12.4325
2.31,12.4392
2.37,12.4466
2.42,12.4486
2.47,12.4560
2.53,12.4621
2.59,11.7654
2.64,12.4735
2.71,12.4862
2.77,12.4909
2.82,12.4956
2.88,12.5024
2.94,12.5064
2.99,12.5151
3.05,12.5225
3.10,12.5258
3.15,12.5299
3.21,12.5400
3.27,12.5400
3.32,12.5446
3.37,12.5554
3.43,12.5534
3.48,12.5588
3.53,12.5675
3.58,0.9453
3.64,12.5695
3.69,12.5762
3.74,12.5789
3.79,12.5802
3.84,12.5856
3.90,12.5910
3.95,12.5903
4.00,12.5916
4.06,12.6010
4.12,12.5990
4.17,12.6024
4.22,12.6131
4.28,12.6084
4.34,12.6098
4.42,12.6165
4.47,12.6152
4.52,12.6192
4.59,12.6259
4.64,12.6232
4.69,12.6259
4.75,12.6319
4.80,12.6292
4.85,12.6319
4.90,12.6393
4.95,12.6360
5.02,12.6373
5.10,12.6427
5.15,12.6407
5.21,12.6433
5.26,12.6474
5.31,12.6447
5.36,12.6474
5.43,12.6534
5.48,12.6494
5.53,12.6514
5.60,12.6581
5.65,12.6541
5.70,12.6595
5.76,12.6595
5.81,12.6595
5.86,12.6615
5.92,12.6655
5.97,12.6615
6.02,12.6642
6.10,12.6709
6.15,12.6675
6.20,12.6689
6.26,12.6756
6.31,12.6709
6.36,12.6749
6.42,12.6749
6.48,12.6756
6.53,12.6776
6.58,12.6796
6.63,12.6789
6.68,12.6803
6.75,12.6877
6.80,12.6816
6.86,12.6830
6.92,12.6924
6.97,12.6850
7.02,12.6910
7.08,12.6910
7.13,12.6883
7.18,12.6910
7.25,12.6944
7.30,12.6917
7.35,12.6924
7.41,12.6977
7.46,12.6916
7.51,12.6957
7.56,12.7038
7.62,12.6977
7.67,12.6984
7.74,12.7058
7.79,12.7011
7.84,12.7018
7.91,12.7044
7.96,12.7031
8.01,12.7044
8.07,12.7098
8.13,12.7065
8.18,12.7065
8.23,12.7152
8.29,12.7078
8.34,12.7092
8.41,12.7125
8.46,12.7105
8.51,12.7118
8.57,12.7165
8.62,12.7118
8.67,12.7132
8.74,12.7179
8.79,12.7145
8.84,12.7152
8.89,12.7232
8.95,12.7165
9.00,12.7172
9.05,12.7212
9.10,12.7192
9.15,12.7199
9.22,12.7239
9.27,12.7212
9.32,12.7219
9.41,12.7300
9.46,12.7239
9.51,12.7259
9.57,12.7286
9.62,12.7266
9.67,12.7273
9.75,12.7360
9.80,12.7286
9.85,12.7320
9.90,12.7333
9.95,12.7306
10.00,12.7313
10.06,12.7373
10.12,12.7347
10.17,12.7353
10.22,12.7414
10.27,12.7367
10.32,12.7387
10.37,12.7447
10.43,12.7434
10.49,12.7414
10.54,12.7427
10.61,12.7468
10.66,12.7441
10.71,12.7447
10.77,12.7508
10.82,12.7468
10.87,12.7481
10.95,12.7541
11.01,12.7494
11.06,12.7528
11.11,12.7561
11.17,12.7514
11.22,12.7535
11.30,12.7595
11.35,12.7548
11.40,12.7561
11.45,12.7629
11.50,12.7561
11.56,12.7582
11.62,12.7629
11.67,12.7602
11.72,12.7608
11.78,12.7675
11.83,12.7635
11.89,12.7649
11.96,12.7669
12.02,12.7669
12.07,12.7696
12.13,12.7763
12.18,12.7689
12.23,12.7689
12.29,12.7702
12.34,12.7709
12.39,12.7702
12.46,12.7743
12.51,12.7709
12.56,12.7736
12.63,12.7756
12.68,12.7729
12.73,12.7763
12.78,12.7763
12.83,12.7743
12.88,12.7756
12.95,12.7796
13.00,12.7763
13.05,12.7770
13.10,12.7844
13.16,12.7823
13.21,12.7823
13.26,12.7837
13.32,12.7863
13.37,12.7850
13.43,12.7850
13.48,12.7850
13.56,12.7870
13.62,12.7830
13.67,12.7850
13.72,12.7884
13.78,12.7850
13.83,12.7850
13.88,12.7857
13.93,12.7911
13.98,12.7863
14.04,12.7870
14.09,12.7884
14.15,12.7877
14.20,12.7884
14.26,12.7958
14.31,12.7884
14.36,12.7897
14.42,12.7971
14.48,12.7904
14.53,12.7911
14.59,12.7984
14.65,12.7911
14.70,12.7917
14.76,12.7944
14.81,12.7924
14.86,12.7964
14.92,12.7964
14.98,12.7944
15.03,12.7944
15.09,12.8018
15.14,12.7951
15.19,12.7971
15.26,12.7984
15.31,12.7964
15.36,12.7998
15.42,12.8018
15.47,12.7978
15.52,12.7991
15.59,12.8058
15.64,12.7984
15.69,12.7991
15.76,12.8038
15.81,12.8011
15.86,12.7991
15.92,12.8032
15.97,12.7998
16.03,12.7998
16.09,12.8065
16.15,12.8018
16.20,12.8025
16.26,12.8099
16.32,12.8032
16.37,12.8038
16.42,12.8085
16.47,12.8085
16.53,12.8045
16.58,12.8051
16.64,12.8132
16.69,12.8051
16.74,12.8058
16.81,12.8099
16.86,12.8065
16.91,12.8078
16.97,12.8078
17.02,12.8072
17.07,12.8072
17.14,12.8132
17.19,12.8085
17.24,12.8092
17.30,12.8172
17.35,12.8092
17.40,12.8092
17.47,12.8152
17.53,12.8105
17.58,12.8105
17.65,12.8166
17.70,12.8112
17.75,12.8112
17.81,12.8139
17.86,12.8159
17.91,12.8131
17.96,12.8199
18.02,12.8199
18.08,12.8159
18.13,12.8152
18.19,12.8213
18.24,12.8166
18.29,12.8166
18.37,12.8233
18.42,12.8172
18.48,12.8226
18.54,12.8280
18.59,12.8219
18.65,12.8233
18.70,12.8193
18.76,12.8206
18.81,12.8253
18.87,12.8206
18.92,12.8226
18.97,12.8280
19.03,12.8280
19.10,12.8233
19.15,12.8300
19.21,12.8320
19.26,12.8320
19.31,12.8340
19.36,12.8313
19.43,12.8313
19.49,12.8334
19.54,12.8334
19.59,12.8320
19.65,12.8279
19.70,12.8313
19.75,12.8320
19.81,12.8320
19.86,12.8266
19.91,12.8287
19.98,12.8287
20.03,12.8307
20.09,12.8354
20.14,12.8293
20.19,12.8273
20.25,12.8273
20.30,12.8360
20.36,12.8313
20.41,12.8293
20.47,12.8300
20.52,12.8300
20.57,12.8381
20.64,12.8300
20.70,12.8334
20.75,12.8320
20.81,12.8340
20.86,12.8340
20.91,12.8347
20.96,12.8340
21.01,12.8374
21.08,12.8407
21.13,12.8347
21.18,12.8347
21.23,12.8360
21.28,12.8427
21.35,12.8414
21.41,12.8407
21.46,12.8387
21.51,12.8367
21.57,12.8421
21.62,12.8367
21.68,12.8367
21.73,12.8374
21.78,12.8421
21.84,12.8421
21.90,12.8374
21.96,12.8381
22.01,12.8427
22.07,12.8427
22.12,12.8387
22.17,12.8387
22.22,12.8387
22.27,12.8421
22.34,12.8421
22.40,12.8401
22.46,12.8401
22.51,12.8461
22.56,12.8461
22.62,12.8407
22.68,12.8401
22.73,12.8475
22.79,12.8448
22.85,12.8407
22.91,12.8407
22.96,12.8427
23.01,12.8434
23.07,12.8421
23.13,12.8441
23.18,12.8427
23.23,12.8508
23.29,12.8508
23.35,12.8421
23.40,12.8454
23.45,12.8461
23.50,12.8488
23.56,12.8488
23.61,12.8481
23.67,12.8501
23.72,12.8501
23.77,12.8475
23.82,12.8508
23.87,12.8488
23.93,12.8475
23.98,12.8481
24.04,12.8481
24.09,12.8454
24.14,12.8515
24.20,12.8488
24.25,12.8495
24.30,12.8461
24.35,12.8461
24.40,12.8542
24.46,12.8508
24.52,12.8468
24.57,12.8475
24.62,12.8468
24.67,12.8508
24.73,12.8515
24.78,12.8468
24.83,12.8475
24.88,12.8475
24.93,12.8528
24.99,12.8528
25.06,12.8481
25.12,12.8475
25.17,12.8508
25.23,12.8535
25.30,12.8488
25.35,12.8522
25.40,12.8495
25.46,12.8562
25.51,12.8495
25.57,12.8495
25.62,12.8535
25.67,12.8535
25.72,12.8569
25.77,12.8569
25.84,12.8522
25.89,12.8528
25.94,12.8548
25.99,12.8582
26.05,12.8582
26.11,12.8582
26.16,12.8548
26.21,12.8542
26.27,12.8602
26.32,12.8535
26.38,12.8548
26.43,12.8535
26.49,12.8609
26.54,12.8542
26.60,12.8542
26.65,12.8542
26.70,12.8602
26.75,12.8582
26.81,12.8548
26.86,12.8575
26.91,12.8555
26.97,12.8595
27.02,12.8595
27.08,12.8555
27.13,12.8555
27.18,12.8602
27.24,12.8602
27.31,12.8555
27.38,12.8562
27.43,12.8602
27.49,12.8595
27.54,12.8589
27.60,12.8595
27.65,12.8542
27.70,12.8589
27.75,12.8589
27.81,12.8542
27.86,12.8548
27.92,12.8582
27.97,12.8555
28.02,12.8562
28.09,12.8595
28.14,12.8555
28.19,12.8562
28.25,12.8589
28.30,12.8555
28.35,12.8542
28.42,12.8575
28.47,12.8548
28.52,12.8562
28.59,12.8562
28.64,12.8548
28.69,12.8555
28.75,12.8602
28.80,12.8555
28.85,12.8555
28.91,12.8629
28.96,12.8555
29.01,12.8562
29.07,12.8629
29.13,12.8582
29.19,12.8622
29.24,12.8615
29.29,12.8636
29.35,12.8663
29.40,12.8602
29.45,12.8629
29.51,12.8609
29.56,12.8656
29.61,12.8642
29.67,12.8622
29.72,12.8636
29.77,12.8615
29.86,12.8636
29.92,12.8609
29.98,12.8615
30.06,12.8669
30.12,12.8615
30.18,12.8615
30.26,12.8663
30.31,12.8649
30.37,12.8649
30.42,12.8642
30.51,12.8656
30.57,12.8615
30.62,12.8622
30.69,12.8629
30.75,12.8629
30.81,12.8636
30.86,12.8710
30.92,12.8703
30.97,12.8636
31.02,12.8629
31.09,12.8649
31.14,12.8642
31.20,12.8649
31.25,12.8663
31.30,12.8669
31.36,12.8663
31.42,12.8676
31.48,12.8669
31.54,12.8683
31.59,12.8696
31.65,12.8663
31.70,12.8676
31.77,12.8736
31.82,12.8710
31.87,12.8669
31.92,12.8710
31.99,12.8730
32.05,12.8683
32.11,12.8736
32.16,12.8743
32.21,12.8757
32.27,12.8750
32.33,12.8750
32.39,12.8723
32.44,12.8730
32.49,12.8743
32.54,12.8743
32.61,12.8736
32.67,12.8770
32.73,12.8763
32.78,12.8743
32.83,12.8757
32.89,12.8716
32.94,12.8730
32.99,12.8736
33.05,12.8743
33.10,12.8736
33.19,12.8703
33.25,12.8683
33.31,12.8703
33.36,12.8710
33.41,12.8730
33.46,12.8663
33.52,12.8710
33.57,12.8730
33.62,12.8736
33.67,12.8703
33.72,12.8703
33.77,12.8696
33.85,12.8757
33.90,12.8730
33.95,12.8730
34.00,12.8736
34.07,12.8763
34.13,12.8703
34.20,12.8703
34.25,12.8770
34.31,12.8770
34.36,12.8743
34.42,12.8736
34.47,12.8757
34.52,12.8783
34.58,12.8783
34.64,12.8743
34.69,12.8757
34.74,12.8710
34.79,12.8783
34.87,12.8803
34.93,12.8730
34.99,12.8743
35.04,12.8797
35.09,12.8797
35.14,12.8716
35.20,12.8723
35.27,12.8783
35.32,12.8783
35.38,12.8730
35.43,12.8723
35.48,12.8777
35.54,12.8777
35.60,12.8750
35.65,12.8783
35.70,12.8763
35.75,12.8777
35.82,12.8743
35.87,12.8710
35.96,12.8743
36.01,12.8703
36.06,12.8710
36.11,12.8750
36.18,12.8736
36.24,12.8743
36.29,12.8743
36.34,12.8797
36.39,12.8797
36.44,12.8710
36.50,12.8710
36.57,12.8770
36.63,12.8750
36.68,12.8757
36.75,12.8763
36.81,12.8757
36.86,12.8730
36.91,12.8743
36.97,12.8723
37.02,12.8743
37.07,12.8763
37.13,12.8763
37.18,12.8716
37.23,12.8736
37.29,12.8750
37.34,12.8723
37.39,12.8730
37.46,12.8763
37.51,12.8723
37.56,12.8730
37.61,12.8810
37.67,12.8730
37.72,12.8730
37.78,12.8803
37.83,12.8730
37.88,12.8730
37.94,12.8783
38.00,12.8730
38.05,12.8763
38.11,12.8790
38.16,12.8743
38.21,12.8743
38.27,12.8803
38.32,12.8736
38.37,12.8743
38.44,12.8824
38.49,12.8750
38.54,12.8743
38.61,12.8790
38.66,12.8750
38.71,12.8757
38.77,12.8790
38.82,12.8750
38.87,12.8757
38.93,12.8810
38.98,12.8750
39.03,12.8750
39.10,12.8797
39.15,12.8757
39.20,12.8757
39.26,12.8810
39.31,12.8736
39.36,12.8743
39.43,12.8763
39.48,12.8743
39.53,12.8743
39.59,12.8783
39.64,12.8743
39.69,12.8770
39.74,12.8810
39.80,12.8790
39.87,12.8797
39.92,12.8736
39.98,12.8783
40.03,12.8757
40.08,12.8770
40.13,12.8757
40.21,12.8803
40.26,12.8750
40.31,12.8770
40.37,12.8797
40.42,12.8750
40.48,12.8757
40.53,12.8797
40.58,12.8797
40.63,12.8750
40.68,12.8757
40.74,12.8803
40.79,12.8763
40.84,12.8763
40.91,12.8777
40.96,12.8763
41.01,12.8763
41.08,12.8803
41.13,12.8763
41.18,12.8763
41.25,12.8797
41.30,12.8763
41.35,12.8770
41.42,12.8824
41.48,12.8770
41.53,12.8770
41.59,12.8810
41.65,12.8770
41.70,12.8777
41.77,12.8824
41.82,12.8770
41.87,12.8777
41.93,12.8830
41.98,12.8777
42.03,12.8783
42.11,12.8824
42.16,12.8777
42.21,12.8777
42.27,12.8837
42.33,12.8777
42.38,12.8777
42.46,12.8824
42.51,12.8777
42.56,12.8783
42.61,12.8810
42.67,12.8783
42.72,12.8783
42.78,12.8790
42.84,12.8783
42.89,12.8790
42.95,12.8864
43.00,12.8790
43.05,12.8797
43.12,12.8871
43.17,12.8797
43.22,12.8797
43.27,12.8837
43.32,12.8797
43.37,12.8803
43.46,12.8803
43.51,12.8810
43.56,12.8810
43.62,12.8844
43.67,12.8810
43.72,12.8810
43.77,12.8857
43.82,12.8817
43.88,12.8824
43.95,12.8904
44.01,12.8830
44.06,12.8837
44.12,12.8898
44.17,12.8837
44.22,12.8857
44.28,12.8857
44.33,12.8851
44.38,12.8851
44.46,12.8898
44.51,12.8857
44.56,12.8857
44.62,12.8931
44.67,12.8871
44.72,12.8884
44.79,12.8911
44.85,12.8877
44.90,12.8911
44.95,12.8971
45.01,12.8971
45.06,12.8918
45.13,12.8953
45.18,12.8978
45.24,12.8958
45.29,12.8898
45.34,12.8904
45.40,12.8945
45.45,12.8945
45.51,12.8945
45.56,12.8904
45.64,12.8945
45.69,12.8911
45.74,12.8911
45.80,12.8978
45.85,12.8911
45.90,12.8911
45.97,12.8978
46.02,12.8918
46.07,12.8965
46.12,12.9018
46.17,12.8918
46.24,12.8924
46.31,12.8978
46.36,12.8924
46.41,12.8924
46.48,12.9005
46.53,12.8931
46.58,12.8931
46.64,12.8985
46.70,12.8931
46.75,12.8931
46.82,12.8978
46.87,12.8938
46.92,12.8938
46.99,12.9018
47.04,12.8938
47.09,12.8938
47.15,12.9012
47.20,12.8971
47.25,12.8985
47.30,12.8971
47.37,12.9005
47.42,12.8965
47.47,12.8965
47.53,12.9065
47.58,12.8965
47.64,12.8958
47.69,12.8998
47.75,12.8965
47.80,12.8965
47.86,12.8944
47.91,12.8971
47.97,12.8971
48.03,12.9018
48.08,12.8991
48.13,12.8971
48.20,12.8985
48.25,12.8971
48.30,12.8991
48.36,12.9025
48.42,12.9025
48.47,12.8978
48.52,12.9059
48.58,12.9059
48.63,12.9032
48.68,12.9018
48.73,12.9025
48.79,12.9025
48.84,12.8985
48.89,12.8998
48.97,12.9032
49.03,12.8991
49.08,12.9012
49.16,12.9032
49.21,12.8991
49.26,12.9025
49.34,12.9039
49.39,12.8991
49.44,12.8991
49.52,12.9039
49.57,12.8998
49.62,12.8998
49.70,12.9025
49.75,12.8978
49.80,12.8978
49.86,12.9025
49.91,12.8985
49.97,12.8985
50.02,12.9025
50.07,12.9025
50.12,12.8985
50.17,12.9005
50.23,12.9032
50.28,12.8985
50.33,12.8985
50.40,12.9065
50.45,12.8985
50.50,12.8985
50.57,12.9018
50.62,12.8991
50.67,12.8991
50.73,12.8998
50.79,12.8985
50.84,12.8991
50.90,12.9032
50.95,12.8991
51.00,12.8991
51.06,12.9072
51.11,12.8991
51.16,12.8991
51.22,12.9052
51.27,12.8991
51.32,12.8991
51.39,12.9018
51.44,12.8991
51.49,12.8998
51.56,12.8998
51.61,12.8998
51.66,12.9005
51.72,12.9065
51.77,12.8998
51.82,12.9005
51.87,12.9045
51.93,12.9005
51.98,12.9005
52.03,12.9005
52.10,12.9052
52.15,12.8998
52.20,12.9005
52.28,12.9045
52.34,12.9005
52.39,12.9005
52.46,12.9039
52.51,12.9005
52.56,12.9012
52.62,12.9045
52.68,12.9012
52.73,12.9005
52.78,12.9052
52.83,12.9005
52.88,12.9005
52.93,12.9039
53.01,12.9052
53.06,12.9012
53.11,12.9039
53.19,12.9059
53.24,12.9012
53.29,12.9025
53.37,12.9052
53.42,12.9018
53.47,12.9032
53.55,12.9059
53.60,12.9018
53.65,12.9018
53.72,12.9039
53.77,12.9018
53.82,12.9018
53.88,12.9065
53.93,12.9025
53.98,12.9018
54.06,12.9059
54.11,12.9018
54.16,12.9025
54.23,12.9079
54.28,12.9018
54.33,12.9025
54.40,12.9099
54.45,12.9025
54.50,12.9025
54.56,12.9086
54.61,12.9025
54.66,12.9025
54.72,12.9059
54.77,12.9018
54.82,12.9025
54.90,12.9079
54.95,12.9025
55.00,12.9032
55.06,12.9072
55.12,12.9025
55.17,12.9032
55.22,12.9072
55.27,12.9032
55.32,12.9032
55.37,12.9052
55.45,12.9079
55.50,12.9032
55.55,12.9032
55.63,12.9079
55.68,12.9032
55.73,12.9039
55.81,12.9086
55.86,12.9039
55.91,12.9039
55.98,12.9065
56.03,12.9039
56.08,12.9052
56.15,12.9119
56.20,12.9039
56.25,12.9039
56.32,12.9065
56.37,12.9039
56.42,12.9039
56.50,12.9106
56.55,12.9032
56.60,12.9045
56.66,12.9092
56.72,12.9045
56.77,12.9059
56.85,12.9052
56.90,12.9045
56.95,12.9045
57.02,12.9112
57.07,12.9039
57.12,12.9045
57.19,12.9079
57.24,12.9045
57.29,12.9045
57.36,12.9106
57.41,12.9045
57.46,12.9045
57.53,12.9072
57.58,12.9052
57.63,12.9052
57.70,12.9112
57.75,12.9052
57.80,12.9059
57.86,12.9092
57.91,12.9052
57.96,12.9052
58.03,12.9065
58.09,12.9072
58.14,12.9052
58.21,12.9086
58.26,12.9059
58.31,12.9059
58.37,12.9119
58.42,12.9059
58.48,12.9059
58.56,12.9099
58.61,12.9059
58.66,12.9059
58.73,12.9126
58.78,12.9059
58.83,12.9059
58.90,12.9106
58.96,12.9059
59.01,12.9065
59.08,12.9106
59.13,12.9059
59.18,12.9079
59.23,12.9079
59.28,12.9059
59.33,12.9065
59.40,12.9065
59.45,12.9065
59.50,12.9065
59.57,12.9133
59.62,12.9059
59.67,12.9059
59.74,12.9106
59.80,12.9065
59.85,12.9065
59.91,12.9126
59.96,12.9065
60.02,12.9065
60.08,12.9112
60.13,12.9065
60.18,12.9072
60.25,12.9106
60.30,12.9079
60.35,12.9072
60.42,12.9153
60.47,12.9065
60.52,12.9072
60.58,12.9133
60.63,12.9072
60.68,12.9092
60.75,12.9092
60.80,12.9072
60.85,12.9072
60.91,12.9126
60.96,12.9072
61.01,12.9072
61.08,12.9126
61.14,12.9079
61.19,12.9086
61.24,12.9106
61.30,12.9079
61.35,12.9058
61.42,12.9146
61.47,12.9079
61.52,12.9079
61.57,12.9153
61.62,12.9079
61.67,12.9079
