Time (s),Position (mm)
0.00,9.2635
0.06,9.2635
0.11,9.2581
0.16,9.2547
0.22,9.2615
0.28,9.2621
0.34,9.2386
0.39,10.9474
0.45,11.5181
0.50,11.7074
0.55,11.9243
0.61,11.9780
0.68,12.0841
0.73,12.1794
0.81,12.2264
0.86,12.3144
0.91,12.3499
0.97,12.3614
1.03,12.4177
1.08,12.4500
1.14,12.4701
1.19,12.4842
1.25,12.4990
1.30,12.5265
1.35,12.5326
1.40,12.5473
1.45,12.5574
1.52,12.5735
1.57,12.5816
1.62,12.5950
1.69,12.6078
1.74,12.6205
1.79,12.6239
1.85,12.6373
1.91,12.6393
1.96,12.6487
2.01,12.6621
2.06,12.6621
2.11,12.6695
2.16,12.6756
2.24,12.6897
2.30,12.6924
2.35,12.6977
2.42,12.7071
2.47,12.7092
2.52,12.7159
2.61,12.7232
2.66,12.7280
2.71,12.7320
2.79,12.7407
2.84,12.7427
2.89,12.7468
2.97,12.7548
3.03,12.7582
3.08,12.7615
3.16,12.7689
3.21,12.7709
3.26,12.7736
3.34,12.7810
3.39,12.7817
3.44,12.7844
3.50,12.7904
3.55,12.7884
3.61,12.7917
3.66,12.7991
3.71,12.7971
3.76,12.7998
3.81,12.8018
3.87,12.8092
3.92,12.8065
3.97,12.8092
4.02,12.8125
4.08,12.8125
4.13,12.8159
4.20,12.8206
4.25,12.8193
4.30,12.8213
4.37,12.8293
4.42,12.8246
4.47,12.8260
4.54,12.8307
4.59,12.8293
4.64,12.8313
4.72,12.8360
4.78,12.8354
4.83,12.8360
4.91,12.8407
4.96,12.8374
5.01,12.8401
5.07,12.8434
5.12,12.8427
5.18,12.8434
5.23,12.8495
5.28,12.8495
5.33,12.8475
5.38,12.8488
5.45,12.8535
5.50,12.8508
5.55,12.8515
5.62,12.8575
5.67,12.8535
5.72,12.8548
5.77,12.8595
5.82,12.8569
5.87,12.8575
5.92,12.8589
6.00,12.8642
6.05,12.8602
6.10,12.8622
6.18,12.8669
6.24,12.8649
6.29,12.8656
6.37,12.8703
6.42,12.8683
6.47,12.8696
6.53,12.8743
6.58,12.8703
6.63,12.8716
6.70,12.8777
6.75,12.8736
6.80,12.8763
6.86,12.8783
6.91,12.8763
6.96,12.8777
7.02,12.8824
7.08,12.8790
