Time (s),Position (mm)
28.83,12.8313
28.89,12.8273
28.94,12.8273
29.00,12.8334
29.05,12.8280
29.10,12.8280
29.17,12.8300
29.22,12.8287
29.27,12.8287
29.32,12.8347
29.37,12.8300
29.42,12.8293
29.47,12.8347
29.54,12.8300
29.59,12.8300
29.66,12.8313
29.72,12.8307
29.77,12.8307
29.84,12.8347
29.89,12.8313
29.94,12.8313
30.00,12.8374
30.06,12.8313
30.11,12.8320
30.18,12.8347
30.23,12.8320
30.28,12.8327
30.36,12.8381
30.41,12.8327
30.46,12.8334
30.53,12.8374
30.58,12.8340
30.63,12.8334
30.69,12.8367
30.75,12.8340
30.80,12.8347
30.86,12.8347
30.91,12.8347
30.96,12.8354
31.03,12.8434
31.09,12.8354
31.14,12.8360
31.20,12.8360
31.25,12.8367
31.30,12.8367
31.37,12.8441
31.42,12.8374
31.47,12.8374
31.53,12.8421
31.58,12.8381
31.64,12.8374
31.72,12.8421
31.77,12.8387
31.83,12.8387
31.90,12.8461
31.95,12.8394
32.00,12.8394
32.08,12.8441
32.13,12.8401
32.18,12.8401
32.25,12.8441
32.30,12.8407
32.35,12.8407
32.41,12.8481
32.46,12.8414
32.51,12.8414
32.56,12.8468
32.61,12.8421
32.67,12.8421
32.72,12.8468
32.77,12.8468
32.82,12.8427
32.87,12.8434
32.94,12.8475
32.99,12.8434
33.05,12.8434
33.10,12.8481
33.15,12.8434
33.20,12.8441
33.25,12.8441
33.31,12.8488
33.36,12.8441
33.42,12.8448
33.47,12.8495
33.52,12.8454
33.57,12.8454
33.62,12.8488
33.70,12.8495
33.75,12.8461
33.80,12.8461
33.86,12.8508
33.92,12.8461
33.97,12.8468
34.06,12.8508
34.12,12.8468
34.17,12.8475
34.23,12.8501
34.29,12.8475
34.34,12.8481
34.40,12.8528
34.45,12.8481
34.51,12.8481
34.56,12.8569
34.61,12.8481
34.66,12.8488
34.74,12.8528
34.79,12.8495
34.84,12.8501
34.90,12.8535
34.96,12.8515
35.01,12.8515
35.07,12.8602
35.12,12.8515
35.17,12.8522
35.23,12.8562
35.28,12.8522
35.33,12.8522
35.40,12.8555
35.45,12.8528
35.50,12.8528
35.56,12.8595
35.62,12.8528
35.67,12.8535
35.74,12.8562
35.79,12.8535
35.84,12.8514
35.91,12.8575
35.96,12.8542
36.01,12.8542
36.07,12.8622
36.12,12.8555
36.18,12.8542
36.25,12.8595
36.30,12.8542
36.35,12.8548
36.41,12.8636
36.47,12.8548
36.52,12.8555
36.57,12.8595
36.63,12.8562
36.68,12.8555
36.73,12.8595
36.78,12.8548
36.83,12.8562
36.91,12.8642
36.97,12.8542
37.02,12.8548
37.08,12.8602
37.13,12.8548
37.18,12.8562
37.24,12.8589
37.29,12.8555
37.34,12.8562
37.41,12.8622
37.47,12.8555
37.52,12.8555
37.58,12.8629
37.63,12.8555
37.68,12.8562
37.74,12.8589
37.79,12.8569
37.84,12.8562
37.90,12.8636
37.96,12.8569
38.01,12.8569
38.07,12.8649
38.13,12.8575
38.18,12.8575
38.25,12.8615
38.30,12.8575
38.35,12.8582
38.42,12.8663
38.47,12.8582
38.52,12.8582
38.58,12.8636
38.63,12.8582
38.68,12.8589
38.75,12.8636
38.81,12.8589
38.86,12.8589
38.91,12.8669
38.97,12.8589
39.02,12.8595
39.09,12.8642
39.14,12.8595
39.19,12.8602
39.26,12.8642
39.31,12.8602
39.36,12.8602
39.42,12.8676
39.47,12.8602
39.52,12.8602
39.57,12.8663
39.64,12.8609
39.69,12.8615
39.76,12.8669
39.82,12.8615
39.87,12.8615
39.92,12.8663
39.98,12.8615
40.03,12.8622
40.11,12.8663
40.16,12.8622
40.21,12.8622
40.27,12.8649
40.33,12.8622
40.38,12.8622
40.46,12.8711
40.51,12.8629
40.56,12.8636
40.63,12.8683
40.69,12.8629
40.74,12.8636
40.80,12.8669
