Time (s),Position (mm)
0.00,8.9029
0.06,8.9009
0.11,8.8982
0.16,8.8922
0.22,8.9002
0.28,8.8996
0.34,8.8881
0.39,10.5620
0.45,10.8332
0.50,11.2831
0.55,11.4905
0.61,11.5550
0.66,11.6846
0.71,11.7443
0.76,11.8336
0.82,11.8517
0.87,11.9028
0.92,11.9525
0.98,11.9760
1.04,12.0263
1.10,12.0659
1.17,12.1076
1.22,12.1196
1.28,12.1485
1.33,12.1740
1.39,12.1855
1.44,12.2022
1.52,12.2224
1.57,12.2620
1.62,12.2754
1.69,12.2868
1.74,12.3009
1.79,12.3110
1.85,12.3238
1.91,12.3378
1.96,12.3486
2.02,12.3587
2.07,12.3687
2.12,12.3842
2.18,12.3896
2.23,12.3909
2.28,12.4016
2.34,12.4117
2.40,12.4137
2.45,12.4238
2.50,12.4359
2.56,12.4352
2.62,12.4433
2.68,12.4567
2.73,12.4580
2.78,12.4668
2.86,12.4748
2.92,12.4775
2.97,12.4856
3.03,12.4856
3.08,12.4936
3.13,12.4970
3.19,12.5030
3.24,12.5017
3.29,12.5070
3.36,12.5165
3.42,12.5144
3.47,12.5205
3.52,12.5238
3.58,12.5232
3.63,12.5279
3.70,12.5359
3.75,12.5339
3.80,12.5373
3.86,12.5440
3.91,12.5426
3.96,12.5467
4.03,12.5527
4.09,12.5541
4.14,12.5581
4.21,12.5648
4.26,12.5621
4.31,12.5661
4.37,12.5661
4.43,12.5702
4.48,12.5722
4.54,12.5789
4.59,12.5769
4.64,12.5789
4.71,12.5863
4.76,12.5836
4.81,12.5883
4.87,12.5883
4.92,12.5896
4.97,12.5930
5.04,12.6010
5.09,12.5957
5.14,12.6004
5.21,12.6071
5.26,12.6037
5.31,12.6091
5.38,12.6125
5.43,12.6105
5.48,12.6118
5.53,12.6178
5.58,12.6152
5.64,12.6172
5.69,12.6198
5.76,12.6239
5.82,12.6239
5.87,12.6259
5.95,12.6313
6.00,12.6292
6.05,12.6333
6.11,12.6413
6.17,12.6380
6.22,12.6400
6.27,12.6467
6.32,12.6480
6.38,12.6480
6.43,12.6501
6.49,12.6588
6.54,12.6561
6.59,12.6621
6.66,12.6621
6.71,12.6655
6.76,12.6648
6.83,12.6749
6.88,12.6729
6.93,12.6756
6.98,12.6776
7.04,12.6789
7.09,12.6816
7.14,12.6897
7.19,12.6789
7.24,12.6843
7.29,12.6863
7.36,12.6904
7.41,12.6890
7.47,12.6904
7.54,12.6957
7.59,12.6930
7.64,12.6937
7.71,12.6950
7.76,12.6957
7.81,12.6971
7.87,12.7024
7.93,12.6991
7.98,12.7004
8.06,12.7078
8.11,12.7044
8.16,12.7051
8.23,12.7065
8.28,12.7030
8.33,12.7065
8.41,12.7098
8.46,12.7085
8.51,12.7092
