Time (s),Position (mm)
0.00,8.9714
0.06,8.9727
0.11,8.9700
0.16,8.9694
0.23,8.9734
0.28,8.9681
0.34,8.9647
0.39,8.9714
0.45,8.9627
0.50,8.9553
0.56,10.2800
0.61,10.6513
0.66,11.3267
0.71,11.5127
0.78,11.6107
0.83,11.7188
0.88,11.7880
0.94,11.8699
0.99,11.8974
1.04,11.9437
1.09,11.9961
1.15,11.9961
1.20,12.0324
1.25,12.0901
1.32,12.1176
1.38,12.1458
1.43,12.1713
1.49,12.1875
1.54,12.2103
1.59,12.2378
1.67,12.2573
1.72,12.2734
1.77,12.2909
1.83,12.2982
1.88,12.3083
1.93,12.3244
2.00,12.3372
2.05,12.3473
2.10,12.3566
2.16,12.3634
2.21,12.3694
2.26,12.3862
2.34,12.3983
2.39,12.4030
2.44,12.4104
2.50,12.4218
2.55,12.4292
2.60,12.4386
2.65,12.4486
2.71,12.4547
2.76,12.4681
2.83,12.4755
2.88,12.4882
2.93,12.5010
2.99,12.5097
3.05,12.5117
3.10,12.5212
3.16,12.5299
3.21,12.5312
3.26,12.5346
3.32,12.5386
3.37,12.5426
3.42,12.5460
3.49,12.5480
3.54,12.5527
3.59,12.5561
3.65,12.5634
3.70,12.5614
3.75,12.5655
3.82,12.5755
3.87,12.5735
3.92,12.5762
3.97,12.5836
4.03,12.5816
4.08,12.5883
4.15,12.5910
4.20,12.5943
4.25,12.5990
4.31,12.6084
4.36,12.6064
4.41,12.6118
4.48,12.6192
4.53,12.6192
4.58,12.6219
4.65,12.6245
4.70,12.6286
4.75,12.6346
4.81,12.6346
4.86,12.6467
4.91,12.6514
4.97,12.6595
5.02,12.6581
5.07,12.6608
5.14,12.6695
5.19,12.6655
5.24,12.6695
5.29,12.6742
5.34,12.6736
5.39,12.6762
5.47,12.6789
5.52,12.6823
5.57,12.6863
5.64,12.6937
5.69,12.6910
5.74,12.6937
5.80,12.6991
5.85,12.6984
5.90,12.7004
5.96,12.7092
6.01,12.7038
6.06,12.7085
6.15,12.7138
6.20,12.7132
6.25,12.7185
6.33,12.7206
6.38,12.7199
6.43,12.7259
6.50,12.7273
6.55,12.7246
6.60,12.7259
6.68,12.7320
6.73,12.7300
6.78,12.7320
6.84,12.7394
6.89,12.7340
6.94,12.7353
7.01,12.7441
7.06,12.7387
7.11,12.7400
7.17,12.7447
7.23,12.7427
7.28,12.7434
7.34,12.7454
7.39,12.7461
7.44,12.7481
7.51,12.7528
7.56,12.7508
7.61,12.7514
7.68,12.7595
7.73,12.7541
7.78,12.7575
7.85,12.7608
7.91,12.7582
7.96,12.7595
8.03,12.7622
8.08,12.7635
8.13,12.7635
8.21,12.7675
8.26,12.7662
8.31,12.7696
8.37,12.7716
8.42,12.7689
8.47,12.7709
8.56,12.7756
8.61,12.7729
8.66,12.7736
8.71,12.7790
8.77,12.7756
8.83,12.7770
8.91,12.7844
8.96,12.7790
9.01,12.7803
9.06,12.7857
9.11,12.7817
9.17,12.7830
9.22,12.7904
9.27,12.7850
9.32,12.7857
9.37,12.7877
9.43,12.7911
9.48,12.7884
9.53,12.7897
9.61,12.7944
9.66,12.7924
9.71,12.7931
9.78,12.8005
9.83,12.7958
9.88,12.7978
9.95,12.8011
10.00,12.7984
10.05,12.7984
10.12,12.8065
10.17,12.8005
10.22,12.8018
10.30,12.8072
10.35,12.8072
10.40,12.8038
10.46,12.8112
10.51,12.8058
10.56,12.8058
10.65,12.8125
10.70,12.8078
10.75,12.8092
10.82,12.8152
10.87,12.8105
10.92,12.8105
10.99,12.8152
11.05,12.8125
11.10,12.8139
11.16,12.8206
11.21,12.8152
11.26,12.8159
11.32,12.8246
11.37,12.8179
11.42,12.8186
11.49,12.8239
11.54,12.8199
11.59,12.8226
11.65,12.8226
11.70,12.8219
11.75,12.8233
11.82,12.8280
11.87,12.8239
11.92,12.8253
11.98,12.8327
12.03,12.8246
12.08,12.8280
12.15,12.8320
12.20,12.8280
12.25,12.8293
12.31,12.8340
12.37,12.8307
12.42,12.8307
12.51,12.8367
12.56,12.8334
12.61,12.8334
12.67,12.8401
12.72,12.8340
12.77,12.8347
12.83,12.8381
12.89,12.8367
12.94,12.8381
13.02,12.8421
13.07,12.8394
13.12,12.8401
13.18,12.8448
13.23,12.8407
13.28,12.8421
13.35,12.8508
13.40,12.8434
13.45,12.8441
13.52,12.8495
13.57,12.8454
13.62,12.8468
13.71,12.8522
13.76,12.8481
13.81,12.8495
13.87,12.8582
13.92,12.8501
13.97,12.8515
