Time (s),Position (mm)
0.00,8.9338
0.05,8.9338
0.10,8.9264
0.15,8.9278
0.21,8.9318
0.27,8.9244
0.32,8.9224
0.38,8.9231
0.44,8.9197
0.49,10.0953
0.54,10.6714
0.59,11.2200
0.65,11.3046
0.70,11.5100
0.76,11.6168
0.81,11.7235
0.87,11.7833
0.95,11.8612
1.01,11.9276
1.06,11.9525
1.11,11.9699
1.17,11.9968
1.22,12.0169
1.27,12.0565
1.32,12.0659
1.37,12.1008
1.42,12.1203
1.49,12.1445
1.54,12.1653
1.59,12.1734
1.67,12.1901
1.73,12.2089
1.78,12.2250
1.85,12.2365
1.90,12.2519
1.95,12.2626
2.01,12.2768
2.07,12.2915
2.12,12.3029
2.19,12.3144
2.25,12.3238
2.30,12.3352
2.36,12.3446
2.41,12.3533
2.46,12.3620
2.54,12.3681
2.59,12.3748
2.64,12.3822
2.71,12.3909
2.76,12.3922
2.81,12.4037
2.89,12.4144
2.94,12.4130
2.99,12.4204
3.05,12.4298
3.10,12.4312
3.15,12.4359
3.23,12.4500
3.28,12.4520
3.33,12.4594
3.41,12.4701
3.46,12.4748
3.51,12.4802
3.58,12.4889
3.63,12.4909
3.68,12.4950
3.75,12.4990
3.81,12.5064
3.86,12.5097
3.92,12.5205
3.97,12.5171
4.02,11.8171
4.08,12.5245
4.13,12.5292
4.18,12.5305
4.26,12.5433
4.31,12.5400
4.36,12.5426
4.43,12.5493
4.49,12.5507
4.54,12.5527
4.60,12.5608
4.65,12.5588
4.70,12.5614
4.77,12.5688
4.82,12.5681
4.87,12.5742
4.93,12.5742
4.98,12.5776
5.03,12.5816
5.10,12.5883
5.15,12.5876
5.20,12.5896
5.26,12.6004
5.32,12.5937
5.37,12.5977
5.44,12.6017
5.49,12.6024
5.54,12.6044
5.61,12.6084
5.66,12.6084
5.71,12.6131
5.78,12.6152
5.83,12.6145
5.88,12.6152
5.96,12.6212
6.01,12.6185
6.06,12.6232
6.11,12.6279
6.16,12.6232
6.22,12.6245
6.30,12.6313
6.36,12.6286
6.41,12.6299
6.48,12.6360
6.53,12.6326
6.58,12.6340
6.63,12.6340
6.69,12.6360
6.74,12.6380
6.81,12.6460
6.86,12.6400
6.91,12.6420
6.97,12.6474
7.02,12.6447
7.07,12.6454
7.14,12.6474
7.19,12.6480
7.24,12.6501
7.30,12.6574
7.36,12.6528
7.41,12.6541
7.47,12.6628
7.52,12.6568
7.57,12.6581
7.63,12.6628
7.68,12.6601
7.73,12.6615
7.81,12.6675
7.87,12.6648
7.92,12.6662
8.00,12.6716
8.05,12.6695
8.10,12.6709
8.17,12.6762
8.22,12.6736
8.27,12.6749
8.35,12.6776
8.40,12.6769
8.45,12.6783
8.53,12.6836
8.58,12.6809
8.63,12.6816
8.69,12.6890
8.74,12.6830
8.79,12.6843
8.87,12.6924
8.92,12.6856
8.97,12.6870
9.02,12.6890
9.07,12.6877
9.12,12.6890
9.17,12.6964
9.22,12.6904
9.29,12.6917
9.34,12.6950
9.39,12.6937
9.45,12.6937
9.50,12.7024
9.55,12.7024
9.60,12.6957
9.65,12.6964
9.71,12.7011
9.76,12.6984
9.81,12.7004
9.88,12.7058
9.93,12.7004
9.98,12.7018
10.05,12.7071
10.10,12.7051
10.15,12.7051
10.22,12.7105
10.27,12.7085
10.32,12.7118
10.38,12.7185
10.43,12.7132
10.48,12.7152
10.55,12.7232
10.60,12.7192
10.65,12.7212
10.70,12.7259
10.76,12.7259
10.81,12.7273
10.88,12.7300
10.93,12.7306
10.98,12.7326
11.05,12.7387
11.11,12.7360
11.16,12.7360
11.22,12.7414
11.27,12.7387
11.32,12.7394
11.37,12.7461
11.43,12.7414
11.48,12.7427
11.53,12.7461
11.60,12.7474
11.65,12.7454
11.70,12.7461
11.75,12.7514
11.81,12.7474
11.87,12.7481
11.96,12.7528
12.01,12.7501
12.06,12.7528
12.13,12.7622
12.18,12.7528
12.23,12.7561
12.30,12.7575
12.35,12.7548
12.40,12.7561
12.47,12.7602
12.52,12.7575
12.57,12.7595
12.64,12.7635
12.69,12.7567
12.74,12.7602
12.81,12.7675
12.86,12.7615
12.91,12.7622
12.98,12.7662
13.04,12.7629
13.09,12.7635
13.16,12.7709
13.21,12.7649
13.26,12.7662
13.32,12.7696
13.38,12.7642
13.43,12.7669
13.48,12.7709
13.54,12.7675
13.59,12.7682
13.66,12.7696
13.72,12.7682
13.77,12.7696
13.83,12.7749
13.88,12.7702
13.93,12.7709
13.99,12.7790
14.04,12.7709
14.09,12.7716
14.17,12.7783
14.22,12.7729
14.27,12.7729
14.35,12.7716
14.40,12.7729
14.45,12.7743
14.53,12.7796
14.58,12.7749
14.63,12.7763
14.70,12.7803
14.75,12.7742
14.80,12.7770
14.86,12.7857
14.92,12.7776
14.97,12.7783
15.03,12.7823
15.08,12.7790
15.13,12.7810
15.19,12.7830
15.24,12.7803
15.29,12.7810
15.37,12.7857
15.42,12.7817
15.47,12.7823
15.56,12.7863
15.61,12.7830
15.66,12.7837
15.72,12.7884
15.78,12.7844
15.83,12.7844
15.90,12.7897
15.95,12.7857
16.00,12.7863
16.06,12.7917
16.11,12.7877
16.17,12.7870
16.25,12.7904
16.30,12.7877
16.35,12.7884
16.41,12.7937
16.46,12.7890
16.52,12.7904
16.57,12.7944
16.62,12.7904
16.67,12.7904
16.72,12.7911
16.80,12.7958
16.85,12.7924
16.90,12.7924
16.96,12.7991
17.01,12.7924
17.07,12.7931
17.13,12.7991
17.18,12.7937
17.23,12.7964
17.28,12.7964
17.34,12.7951
17.39,12.7951
17.44,12.7998
17.49,12.7951
17.54,12.7951
17.61,12.8045
17.67,12.7964
17.72,12.7971
17.78,12.8032
17.84,12.7971
17.89,12.7991
17.95,12.7991
18.00,12.7958
18.05,12.7998
18.12,12.8078
18.17,12.7991
18.22,12.7998
18.28,12.8065
18.33,12.7998
18.38,12.8005
18.46,12.8045
18.51,12.8011
18.56,12.8011
18.63,12.8051
18.68,12.8018
18.73,12.8018
18.81,12.8065
18.86,12.8025
18.91,12.8032
18.98,12.8065
19.03,12.8038
19.08,12.8045
19.14,12.8092
19.19,12.8038
19.24,12.8017
19.32,12.8085
19.37,12.8051
19.42,12.8065
19.48,12.8105
19.53,12.8058
19.58,12.8058
19.66,12.8132
19.71,12.8065
19.76,12.8078
19.82,12.8119
19.88,12.8072
19.93,12.8072
19.99,12.8146
20.04,12.8078
20.09,12.8105
20.18,12.8152
20.23,12.8092
20.28,12.8092
20.35,12.8132
20.40,12.8099
20.45,12.8099
20.52,12.8172
20.58,12.8105
20.63,12.8132
20.70,12.8152
20.75,12.8105
20.80,12.8112
20.87,12.8179
20.92,12.8119
20.97,12.8139
21.05,12.8166
21.10,12.8125
21.15,12.8152
21.23,12.8172
21.28,12.8132
21.33,12.8159
21.41,12.8179
21.46,12.8139
21.51,12.8146
21.59,12.8186
21.64,12.8139
21.69,12.8146
21.77,12.8193
21.83,12.8152
21.88,12.8152
21.96,12.8199
22.01,12.8159
22.06,12.8159
22.12,12.8213
22.17,12.8159
22.22,12.8166
22.31,12.8213
22.36,12.8172
22.41,12.8193
22.47,12.8193
22.52,12.8172
22.57,12.8179
22.63,12.8179
22.68,12.8179
22.73,12.8186
22.79,12.8226
22.85,12.8186
22.90,12.8193
22.96,12.8273
23.01,12.8186
23.07,12.8193
23.13,12.8246
23.18,12.8199
23.23,12.8219
23.30,12.8226
23.35,12.8206
23.40,12.8206
23.45,12.8273
23.51,12.8206
23.56,12.8206
23.64,12.8253
23.69,12.8206
23.74,12.8213
23.79,12.8300
23.85,12.8213
23.90,12.8219
23.97,12.8273
24.02,12.8219
24.07,12.8219
24.16,12.8287
24.21,12.8226
24.26,12.8253
24.34,12.8273
24.39,12.8233
24.44,12.8246
24.50,12.8246
24.55,12.8239
24.60,12.8239
24.69,12.8287
24.74,12.8246
24.79,12.8246
24.87,12.8293
24.92,12.8246
24.97,12.8253
25.03,12.8287
25.08,12.8260
25.13,12.8253
25.20,12.8327
25.25,12.8253
25.30,12.8260
25.36,12.8340
25.41,12.8260
25.46,12.8266
25.52,12.8320
25.57,12.8266
25.62,12.8266
25.68,12.8293
25.73,12.8273
25.78,12.8273
25.85,12.8313
25.90,12.8280
