Time (s),Position (mm)
0.00,8.9029
0.06,8.8996
0.11,8.8962
0.16,8.8962
0.23,8.8949
0.28,8.8935
0.34,8.8855
0.39,10.0497
0.44,10.6714
0.50,11.0897
0.55,11.3918
0.60,11.5160
0.65,11.6060
0.70,11.6758
0.75,11.7678
0.82,11.7974
0.87,11.8779
0.92,11.9041
0.99,11.9316
1.04,11.9787
1.09,12.0095
1.16,12.0270
1.21,12.0632
1.26,12.0800
1.33,12.0968
1.38,12.1196
1.43,12.1378
1.50,12.1572
1.56,12.1760
1.61,12.1814
1.66,12.1948
1.71,12.2009
1.77,12.2177
1.85,12.2371
1.90,12.2519
1.95,12.2607
2.02,12.2761
2.07,12.2929
2.12,12.2982
2.19,12.3090
2.24,12.3217
2.29,12.3305
2.37,12.3412
2.42,12.3493
2.47,12.3546
2.54,11.6593
2.59,12.3694
2.64,12.3795
2.71,12.3869
2.76,12.3916
2.81,12.3996
2.87,12.4097
2.92,12.4110
2.97,12.4191
3.04,12.4292
3.09,12.4413
3.14,12.4480
3.21,12.4540
3.26,12.4607
3.31,12.4661
3.37,12.4748
3.43,12.4741
3.48,12.4782
3.56,12.4876
3.61,12.4869
3.66,12.4889
3.71,12.4977
3.77,12.4936
3.82,12.4977
3.89,12.5030
3.94,12.5044
3.99,12.5091
4.04,12.5131
4.10,12.5151
4.15,12.5178
4.22,12.5272
4.27,12.5245
4.32,12.5279
4.38,12.5326
4.43,12.5326
4.48,12.5359
4.54,12.5433
4.60,12.5420
4.65,12.5440
4.70,12.5514
4.75,12.5487
4.80,12.5514
4.85,12.5534
4.91,12.5608
4.96,12.5608
5.02,12.5668
5.07,12.5755
5.12,12.5735
5.17,12.5762
5.22,12.5794
5.28,12.5836
5.33,12.5843
5.38,12.5890
5.44,12.5890
5.50,12.5917
5.55,12.5990
5.60,12.6057
5.65,12.6024
5.70,12.6044
5.75,12.6131
5.81,12.6138
5.86,12.6131
5.91,12.6158
5.98,12.6239
6.03,12.6198
6.08,12.6225
6.14,12.6286
6.19,12.6259
6.24,12.6272
6.31,12.6353
6.36,12.6313
6.42,12.6326
6.50,12.6386
6.56,12.6373
6.61,12.6407
6.66,12.6460
6.71,12.6440
6.77,12.6460
6.85,12.6548
6.90,12.6487
6.95,12.6541
7.01,12.6541
7.06,12.6534
7.11,12.6561
7.18,12.6595
7.23,12.6588
7.28,12.6601
7.34,12.6695
7.39,12.6621
7.44,12.6642
7.51,12.6702
7.56,12.6662
7.61,12.6702
7.67,12.6702
7.72,12.6689
7.77,12.6709
7.84,12.6749
7.89,12.6722
7.94,12.6736
8.01,12.6803
8.06,12.6756
8.11,12.6762
8.18,12.6823
8.24,12.6789
8.29,12.6796
8.36,12.6836
8.41,12.6809
8.46,12.6836
8.53,12.6890
8.59,12.6850
8.64,12.6856
8.70,12.6910
8.75,12.6877
8.80,12.6897
8.87,12.6930
8.92,12.6904
8.97,12.6917
9.04,12.6984
9.10,12.6930
9.15,12.6950
9.21,12.6997
9.26,12.6950
9.31,12.6964
9.39,12.6991
9.44,12.6984
9.49,12.6991
9.56,12.7044
9.61,12.7004
9.66,12.7011
9.72,12.7044
9.77,12.7018
9.82,12.7031
9.90,12.7078
9.95,12.7044
10.00,12.7051
10.07,12.7125
10.13,12.7078
10.18,12.7078
10.24,12.7125
10.29,12.7098
10.34,12.7098
10.42,12.7145
10.48,12.7118
10.53,12.7118
10.59,12.7206
10.64,12.7132
10.69,12.7138
10.76,12.7165
10.81,12.7159
10.86,12.7172
10.91,12.7219
10.97,12.7179
11.02,12.7192
11.09,12.7266
11.14,12.7212
11.19,12.7226
11.25,12.7293
11.30,12.7246
11.35,12.7259
11.42,12.7273
11.47,12.7280
11.52,12.7293
11.57,12.7340
11.63,12.7313
11.68,12.7326
11.75,12.7400
11.80,12.7340
11.85,12.7353
11.91,12.7393
11.96,12.7373
12.01,12.7387
12.08,12.7420
12.13,12.7407
12.18,12.7427
12.24,12.7474
12.29,12.7441
12.34,12.7447
12.41,12.7514
12.46,12.7481
12.51,12.7487
12.59,12.7541
12.64,12.7508
12.69,12.7514
12.76,12.7575
12.81,12.7535
12.86,12.7568
12.91,12.7575
12.97,12.7555
13.02,12.7561
13.08,12.7615
13.14,12.7575
13.19,12.7582
13.24,12.7656
13.30,12.7602
13.35,12.7608
13.43,12.7642
13.48,12.7615
13.53,12.7622
13.59,12.7702
13.64,12.7635
13.69,12.7642
13.76,12.7709
13.81,12.7656
13.86,12.7662
13.92,12.7709
13.97,12.7669
14.02,12.7675
14.09,12.7696
14.14,12.7689
14.19,12.7696
14.25,12.7770
14.31,12.7723
14.36,12.7716
14.43,12.7770
14.48,12.7723
14.53,12.7729
14.60,12.7790
14.65,12.7716
14.70,12.7749
14.77,12.7803
14.82,12.7749
14.87,12.7763
14.96,12.7810
15.01,12.7770
15.06,12.7770
15.14,12.7817
15.19,12.7776
15.24,12.7790
15.32,12.7837
15.37,12.7796
15.42,12.7810
15.50,12.7844
15.55,12.7810
15.60,12.7817
15.66,12.7857
15.71,12.7817
15.76,12.7830
15.83,12.7917
15.88,12.7837
15.93,12.7844
