Time (s),Position (mm)
0.00,8.8761
0.05,8.8761
0.10,8.8727
0.15,8.8747
0.21,8.8767
0.26,8.8741
0.31,8.8687
0.36,8.8714
0.43,8.8679
0.48,8.8606
0.53,9.1768
0.60,10.4069
0.67,11.1850
0.72,11.3408
0.77,11.4892
0.82,11.4892
0.87,11.6027
0.92,11.7007
0.99,11.7524
1.06,11.8202
1.11,11.8726
1.20,11.8974
1.25,11.9417
1.30,11.9901
1.37,12.0089
1.42,12.0357
1.47,12.0478
1.54,12.0579
1.59,12.0874
1.64,12.1156
1.70,12.1291
1.75,12.1505
1.81,12.1606
1.87,12.1760
1.92,12.1975
1.97,12.2076
2.04,12.2157
2.09,12.2277
2.14,12.2412
2.21,12.2526
2.26,12.2593
2.31,12.2647
2.40,12.2754
2.45,12.2862
2.50,12.2976
2.56,12.3043
2.62,12.3123
2.67,12.3197
2.76,12.3358
2.81,12.3560
2.86,12.3620
2.92,12.3721
2.98,12.3761
3.03,12.3808
3.09,12.3889
3.14,12.3942
3.19,12.4016
3.26,12.4097
3.32,12.4117
3.37,12.4157
3.42,12.4198
3.48,12.4251
3.53,12.4298
3.60,12.4386
3.65,12.4392
3.70,12.4439
3.76,12.4540
3.81,12.4493
3.86,12.4533
3.92,12.4560
3.98,12.4574
4.03,12.4607
4.10,12.4661
4.15,12.4641
4.20,12.4668
4.27,12.4701
4.32,12.4728
4.38,12.4748
4.44,12.4815
4.49,12.4795
4.55,12.4815
4.61,12.4909
4.66,12.4869
4.71,12.4916
4.78,12.4963
4.83,12.4943
4.88,12.4970
4.93,12.5037
4.98,12.5037
5.03,12.5017
5.08,12.5044
5.15,12.5104
5.20,12.5077
5.25,12.5091
5.33,12.5144
5.38,12.5131
5.43,12.5158
5.50,12.5225
5.55,12.5191
5.60,12.5238
5.68,12.5299
5.73,12.5265
5.78,12.5285
5.85,12.5332
5.90,12.5319
5.95,12.5353
6.02,12.5426
6.07,12.5406
6.12,12.5400
6.20,12.5480
6.25,12.5440
6.30,12.5453
6.36,12.5514
6.41,12.5480
6.46,12.5507
6.52,12.5581
6.58,12.5541
6.63,12.5554
6.70,12.5594
6.76,12.5601
6.81,12.5628
6.86,12.5695
6.92,12.5648
6.98,12.5668
7.06,12.5742
7.12,12.5695
7.17,12.5722
7.24,12.5769
7.29,12.5755
7.34,12.5769
7.41,12.5849
7.46,12.5796
7.51,12.5802
7.57,12.5863
7.62,12.5836
7.67,12.5849
7.73,12.5856
7.79,12.5869
7.84,12.5890
7.91,12.5943
7.96,12.5917
8.01,12.5923
8.07,12.5950
8.13,12.5950
8.18,12.5957
8.25,12.6031
8.30,12.5977
8.35,12.5990
8.41,12.6044
8.46,12.6004
8.51,12.6017
8.57,12.6031
8.63,12.6044
8.68,12.6057
8.75,12.6138
8.80,12.6084
