Time (s),Position (mm)
0.00,8.8888
0.05,8.8888
0.11,8.8848
0.17,8.8828
0.24,8.8868
0.29,8.8875
0.35,8.8808
0.40,10.5224
0.45,10.9944
0.50,11.3515
0.55,11.4610
0.61,11.5771
0.67,11.6967
0.72,11.7470
0.77,11.8323
0.82,11.8759
0.87,11.9108
0.92,11.9471
1.00,11.9833
1.05,12.0250
1.10,12.0465
1.16,12.0733
1.21,12.0995
1.27,12.1203
1.35,12.1465
1.40,12.1707
1.45,12.1982
1.51,12.1982
1.56,12.2217
1.61,12.2419
1.67,12.2512
1.73,12.2674
1.78,12.2781
1.84,12.2895
1.89,12.2976
1.94,12.3144
2.01,12.3264
2.06,12.3385
2.11,12.3540
2.17,12.3640
2.22,12.3681
2.27,12.3875
2.34,12.3983
2.39,12.4016
2.44,12.4124
2.51,12.4245
2.56,12.4278
2.61,12.4406
2.67,12.4406
2.72,12.4466
2.77,12.4553
2.83,12.4587
2.88,12.4607
2.93,12.4681
3.00,12.4755
3.05,12.4789
3.10,12.4836
3.16,12.4929
3.21,12.4923
3.26,12.4983
3.33,12.5044
3.38,12.5084
3.43,12.5144
3.50,12.5205
3.55,12.5225
3.60,12.5252
3.66,12.5353
3.72,12.5332
3.77,12.5359
3.82,12.5433
3.88,12.5420
3.93,12.5460
4.00,12.5527
4.06,12.5554
4.11,12.5574
4.18,12.5634
4.23,12.5628
4.28,12.5675
4.35,12.5749
4.40,12.5749
4.45,12.5776
4.51,12.5876
4.56,12.5843
4.61,12.5869
4.67,12.5930
4.73,12.5930
4.78,12.5990
4.84,12.5990
4.89,12.6010
4.94,12.6057
5.00,12.6118
5.06,12.6125
5.11,12.6185
5.16,12.6245
5.21,12.6205
5.26,12.6219
5.31,12.6306
5.36,12.6306
5.41,12.6306
5.46,12.6346
5.52,12.6346
5.58,12.6373
5.63,12.6413
5.68,12.6413
5.73,12.6427
5.78,12.6454
5.84,12.6514
5.90,12.6487
5.95,12.6507
6.02,12.6608
6.07,12.6534
6.12,12.6561
6.17,12.6615
6.22,12.6595
6.29,12.6601
