Time (s),Position (mm)
2.78,2.929475
2.785,2.930372
2.79,2.931212
2.795,2.931997
2.8,2.932743
2.805,2.933476
2.81,2.934212
2.815,2.934958
2.82,2.935711
2.825,2.936458
2.83,2.937192
2.835,2.937904
2.84,2.938602
2.845,2.939298
2.85,2.939983
2.855,2.940636
2.86,2.941265
2.865,2.941898
2.87,2.94256
2.875,2.943259
2.88,2.943986
2.885,2.944733
2.89,2.945486
2.895,2.946235
2.9,2.946968
2.905,2.947673
2.91,2.948352
2.915,2.949015
2.92,2.94967
2.925,2.950325
2.93,2.950985
2.935,2.951654
2.94,2.952334
2.945,2.953014
2.95,2.953687
2.955,2.95434
2.96,2.954979
2.965,2.955619
2.97,2.956262
2.975,2.956912
2.98,2.957566
2.985,2.958219
2.99,2.958877
2.995,2.959562
3,2.960305
3.005,2.961104
3.01,2.961919
3.015,2.962702
3.02,2.963423
3.025,2.964073
3.03,2.964667
3.035,2.96522
3.04,2.965736
3.045,2.966215
3.05,2.966665
3.055,2.96711
3.06,2.967577
3.065,2.968087
3.07,2.968643
3.075,2.969238
3.08,2.969865
3.085,2.970519
3.09,2.971189
3.095,2.971861
3.1,2.972525
3.105,2.973178
3.11,2.973819
3.115,2.974451
3.12,2.975075
3.125,2.975692
3.13,2.976301
3.135,2.976917
3.14,2.977565
3.145,2.978255
3.15,2.978993
3.155,2.979784
3.16,2.980605
3.165,2.981419
3.17,2.982196
3.175,2.982917
3.18,2.983579
3.185,2.984194
3.19,2.984786
3.195,2.985372
3.2,2.985958
3.205,2.986543
3.21,2.987122
3.215,2.987694
3.22,2.988264
3.225,2.988835
3.23,2.989412
3.235,2.989997
3.24,2.990581
3.245,2.991159
3.25,2.991729
3.255,2.992292
3.26,2.992852
3.265,2.993405
3.27,2.993945
3.275,2.994468
3.28,2.994978
3.285,2.995483
3.29,2.995986
3.295,2.99649
3.3,2.997
3.305,2.997519
3.31,2.998042
3.315,2.998564
3.32,2.999086
3.325,2.999614
3.33,3.000147
3.335,3.000684
3.34,3.001219
3.345,3.001747
3.35,3.002267
3.355,3.002775
3.36,3.003275
3.365,3.003771
3.37,3.004268
3.375,3.004768
3.38,3.005267
3.385,3.005761
3.39,3.006244
3.395,3.006711
3.4,3.007162
3.405,3.007605
3.41,3.008055
3.415,3.008525
3.42,3.009022
3.425,3.00954
3.43,3.010061
3.435,3.010581
3.44,3.011104
3.445,3.011635
3.45,3.012177
3.455,3.012726
3.46,3.013281
3.465,3.013827
3.47,3.014362
3.475,3.014883
3.48,3.0154
3.485,3.015919
3.49,3.016447
3.495,3.016988
3.5,3.017534
3.505,3.018072
3.51,3.018595
3.515,3.019105
3.52,3.019608
3.525,3.020112
3.53,3.020622
3.535,3.021142
3.54,3.02167
3.545,3.022197
3.55,3.022712
3.555,3.023216
3.56,3.023717
3.565,3.024226
3.57,3.024739
3.575,3.025249
3.58,3.025751
3.585,3.026251
3.59,3.026749
3.595,3.027246
3.6,3.027736
3.605,3.028218
3.61,3.028706
3.615,3.029217
3.62,3.029756
3.625,3.030323
3.63,3.030914
3.635,3.031521
3.64,3.032124
3.645,3.032703
3.65,3.033253
3.655,3.033774
3.66,3.034264
3.665,3.034731
3.67,3.03518
3.675,3.035619
3.68,3.036047
3.685,3.036463
3.69,3.03687
3.695,3.037276
3.7,3.037691
3.705,3.038116
3.71,3.038551
3.715,3.038994
3.72,3.039442
3.725,3.039892
3.73,3.040345
3.735,3.040796
3.74,3.041249
3.745,3.041702
3.75,3.042151
3.755,3.042597
3.76,3.043033
3.765,3.043468
3.77,3.043891
3.775,3.044297
3.78,3.044685
3.785,3.045044
3.79,3.045377
3.795,3.045684
3.8,3.045985
3.805,3.046307
3.81,3.046665
3.815,3.047069
3.82,3.047516
3.825,3.047988
3.83,3.048464
3.835,3.048933
3.84,3.049394
3.845,3.04984
3.85,3.050268
3.855,3.050684
3.86,3.051095
3.865,3.051509
3.87,3.051931
3.875,3.052362
3.88,3.052802
3.885,3.053254
3.89,3.053716
3.895,3.054187
3.9,3.054662
3.905,3.055134
3.91,3.055599
3.915,3.056057
3.92,3.056507
3.925,3.056949
3.93,3.057384
3.935,3.057814
3.94,3.058245
3.945,3.058677
3.95,3.059106
3.955,3.059529
3.96,3.059939
3.965,3.060334
3.97,3.060717
3.975,3.061103
3.98,3.061497
3.985,3.061896
3.99,3.062297
3.995,3.062698
4,3.063103
4.005,3.063514
4.01,3.063933
4.015,3.06435
4.02,3.064757
4.025,3.065147
4.03,3.06553
4.035,3.065909
4.04,3.066291
4.045,3.066679
4.05,3.067065
4.055,3.067453
4.06,3.067849
4.065,3.068251
4.07,3.068654
4.075,3.069062
4.08,3.069472
4.085,3.069879
4.09,3.070283
4.095,3.070685
4.1,3.071084
4.105,3.071476
4.11,3.071859
4.115,3.072236
4.12,3.072614
4.125,3.072986
4.13,3.073355
4.135,3.073728
4.14,3.074108
4.145,3.074484
4.15,3.074867
4.155,3.075261
4.16,3.075662
4.165,3.076065
4.17,3.076466
4.175,3.076869
4.18,3.077281
4.185,3.077705
4.19,3.078142
4.195,3.078594
4.2,3.079059
4.205,3.079525
4.21,3.079973
4.215,3.080392
4.22,3.080781
4.225,3.081144
4.23,3.081486
4.235,3.081819
4.24,3.082138
4.245,3.082446
4.25,3.082739
4.255,3.083017
4.26,3.083274
4.265,3.083522
4.27,3.083744
4.275,3.083958
4.28,3.084172
4.285,3.084405
4.29,3.084667
4.295,3.08496
4.3,3.085282
4.305,3.085622
4.31,3.085967
4.315,3.086314
4.32,3.086658
4.325,3.086997
4.33,3.087337
4.335,3.087683
4.34,3.088021
4.345,3.088349
4.35,3.08867
4.355,3.088988
4.36,3.08931
4.365,3.089637
4.37,3.089969
4.375,3.090306
4.38,3.090644
4.385,3.090983
4.39,3.091323
4.395,3.091659
4.4,3.091995
4.405,3.092341
4.41,3.092702
4.415,3.093071
4.42,3.09345
4.425,3.093836
4.43,3.094226
4.435,3.094615
4.44,3.095004
4.445,3.095384
4.45,3.095751
4.455,3.096108
4.46,3.096454
4.465,3.096794
4.47,3.097129
4.475,3.097464
4.48,3.097803
4.485,3.098148
4.49,3.098496
4.495,3.098846
4.5,3.099198
4.505,3.099557
4.51,3.099915
4.515,3.100266
4.52,3.10061
4.525,3.100948
4.53,3.101284
4.535,3.101618
4.54,3.101948
4.545,3.102276
4.55,3.102604
4.555,3.102928
4.56,3.103247
4.565,3.103579
4.57,3.103915
4.575,3.104248
4.58,3.104563
4.585,3.104861
4.59,3.105148
4.595,3.105435
4.6,3.105731
4.605,3.106045
4.61,3.106373
4.615,3.106706
4.62,3.10703
4.625,3.107347
4.63,3.107662
4.635,3.107974
4.64,3.108287
4.645,3.108591
4.65,3.10889
4.655,3.10919
4.66,3.109501
4.665,3.109825
4.67,3.110147
4.675,3.110465
4.68,3.110783
4.685,3.111094
4.69,3.111403
4.695,3.111722
4.7,3.112037
4.705,3.112348
4.71,3.112642
4.715,3.112929
4.72,3.113226
4.725,3.113534
4.73,3.113855
4.735,3.114184
4.74,3.114517
4.745,3.114852
4.75,3.11519
4.755,3.115527
4.76,3.115866
4.765,3.116209
4.77,3.116553
4.775,3.116897
4.78,3.117238
4.785,3.117573
4.79,3.117899
4.795,3.118199
4.8,3.11848
4.805,3.118736
4.81,3.118984
4.815,3.119217
4.82,3.119453
4.825,3.119675
4.83,3.119884
4.835,3.120091
4.84,3.120279
4.845,3.120464
4.85,3.120651
4.855,3.120837
4.86,3.121037
4.865,3.121251
4.87,3.121486
4.875,3.121738
4.88,3.122003
4.885,3.122276
4.89,3.122556
4.895,3.122848
4.9,3.123133
4.905,3.123416
4.91,3.123686
4.915,3.123954
4.92,3.12421
4.925,3.124463
4.93,3.124716
4.935,3.124973
4.94,3.125224
4.945,3.125476
4.95,3.125742
4.955,3.126013
4.96,3.126277
4.965,3.12654
4.97,3.126814
4.975,3.127088
4.98,3.127368
4.985,3.127633
4.99,3.127888
4.995,3.128131
5,3.128374
