Time (s),Position (mm)
0.00,19.0280
0.05,19.0280
0.10,19.0336
0.15,19.0346
0.21,19.0327
0.27,19.0402
0.32,19.0430
0.37,16.9009
0.43,16.3295
0.49,15.2933
0.54,14.9473
0.59,14.7644
0.64,14.5900
0.69,14.5051
0.74,14.4231
0.81,14.3694
0.86,14.2581
0.91,14.1940
0.97,14.1742
1.02,14.1374
1.08,14.0903
1.14,14.0667
1.19,14.0158
1.24,13.9894
1.30,13.9677
1.35,13.9385
1.40,13.9017
1.47,13.8791
1.52,13.8451
1.57,13.8272
1.62,13.8112
1.68,13.7848
1.73,13.7725
1.79,13.7631
1.85,13.7442
1.90,13.7329
1.96,13.7235
2.01,13.7197
2.06,13.7056
2.13,13.6924
2.18,13.6877
2.23,13.6735
2.29,13.6735
2.34,13.6622
2.39,13.6500
2.46,13.6386
2.51,13.6349
2.56,13.6207
2.62,13.6047
2.67,13.6009
2.72,13.5887
2.79,13.5755
2.84,13.5679
2.89,13.5547
2.95,13.5547
3.00,13.5444
3.05,13.5359
3.10,13.5255
3.16,13.5255
3.21,13.5246
3.26,13.5132
3.34,13.5057
3.39,13.5029
3.44,13.4925
3.52,13.4878
3.57,13.4840
3.62,13.4784
3.68,13.4680
3.75,13.4671
3.80,13.4614
3.87,13.4510
3.92,13.4501
3.97,13.4473
4.02,13.4350
4.07,13.4350
4.12,13.4340
4.17,13.4265
4.25,13.4209
4.31,13.4199
4.36,13.4152
4.43,13.4096
4.48,13.4096
4.53,13.4077
4.61,13.3982
4.66,13.4010
4.71,13.3963
4.79,13.3888
4.84,13.3897
4.89,13.3879
4.94,13.3756
5.00,13.3841
5.05,13.3813
5.11,13.3690
5.16,13.3775
5.21,13.3746
5.28,13.3671
5.33,13.3699
5.39,13.3671
5.44,13.3624
5.49,13.3662
5.54,13.3624
5.61,13.3539
5.66,13.3586
5.71,13.3577
5.77,13.3454
5.82,13.3549
5.87,13.3530
5.95,13.3482
6.00,13.3492
6.05,13.3464
6.12,13.3351
6.17,13.3454
6.22,13.3388
6.30,13.3388
6.35,13.3398
6.40,13.3398
6.46,13.3285
6.51,13.3369
6.57,13.3351
6.62,13.3304
6.67,13.3332
6.73,13.3322
6.78,13.3256
6.83,13.3294
6.88,13.3294
6.93,13.3218
7.00,13.3209
7.05,13.3247
7.10,13.3237
7.17,13.3153
7.22,13.3218
7.27,13.3200
7.33,13.3087
7.39,13.3181
7.44,13.3182
7.50,13.3124
7.55,13.3153
7.60,13.3143
7.67,13.3049
7.72,13.3124
7.77,13.3115
7.83,13.3049
7.88,13.3096
7.93,13.3077
8.00,13.2964
8.06,13.3068
8.11,13.3049
8.17,13.2926
8.22,13.3021
8.27,13.3021
8.34,13.2954
8.39,13.3002
8.44,13.2983
8.51,13.2870
8.56,13.2964
8.61,13.2954
8.67,13.2851
8.72,13.2926
8.77,13.2917
8.83,13.2804
8.88,13.2889
8.93,13.2879
9.00,13.2813
9.05,13.2860
9.10,13.2813
9.16,13.2794
9.21,13.2823
9.26,13.2813
9.34,13.2757
9.39,13.2785
9.44,13.2728
9.51,13.2690
9.56,13.2738
9.61,13.2728
9.68,13.2634
9.73,13.2700
9.78,13.2690
9.84,13.2653
9.89,13.2672
9.94,13.2634
10.00,13.2530
10.06,13.2615
10.11,13.2577
10.18,13.2502
10.23,13.2540
10.28,13.2521
10.35,13.2455
10.40,13.2474
10.45,13.2436
10.51,13.2342
10.56,13.2398
10.61,13.2361
10.68,13.2257
10.73,13.2313
10.78,13.2295
10.84,13.2238
10.89,13.2266
10.94,13.2229
11.01,13.2162
11.07,13.2191
11.12,13.2162
11.17,13.2068
11.22,13.2153
11.27,13.2134
11.35,13.2031
11.40,13.2087
11.45,13.2049
11.51,13.2021
11.56,13.2049
11.61,13.2031
11.67,13.1936
11.72,13.2012
11.77,13.1984
11.86,13.1908
11.91,13.1974
11.96,13.1946
12.03,13.1851
12.08,13.1898
12.13,13.1917
12.20,13.1880
12.25,13.1898
12.30,13.1889
12.37,13.1833
12.42,13.1870
12.47,13.1833
12.54,13.1814
12.59,13.1851
12.64,13.1842
12.71,13.1738
12.76,13.1823
12.81,13.1814
12.88,13.1729
12.93,13.1833
12.98,13.1795
13.03,13.1720
13.10,13.1785
13.15,13.1785
13.22,13.1757
13.27,13.1757
13.32,14.1644
13.37,13.1757
13.43,13.1738
13.48,13.1729
13.55,13.1616
13.60,13.1729
13.65,13.1691
13.71,13.1634
13.76,13.1682
13.81,13.1672
13.88,13.1625
13.93,13.1644
13.98,13.1625
14.03,13.1559
14.09,13.1587
14.14,13.1597
14.21,13.1503
14.26,13.1569
14.31,13.1559
14.37,13.1521
14.42,13.1512
14.47,13.1493
14.54,13.1427
14.59,13.1446
14.64,13.1418
14.70,13.1333
14.75,13.1399
14.80,13.1389
14.87,13.1276
14.92,13.1370
14.97,13.1352
15.03,13.1276
15.08,13.1342
15.13,13.1333
15.20,13.1248
15.25,13.1323
15.30,13.1305
15.37,13.1210
15.42,13.1295
15.47,13.1286
15.54,13.1182
15.59,13.1276
15.64,13.1220
15.70,13.1192
15.76,13.1267
15.81,13.1248
15.87,13.1192
15.92,13.1248
15.97,13.1239
16.03,13.1144
16.09,13.1210
16.14,13.1229
16.21,13.1192
16.26,13.1220
16.31,13.1163
16.36,13.1135
16.42,13.1210
16.47,13.1201
16.54,13.1106
16.59,13.1192
16.64,13.1182
16.70,13.1116
16.76,13.1173
16.81,13.1154
16.87,13.1154
16.92,13.1173
16.97,13.1154
17.03,13.1078
17.08,13.1163
17.13,13.1144
17.20,13.1031
17.25,13.1173
17.30,13.1135
17.36,13.1069
17.42,13.1125
17.47,13.1106
17.53,13.1106
17.58,13.1116
17.63,13.1106
17.69,13.1041
17.74,13.1106
17.79,13.1097
17.86,13.1003
17.91,13.1097
17.96,13.1097
18.02,13.1003
18.07,13.1088
18.12,13.1069
18.17,13.1022
18.23,13.1069
18.29,13.1078
18.34,13.1012
18.39,13.1012
18.44,13.1059
18.49,13.1031
18.57,13.0993
18.62,13.1059
18.67,13.1022
18.75,13.0984
18.81,13.1041
18.86,13.1041
18.92,13.0984
18.97,13.1041
19.02,13.1031
19.07,13.0975
19.12,13.0975
19.17,13.1022
19.23,13.1012
19.28,13.0956
19.33,13.1012
19.39,13.1012
19.44,13.0946
19.49,13.1003
19.54,13.1003
19.59,13.0937
19.66,13.0937
19.71,13.0993
19.76,13.0984
19.82,13.0909
19.87,13.0984
19.92,13.0984
19.98,13.0880
20.03,13.0975
20.08,13.0965
20.14,13.0871
20.20,13.0975
20.25,13.0956
20.31,13.0899
20.36,13.0965
20.41,13.0956
20.48,13.0880
20.53,13.0946
20.58,13.0937
20.64,13.0833
20.69,13.0946
20.74,13.0937
20.81,13.0861
20.86,13.0937
20.91,13.0928
20.96,13.0824
21.03,13.0937
21.08,13.0928
21.15,13.0824
21.20,13.0918
21.25,13.0918
21.31,13.0833
21.36,13.0909
21.41,13.0880
21.47,13.0880
21.53,13.0909
21.58,13.0890
21.66,13.0833
21.71,13.0899
21.76,13.0880
21.83,13.0833
21.88,13.0880
21.93,13.0880
22.02,13.0814
22.07,13.0852
22.12,13.0871
22.18,13.0824
22.23,13.0861
22.28,13.0861
22.36,13.0786
22.41,13.0861
22.46,13.0852
22.51,13.0777
22.56,14.0739
22.61,13.0852
22.68,13.0786
22.73,13.0871
22.78,13.0842
22.86,13.0777
22.91,13.0842
22.96,13.0833
23.03,13.0720
23.08,13.0842
23.13,13.0824
23.20,13.0720
23.25,13.0814
23.30,13.0758
23.37,13.0758
23.42,13.0814
23.47,13.0795
23.52,13.0795
23.57,13.0805
23.62,13.0795
23.69,13.0729
23.74,13.0795
23.79,13.0795
23.86,13.0711
23.91,13.0795
23.96,13.0786
24.02,13.0673
24.07,13.0748
24.12,13.0786
24.19,13.0729
24.24,13.0786
24.29,13.0777
24.37,13.0739
24.42,13.0777
24.47,13.0758
24.52,13.0729
24.58,13.0767
24.63,13.0748
24.71,13.0664
24.76,13.0758
24.81,13.0701
24.86,13.0701
24.92,13.0739
24.97,13.0748
25.04,13.0654
25.09,13.0739
25.14,13.0739
25.20,13.0664
25.26,13.0729
25.31,13.0729
25.38,13.0635
25.43,13.0729
25.48,13.0729
25.55,13.0645
25.60,13.0720
25.65,13.0664
25.72,13.0645
25.77,13.0711
25.82,14.0597
25.90,13.0664
25.95,13.0701
26.00,13.0664
26.07,13.0607
26.12,13.0701
26.17,13.0701
26.24,13.0673
26.30,13.0701
26.35,13.0692
26.41,13.0607
26.47,13.0692
26.52,13.0673
26.58,13.0626
26.63,13.0682
26.68,13.0673
26.75,13.0588
26.81,13.0673
26.86,13.0673
26.92,13.0654
26.97,13.0673
27.02,13.0673
27.08,13.0588
27.14,13.0664
27.19,13.0664
27.25,13.0560
27.30,13.0664
27.35,13.0645
27.41,13.0560
27.46,13.0654
27.51,13.0654
27.57,13.0588
27.62,13.0673
27.67,13.0635
27.74,13.0569
27.79,13.0645
27.84,13.0607
27.91,14.0475
27.96,13.0635
28.01,13.0626
28.07,13.0569
28.12,13.0597
28.17,13.0626
28.24,13.0541
28.29,13.0626
28.34,13.0597
28.41,13.0578
