Time (s),Position (mm)
0.00,17.7061
0.05,17.7061
0.11,17.7127
0.16,17.7155
0.22,17.7080
0.27,17.7212
0.32,17.7268
0.39,17.7080
0.44,15.3923
0.50,14.7889
0.55,14.3844
0.60,14.2100
0.65,14.0394
0.70,13.9696
0.77,13.9253
0.82,13.8282
0.87,13.7650
0.93,13.7197
0.98,13.6368
1.03,13.5802
1.09,13.5802
1.14,13.5161
1.19,13.4727
1.26,13.4548
1.31,13.4143
1.36,13.3624
1.42,13.3474
1.47,13.2728
1.52,13.2426
1.58,13.2219
1.63,13.1748
1.68,13.1484
1.74,13.1276
1.79,13.1003
1.84,13.0814
1.91,13.0616
1.96,13.0400
2.01,13.0201
2.07,13.0088
2.12,12.9900
2.17,12.9711
2.24,12.9589
2.29,12.9494
2.34,12.9400
2.40,12.9258
2.45,12.9230
2.50,12.9164
2.58,12.9051
2.63,12.9042
2.68,12.8976
2.76,12.8881
2.81,12.8872
2.86,12.8806
2.93,12.8789
2.98,12.8702
3.03,12.8636
3.10,12.8599
3.15,12.8504
3.20,12.8419
3.26,12.8344
3.31,12.8344
3.36,12.8240
3.44,12.8108
3.49,12.8089
3.54,12.8042
3.61,12.7929
3.66,12.7938
3.71,12.7835
3.77,12.7731
3.82,12.7712
3.87,12.7684
3.93,12.7552
3.98,12.7571
4.03,12.7524
4.10,12.7410
4.15,12.7430
4.21,12.7363
4.27,12.7279
4.32,12.7288
4.37,12.7241
4.45,12.7128
4.50,12.7156
4.55,12.7109
4.63,12.7024
4.68,12.7024
4.73,12.6958
4.80,12.6911
4.86,12.6902
4.91,12.6835
4.96,12.6769
5.02,12.6788
5.07,12.6760
5.12,12.6666
5.19,12.6647
5.24,12.6638
5.29,12.6628
5.35,12.6553
5.41,12.6590
5.46,12.6524
5.55,12.6458
5.60,12.6487
5.65,12.6440
5.71,12.6345
5.76,12.6374
5.81,12.6345
5.86,12.6260
5.91,12.6307
5.96,12.6279
6.02,12.6260
6.07,12.6185
6.12,12.6232
6.17,12.6204
6.24,12.6081
6.29,12.6166
6.34,12.6157
6.40,12.6072
6.45,12.6119
6.51,12.6100
6.57,12.6043
6.62,12.6072
6.67,12.6025
6.73,12.5987
6.78,12.6015
6.83,12.5996
6.89,12.5940
6.94,12.5968
6.99,12.5959
7.06,12.5893
7.11,12.5940
7.16,12.5912
7.22,12.5798
7.27,12.5883
7.32,12.5874
7.40,12.5808
7.45,12.5836
7.50,12.5817
7.58,12.5751
7.63,12.5779
7.68,12.5770
7.76,12.5723
7.81,12.5761
7.86,12.5771
7.93,12.5676
7.98,12.5704
8.03,12.5695
8.11,12.5591
8.18,12.5610
8.23,12.5591
8.28,12.5487
8.34,12.5525
8.39,12.5572
8.44,12.5563
8.50,12.5440
8.55,12.5534
8.60,12.5525
8.66,12.5459
8.71,12.5497
8.76,12.5526
8.83,12.5402
8.88,12.5459
8.93,12.5449
9.01,12.5346
9.06,12.5412
9.11,12.5384
9.19,12.5346
9.24,12.5384
9.29,12.5346
9.36,12.5289
9.41,12.5346
9.46,12.5327
9.52,12.5214
9.57,12.5308
9.62,12.5308
9.68,12.5214
9.73,12.5280
9.78,12.5270
9.84,12.5176
9.89,12.5261
9.94,12.5242
10.01,12.5185
10.06,12.5214
10.11,12.5214
10.19,12.5120
10.24,12.5195
10.29,12.5176
10.37,12.5129
10.42,12.5157
10.47,12.5148
10.53,12.5063
10.58,12.5157
10.63,12.5167
10.71,12.5091
10.76,12.5129
10.81,12.5110
10.87,12.5025
10.92,12.5101
10.97,12.5091
11.04,12.5035
11.09,12.5072
11.14,12.5044
11.21,12.4987
11.26,12.5044
11.31,12.5035
11.37,12.4940
11.42,12.5025
11.47,12.5016
11.55,12.4950
11.60,12.4997
11.65,12.4978
11.72,12.4893
11.77,12.4969
11.82,12.4950
11.89,12.4903
11.94,12.4940
11.99,12.4912
12.05,12.4874
12.11,12.4893
12.16,12.4912
12.24,12.4846
12.29,12.4884
12.34,12.4884
12.42,12.4818
12.47,12.4865
12.52,12.4865
12.60,12.4799
12.65,12.4846
12.70,12.4837
12.78,12.4780
12.83,12.4827
12.88,12.4818
12.96,12.4752
13.01,12.4808
13.06,12.4780
13.13,12.4771
13.18,12.4790
13.23,12.4780
13.29,12.4723
13.35,12.4771
13.40,12.4771
13.49,12.4695
13.54,12.4752
13.59,12.4742
13.65,12.4657
13.71,12.4733
13.76,12.4733
13.81,12.4629
13.86,12.4714
13.91,12.4714
13.98,12.4629
14.03,12.4695
14.08,12.4677
14.14,12.4610
14.19,12.4686
14.24,12.4667
14.31,12.4629
14.37,12.4667
14.42,12.4657
14.47,12.4554
14.52,12.4657
14.58,12.4648
14.64,12.4563
14.70,12.4629
14.75,12.4535
14.80,12.4535
14.85,12.4620
14.90,12.4610
14.96,12.4554
15.01,12.4601
15.06,12.4592
15.12,12.4554
15.18,12.4582
15.23,12.4554
15.29,12.4554
15.34,12.4563
15.39,12.4544
15.45,12.4544
15.50,12.4535
15.55,12.4535
15.61,12.4441
15.66,12.4535
15.71,12.4516
15.77,12.4469
15.82,12.4507
15.87,12.4497
15.94,12.4403
15.99,12.4488
16.04,12.4488
16.10,12.4365
16.15,12.4478
16.20,12.4459
16.27,12.4384
16.32,12.4459
16.37,12.4422
16.43,12.4422
16.48,12.4441
16.53,12.4431
16.59,12.4356
16.64,12.4422
16.70,12.4422
16.76,12.4328
16.81,12.4412
16.86,12.4403
16.93,12.4318
16.98,12.4393
17.03,12.4384
17.09,12.4328
17.14,12.4375
17.19,12.4375
17.25,12.4337
17.30,12.4365
17.35,12.4337
17.41,12.4299
17.46,12.4356
17.51,12.4346
17.59,12.4262
17.64,12.4337
17.69,12.4299
17.76,12.4271
17.81,12.4337
17.86,12.4318
17.93,12.4224
17.98,12.4318
18.03,12.4309
18.10,12.4243
18.15,12.4309
18.20,12.4299
18.26,12.4299
18.32,12.4290
18.37,12.4280
18.42,12.4205
18.48,12.4290
18.53,12.4271
18.60,12.4233
18.65,12.4262
18.70,12.4252
18.76,12.4252
18.81,12.4252
18.86,12.4233
18.93,12.4158
18.99,12.4243
19.04,12.4243
19.10,12.4205
19.15,12.4243
19.20,12.4214
19.26,12.4167
19.31,12.4224
19.36,12.4214
19.42,12.4148
19.47,12.4214
19.52,12.4195
19.59,12.4158
19.64,12.4195
19.69,12.4186
19.75,12.4139
19.81,12.4186
19.86,12.4177
19.94,12.4120
19.99,12.4177
20.05,12.4158
20.11,12.4054
20.16,12.4158
20.21,12.4148
20.27,12.4045
20.32,12.4139
20.37,12.4139
20.43,12.4016
20.48,12.4129
20.53,12.4120
20.59,12.4035
20.65,12.4111
20.70,12.4101
20.76,12.4045
20.81,12.4092
20.86,12.4064
20.92,12.4064
20.97,12.4082
21.02,12.4054
21.08,12.4054
21.14,12.4082
21.19,12.4064
21.25,12.3969
21.30,12.4045
21.35,12.4045
21.42,12.3969
21.47,12.4035
21.52,12.4035
21.58,12.3979
21.63,12.4016
21.68,12.3988
21.73,12.3988
21.78,12.4007
21.84,12.4007
21.89,12.3998
21.94,12.4026
21.99,12.3998
22.04,12.3903
22.10,12.3960
22.16,12.3988
22.23,12.3884
22.29,12.3969
22.34,12.3969
22.41,12.3913
22.46,12.3950
22.51,12.3950
22.58,12.3884
22.63,12.3941
22.68,12.3931
22.75,12.3875
22.80,12.3941
22.85,12.3894
22.92,12.3828
22.97,12.3913
23.02,12.3913
23.08,12.3885
23.13,12.3903
23.18,12.3903
23.24,12.3781
23.29,12.3894
23.34,12.3800
23.41,12.3800
23.46,12.3884
23.51,12.3856
23.57,12.3800
23.62,12.3875
23.67,12.3847
23.73,12.3771
23.78,12.3865
23.83,12.3856
23.88,12.3762
23.93,12.3847
23.98,12.3837
24.05,12.3743
24.10,12.3818
24.15,12.3847
24.23,12.3809
24.29,12.3828
24.34,12.3828
24.39,12.3743
24.44,12.3800
24.49,12.3790
24.56,12.3667
24.61,12.3790
24.66,12.3790
24.72,12.3686
24.77,12.3781
24.82,12.3771
24.88,12.3667
24.93,12.3771
24.98,12.3771
25.04,12.3677
25.10,12.3762
25.15,12.3705
25.21,12.3705
25.26,12.3752
25.31,12.3724
25.37,12.3724
25.42,12.3752
25.47,12.3724
25.53,12.3696
