Time (s),Position (mm)
0.00,18.4500
0.05,18.4566
0.10,18.4594
0.16,18.4622
0.21,18.4575
0.27,18.4415
0.32,17.1178
0.38,16.1589
0.43,15.3075
0.48,15.0869
0.53,14.7899
0.59,14.7409
0.64,14.6022
0.69,14.4306
0.74,14.3722
0.79,14.2939
0.84,14.2647
0.89,14.1723
0.97,14.1478
1.02,14.0940
1.07,14.0318
1.16,13.9922
1.21,13.9536
1.26,13.9140
1.33,13.8932
1.38,13.8574
1.43,13.8376
1.50,13.8150
1.55,13.7868
1.60,13.7518
1.66,13.7358
1.72,13.7244
1.77,13.7028
1.84,13.6830
1.89,13.6716
1.94,13.6462
2.01,13.6339
2.06,13.6226
2.11,13.6038
2.19,13.5868
2.24,13.5783
2.29,13.5623
2.36,13.5481
2.41,13.5396
2.46,13.5312
2.54,13.5170
2.59,13.5066
2.64,13.5001
2.71,13.4868
2.76,13.4840
2.81,13.4699
2.88,13.4633
2.93,13.4595
2.98,13.4520
3.05,13.4407
3.10,13.4369
3.15,13.4256
3.22,13.4180
3.27,13.4152
3.32,13.4096
3.39,13.3992
3.44,14.3850
3.49,13.3888
3.57,13.3765
3.62,13.3737
3.67,13.3690
3.74,13.3577
3.79,13.3558
3.84,13.3492
3.91,13.3388
3.96,13.3407
4.01,13.3341
4.08,13.3256
4.13,13.3237
4.18,13.3153
4.25,13.3087
4.30,13.3105
4.35,13.3040
4.42,13.2936
4.47,13.2954
4.52,13.2879
4.60,13.2813
4.65,13.2823
4.70,13.2785
4.76,13.2700
4.81,13.2728
4.86,13.2662
4.94,13.2577
4.99,13.2606
5.04,13.2577
5.11,13.2483
5.16,13.2502
5.21,13.2445
5.27,13.2351
5.32,13.2389
5.38,13.2351
5.44,13.2266
5.49,13.2304
5.54,13.2276
5.60,13.2229
5.65,13.2229
5.70,13.2210
5.76,13.2181
5.81,13.2153
5.86,13.2125
5.93,13.2040
5.98,13.2078
6.03,13.2049
6.10,13.1917
6.15,13.1993
6.20,13.1974
6.26,13.1889
6.31,13.1917
6.36,13.1908
6.43,13.1804
6.48,13.1851
6.53,13.1823
6.61,13.1729
6.66,13.1785
6.71,13.1757
6.78,13.1663
6.83,13.1720
6.88,13.1701
6.94,13.1597
6.99,13.1682
7.04,13.1616
7.11,13.1616
7.16,13.1616
7.21,13.1587
7.27,13.1503
7.33,13.1550
7.38,13.1521
7.43,13.1418
7.48,13.1503
7.53,13.1484
7.60,13.1389
7.65,13.1456
7.70,13.1427
7.76,13.1399
7.81,13.1408
7.86,13.1380
7.93,13.1361
7.98,13.1342
8.03,13.1314
8.10,13.1220
8.15,13.1286
8.20,13.1267
8.26,13.1163
8.31,13.1229
8.36,13.1220
8.42,13.1173
8.47,13.1192
8.52,13.1173
8.59,13.1163
8.65,13.1125
8.70,13.1116
8.76,13.1003
8.81,13.1088
8.86,13.1069
8.92,13.1012
8.98,13.1041
9.03,13.1022
9.09,13.0984
9.14,13.0993
9.19,13.0965
9.25,13.0918
9.30,13.0956
9.35,13.0937
9.41,13.0842
9.46,13.0918
9.51,13.0899
9.58,13.0786
9.63,13.0880
9.68,13.0871
9.74,14.0654
9.79,13.0852
9.84,13.0842
9.91,13.0786
9.96,13.0824
10.01,13.0786
10.07,13.0786
10.12,13.0786
10.17,13.0777
10.24,13.0692
10.29,13.0758
10.34,13.0748
10.40,13.0635
10.45,13.0720
10.50,13.0711
10.57,13.0645
10.62,13.0692
10.67,13.0711
10.73,13.0664
10.78,13.0664
10.83,13.0645
10.90,13.0588
10.95,13.0635
11.00,13.0626
11.06,13.0513
11.11,13.0597
11.16,13.0597
11.23,13.0541
11.28,13.0578
11.33,13.0550
11.40,13.0531
11.45,13.0550
11.50,13.0541
11.57,13.0484
11.62,13.0531
11.67,13.0494
11.73,13.0456
11.78,13.0494
11.83,13.0484
11.90,13.0409
11.95,13.0465
12.00,13.0465
12.06,13.0333
12.11,13.0447
12.16,13.0428
12.23,13.0362
12.28,13.0418
12.33,13.0390
12.39,13.0390
12.44,13.0400
12.49,13.0390
12.56,13.0305
12.61,13.0371
12.66,13.0371
12.72,13.0239
12.77,13.0343
12.82,13.0343
12.90,13.0286
12.95,13.0324
13.00,13.0314
13.06,13.0220
13.11,13.0305
13.16,13.0296
13.24,13.0249
13.29,13.0277
13.34,13.0267
13.41,13.0173
13.46,13.0267
13.51,13.0249
13.57,13.0173
13.62,13.0230
13.67,13.0239
13.75,13.0145
13.80,13.0211
13.86,13.0211
13.92,13.0154
13.97,14.0088
14.02,13.0173
14.08,13.0173
14.13,13.0183
14.18,13.0183
14.25,13.0107
14.30,13.0164
14.35,13.0154
14.41,13.0050
14.46,13.0145
14.51,13.0136
14.58,13.0069
14.63,13.0126
14.68,13.0041
14.73,13.0041
14.78,13.0107
14.83,13.0107
14.90,13.0069
14.95,13.9975
15.00,13.0079
15.06,13.0022
15.11,13.0079
15.16,13.0069
15.23,12.9985
15.28,13.0050
15.33,13.0050
15.41,12.9985
15.46,13.9918
15.51,13.0041
15.59,12.9975
15.64,13.0022
15.69,13.0013
15.74,12.9956
15.80,13.0003
15.85,13.0003
15.90,12.9947
15.95,12.9937
16.00,12.9985
16.05,12.9975
16.11,12.9881
16.16,12.9975
16.21,12.9966
16.28,12.9853
16.33,12.9956
16.38,12.9956
16.45,12.9900
16.50,12.9947
16.55,12.9937
16.61,12.9919
16.66,12.9928
16.71,12.9919
16.77,12.9919
16.83,12.9919
16.88,13.9786
16.93,12.9834
16.98,12.9909
17.03,12.9900
17.10,12.9786
17.15,12.9890
17.20,12.9920
17.26,12.9786
17.32,12.9872
17.37,12.9872
17.43,12.9749
17.48,12.9853
17.53,12.9862
17.59,12.9786
17.64,12.9853
17.69,12.9824
17.76,12.9758
17.81,12.9843
17.86,12.9824
17.91,12.9730
17.97,12.9824
18.02,12.9824
18.09,12.9749
18.14,12.9786
18.19,12.9768
18.26,12.9739
18.31,12.9777
18.36,12.9768
18.42,12.9683
18.47,12.9749
18.52,12.9758
18.58,12.9683
18.63,12.9758
18.68,12.9749
18.75,12.9721
18.80,12.9739
18.86,12.9739
18.92,12.9739
18.97,12.9730
19.02,12.9730
19.08,12.9626
19.13,12.9721
19.18,12.9721
19.24,12.9598
19.29,12.9711
19.34,12.9711
19.41,12.9636
19.46,12.9702
19.51,12.9673
19.57,12.9673
19.62,12.9692
19.67,12.9673
19.73,12.9673
19.78,12.9692
19.83,12.9683
19.90,12.9617
19.95,12.9692
20.00,12.9673
20.06,12.9551
20.12,12.9664
20.17,12.9673
20.23,12.9636
20.28,12.9683
20.33,12.9673
20.40,12.9608
20.45,12.9673
20.50,12.9673
20.56,12.9589
20.61,12.9664
20.66,12.9664
20.73,12.9589
20.78,12.9655
20.83,12.9645
20.88,12.9626
20.94,12.9636
20.99,12.9636
21.05,12.9617
21.10,12.9626
21.15,12.9626
21.21,12.9626
21.26,12.9617
21.31,12.9608
21.38,12.9513
21.43,12.9608
21.48,12.9598
21.55,13.9437
21.60,12.9598
21.65,12.9589
21.72,12.9522
21.77,-1.1706
21.82,12.9570
21.88,12.9447
21.93,12.9570
21.99,12.9570
22.07,12.9494
22.13,12.9551
22.18,12.9560
22.24,12.9445
22.30,12.9551
22.35,12.9541
22.41,12.9457
22.46,12.9541
22.51,12.9532
22.57,12.9438
22.62,12.9551
22.67,12.9532
22.74,12.9457
22.79,12.9522
22.84,12.9513
22.91,12.9438
22.96,12.9504
23.01,12.9504
23.09,12.9419
23.14,12.9494
23.19,12.9475
23.26,12.9438
23.31,12.9485
23.36,12.9485
23.43,12.9391
23.48,12.9457
23.53,12.9447
23.60,12.9391
23.65,12.9466
23.70,12.9447
23.77,12.9372
23.82,12.9457
23.87,12.9438
23.94,12.9362
23.99,12.9438
24.05,12.9428
24.12,12.9391
24.17,12.9447
24.22,12.9428
24.29,12.9334
24.34,12.9419
24.39,12.9419
24.46,12.9353
24.51,12.9409
24.56,12.9400
24.62,12.9344
24.67,12.9391
24.72,12.9400
24.79,12.9277
24.84,12.9400
24.89,12.9381
24.96,12.9362
25.01,12.9381
25.06,12.9362
25.12,12.9362
25.18,12.9372
25.23,12.9362
25.29,12.9268
25.35,12.9362
25.40,12.9362
25.46,12.9325
25.51,12.9353
25.56,12.9334
25.62,12.9334
25.67,12.9353
25.72,12.9344
25.77,12.9268
25.83,12.9334
25.88,12.9334
25.95,12.9240
26.00,12.9325
26.05,12.9325
26.12,12.9268
26.18,12.9325
26.23,12.9315
26.28,12.9230
26.34,12.9306
26.39,12.9306
26.46,12.9202
26.51,12.9306
26.56,12.9296
26.61,12.9230
26.66,12.9296
26.71,12.9277
26.79,12.9240
26.84,12.9287
26.89,12.9287
26.96,12.9202
27.01,12.9277
27.06,12.9258
27.13,12.9193
27.19,12.9277
27.24,12.9268
27.31,12.9211
27.36,12.9268
27.41,12.9249
27.48,12.9193
27.53,12.9258
27.58,12.9258
27.64,12.9164
27.69,12.9249
27.75,12.9249
27.81,12.9202
27.86,12.9249
27.91,12.9230
27.97,12.9230
28.02,12.9240
28.07,12.9240
28.14,12.9127
28.19,12.9230
28.24,13.9060
28.30,12.9155
28.35,12.9221
28.40,12.9221
28.46,12.9108
28.51,12.9211
28.57,12.9211
28.64,12.9136
28.69,12.9211
28.74,12.9202
28.81,12.9108
28.86,12.9202
28.91,12.9193
28.99,12.9098
29.04,12.9193
29.09,13.9070
29.15,12.9136
29.20,12.9183
29.25,12.9183
29.31,12.9155
29.36,12.9164
29.41,12.9164
29.48,12.9164
29.53,12.9164
29.58,12.9155
29.64,12.9070
29.69,12.9145
29.74,12.9145
29.80,12.9051
29.86,12.9145
29.91,12.9136
29.98,12.9089
30.03,12.9136
30.08,12.9108
30.14,12.9013
30.20,12.9127
30.25,12.9117
30.31,12.9023
30.36,12.9117
30.41,12.9117
30.48,12.9070
30.53,12.9098
30.58,12.9098
30.65,12.9004
30.70,12.9080
30.75,12.9089
30.82,12.9061
30.87,12.9089
30.93,12.9089
30.99,12.9042
