Time (s),Position (mm)
0.00,8.6760
0.06,8.6760
0.11,8.6673
0.16,8.6659
0.21,9.0694
0.26,9.9960
0.31,10.5002
0.36,10.9118
0.41,11.0689
0.47,11.1569
0.52,11.2455
0.57,11.3482
0.63,11.3811
0.69,11.4462
0.74,11.5073
0.79,11.5516
0.84,11.5879
0.90,11.6121
0.95,11.6369
1.00,11.6476
1.06,11.6765
1.11,11.6940
1.18,11.7108
1.23,11.7329
1.28,11.7577
1.35,11.7692
1.40,11.7994
1.45,11.8148
1.51,11.8303
1.56,11.8410
1.62,11.8551
1.67,11.8659
1.72,11.8659
1.77,11.8779
1.82,11.8907
1.89,11.9001
1.94,11.9095
1.99,11.9162
2.05,11.9255
2.10,11.9364
2.15,11.9384
2.20,11.9478
2.26,11.9538
2.31,11.9632
2.36,11.9699
2.42,11.9780
2.47,11.9833
2.52,11.9914
2.59,12.0015
2.64,12.0075
2.70,12.0122
2.76,12.0223
2.81,12.0216
2.86,12.0290
2.92,12.0384
2.97,12.0397
3.03,12.0478
3.08,12.0478
3.14,12.0565
3.19,12.0585
3.27,12.0659
3.33,12.0686
3.38,12.0727
3.45,12.0794
3.50,12.0800
3.55,12.0874
3.60,12.0915
3.65,12.0908
3.71,12.0941
3.77,12.1035
3.83,11.3968
3.88,12.1029
3.94,12.1109
4.00,12.1116
4.05,12.1149
4.11,12.1223
4.17,12.1196
4.22,12.1237
4.29,12.1317
4.34,12.1304
4.39,12.1324
4.46,12.1384
4.51,12.1371
4.57,12.1384
4.63,12.1452
4.68,12.1438
4.73,12.1452
4.81,12.1552
4.87,12.1512
4.92,12.1593
4.98,12.1593
5.03,12.1572
5.08,12.1606
5.14,12.1693
5.19,12.1633
5.24,12.1660
5.31,12.1713
5.36,12.1687
5.41,12.1720
5.48,12.1767
5.53,12.1754
5.58,12.1781
5.66,12.1841
5.71,12.1821
5.76,12.1848
5.83,12.1908
5.88,12.1881
5.93,12.1895
6.00,12.1962
6.05,12.1928
6.10,12.1962
6.19,12.2009
6.24,12.1989
6.29,12.2002
6.37,12.2056
6.42,12.2036
6.47,12.2049
6.55,12.2103
6.61,12.2076
6.66,12.2089
6.74,12.2143
6.79,12.2110
6.84,12.2130
6.91,12.2197
6.96,12.2143
7.01,12.2157
7.08,12.2197
7.13,12.2177
7.18,12.2190
7.25,12.2264
7.31,12.2210
7.36,12.2250
7.42,12.2271
7.48,12.2250
7.53,12.2264
7.60,12.2331
7.65,12.2277
7.70,12.2284
7.77,12.2331
7.82,12.2304
7.87,12.2318
7.93,12.2385
7.98,12.2331
8.03,12.2338
8.11,12.2412
8.16,12.2358
8.21,12.2365
8.28,12.2425
8.33,12.2378
8.38,12.2385
8.46,12.2465
8.51,12.2412
8.56,12.2419
8.62,12.2459
8.67,12.2425
8.72,12.2438
8.80,12.2519
8.85,12.2465
8.90,12.2465
8.96,12.2519
9.02,12.2486
9.07,12.2486
9.12,12.2566
9.18,12.2506
9.23,12.2512
9.28,12.2566
9.33,12.2539
9.39,12.2539
9.45,12.2613
9.50,12.2553
9.55,12.2566
9.60,12.2593
9.66,12.2613
9.71,12.2580
9.76,12.2593
9.83,12.2660
9.88,12.2607
9.93,12.2640
10.00,12.2660
10.05,12.2626
10.10,12.2640
10.17,12.2714
10.23,12.2653
10.28,12.2653
10.33,11.5640
10.39,12.2674
10.44,12.2680
10.50,12.2741
10.56,12.2694
10.61,12.2700
10.67,12.2794
10.72,12.2714
10.77,12.2727
10.84,12.2754
10.89,12.2741
10.94,12.2754
11.00,12.2794
11.06,12.2761
11.11,12.2768
11.17,12.2814
11.22,12.2781
11.28,12.2788
11.33,12.2875
11.39,12.2801
11.44,12.2808
11.52,12.2841
11.58,12.2821
11.63,12.2835
11.68,12.2875
11.73,12.2841
11.78,12.2848
11.85,12.2935
11.91,12.2862
11.96,12.2868
12.01,12.2935
12.07,12.2882
12.12,12.2882
12.20,12.2922
12.25,12.2895
12.30,12.2902
12.37,12.2942
12.42,12.2915
12.47,12.2915
12.52,12.2929
12.58,12.2929
12.63,12.2935
12.70,12.3009
12.75,12.2942
12.80,12.2949
12.86,12.3016
12.91,12.2956
12.96,12.2956
13.03,12.2969
13.08,12.2969
13.13,12.2969
13.21,12.3036
13.26,12.2982
13.31,12.2996
13.37,12.3029
13.42,12.2996
13.48,12.2996
13.53,12.3043
13.58,12.3002
13.63,12.3009
13.68,12.3023
13.76,12.3056
13.81,12.3029
13.86,12.3043
13.94,12.3070
13.99,12.3036
14.04,12.3043
14.11,12.3090
14.16,12.3050
14.21,12.3056
14.28,12.3144
14.33,12.3063
14.38,12.3063
14.44,12.3090
14.49,12.3076
14.54,12.3083
14.61,12.3137
14.66,12.3090
14.71,12.3090
14.77,12.3177
14.82,12.3097
14.87,12.3103
14.94,12.3144
15.00,12.3110
15.05,12.3117
15.11,12.3117
15.16,12.3123
15.21,12.3123
15.28,12.3211
15.33,12.3137
15.38,12.3130
15.44,12.3197
15.49,12.3150
15.54,12.3144
15.61,12.3184
15.66,12.3150
15.71,12.3157
15.77,12.3224
15.82,12.3157
15.87,12.3164
15.94,12.3238
15.99,12.3164
16.04,12.3164
16.10,12.3244
16.15,12.3177
16.20,12.3184
16.25,12.3271
16.32,12.3184
16.37,12.3190
16.45,12.3238
16.50,12.3197
16.55,12.3177
16.62,12.3211
16.67,12.3211
16.72,11.6170
16.77,12.3291
16.83,12.3217
16.88,12.3224
16.94,12.3278
16.99,12.3224
17.04,12.3231
17.11,12.3278
17.17,12.3231
17.22,12.3244
17.29,12.3305
17.34,12.3244
17.39,12.3251
17.44,12.3285
17.50,12.3251
17.55,12.3258
17.62,12.3325
17.68,12.3264
17.73,12.3264
17.79,12.3305
17.85,12.3271
17.90,12.3285
17.95,12.3285
18.01,12.3285
18.06,12.3311
18.13,12.3385
18.18,12.3291
18.23,12.3291
18.30,12.3311
18.35,12.3298
18.40,12.3298
18.47,12.3372
18.52,12.3311
18.57,12.3305
18.65,12.3325
18.70,12.3318
18.75,12.3318
18.81,12.3385
18.86,12.3318
18.91,12.3318
18.98,12.3338
19.04,12.3338
19.09,12.3338
19.15,12.3385
19.20,12.3338
19.25,12.3345
19.32,12.3426
19.37,12.3345
19.42,12.3352
19.47,12.3385
19.53,12.3352
19.58,12.3358
19.63,12.3358
19.69,12.3365
19.74,12.3365
19.81,12.3446
19.86,12.3365
19.92,12.3372
19.98,12.3419
20.03,12.3378
20.08,12.3378
20.15,12.3439
20.20,12.3372
20.25,12.3392
20.32,12.3459
20.37,12.3412
20.42,12.3399
20.49,12.3432
20.54,12.3405
20.59,12.3419
20.66,12.3473
20.71,12.3412
20.76,12.3439
20.83,12.3459
20.88,12.3426
20.93,12.3426
21.00,12.3493
21.06,12.3432
21.11,12.3459
21.17,12.3459
21.22,12.3432
21.27,12.3446
21.35,12.3506
21.40,12.3439
21.45,12.3466
21.51,12.3486
21.57,12.3446
21.62,12.3452
21.67,12.3520
21.72,12.3459
21.78,12.3459
21.83,12.3506
21.88,12.3466
21.94,12.3466
21.99,12.3540
22.04,12.3473
22.10,12.3479
22.15,12.3479
22.21,12.3546
22.26,12.3479
22.31,12.3486
22.38,12.3540
22.43,12.3486
22.48,12.3513
22.55,12.3533
22.60,12.3499
22.65,12.3499
22.72,12.3566
22.77,12.3499
22.82,12.3520
22.88,12.3553
22.94,12.3506
22.99,12.3506
23.06,12.3580
23.11,12.3513
23.16,12.3526
23.23,12.3573
23.28,12.3520
23.33,12.3526
23.40,12.3560
23.46,12.3526
23.51,12.3540
23.57,12.3573
23.62,12.3540
23.67,12.3533
23.72,12.3573
23.78,12.3546
23.83,12.3533
23.88,12.3553
23.95,12.3587
24.00,12.3546
24.06,12.3573
24.12,12.3614
24.17,12.3560
24.22,12.3560
24.27,12.3600
24.33,12.3600
24.38,12.3566
24.43,12.3566
24.51,12.3607
24.56,12.3566
24.61,12.3566
24.66,12.3614
24.71,12.3573
24.77,12.3573
24.82,12.3627
24.87,12.3620
24.92,12.3580
24.97,12.3580
25.05,12.3627
25.11,12.3587
25.16,12.3587
25.22,12.3627
25.27,12.3587
25.32,12.3593
25.37,12.3634
25.43,12.3593
25.48,12.3600
25.53,12.3614
25.59,12.3640
25.65,12.3600
25.70,12.3620
25.76,12.3647
25.82,12.3607
25.87,12.3614
25.92,12.3654
25.97,12.3614
26.02,12.3614
26.07,12.3640
26.15,12.3674
26.20,12.3620
26.25,12.3627
26.32,12.3667
26.37,12.3627
26.42,12.3627
26.47,12.3667
26.52,12.3627
26.58,12.3634
26.63,12.3640
26.68,12.3674
26.74,12.3640
26.79,12.3640
26.84,12.3681
26.89,12.3640
26.95,12.3647
27.01,12.3728
27.07,12.3647
27.12,12.3647
27.18,12.3667
27.24,12.3654
27.29,12.3654
27.37,12.3708
27.42,12.3661
27.47,12.3661
27.53,12.3754
27.58,12.3654
27.63,12.3667
27.70,12.3708
27.75,12.3667
27.80,12.3681
27.86,12.3681
27.91,12.3681
27.96,12.3674
28.03,12.3741
28.09,12.3701
28.14,12.3681
28.21,11.6667
28.26,12.3687
28.31,12.3701
28.37,12.3748
28.43,12.3687
28.48,12.3694
28.54,12.3741
28.59,12.3694
28.64,12.3694
28.71,12.3721
28.76,12.3701
28.81,12.3701
28.87,12.3748
28.93,12.3708
28.98,12.3708
29.04,12.3795
29.09,12.3708
29.14,12.3708
