Time (s),Position (mm)
0.00,7.9596
0.05,7.9596
0.10,7.9556
0.16,7.9515
0.21,7.9542
0.26,7.9535
0.31,7.9455
0.36,9.2003
0.43,10.0531
0.48,10.5378
0.53,10.7822
0.58,11.0038
0.64,11.1595
0.69,11.2441
0.74,11.2978
0.80,11.3327
0.85,11.4321
0.90,11.4704
0.97,11.5154
1.02,11.5624
1.07,11.5906
1.14,11.6262
1.19,11.6416
1.24,11.6678
1.32,11.6960
1.37,11.7255
1.42,11.7463
1.48,11.7604
1.53,11.7772
1.58,11.7980
1.65,11.8148
1.70,11.8268
1.75,11.8430
1.81,11.8524
1.86,11.8612
1.91,11.8766
1.98,11.8893
2.03,11.8974
2.08,11.9061
2.15,11.9155
2.20,11.9350
2.26,11.9437
2.34,11.9578
2.39,11.9719
2.44,11.9813
2.51,11.9920
2.56,11.9995
2.61,12.0142
2.66,12.0142
2.71,12.0176
2.76,12.0263
2.83,12.0384
2.88,12.0391
2.93,12.0465
3.00,12.0559
3.06,12.0579
3.11,12.0626
3.16,12.0686
3.22,12.0720
3.27,12.0787
3.34,12.0901
3.39,12.0921
3.44,12.0968
3.50,12.1069
3.55,12.1082
3.60,12.1129
3.66,12.1203
3.72,12.1217
3.77,12.1250
3.82,12.1331
3.87,12.1317
3.92,12.1344
3.99,12.1391
4.04,12.1411
4.10,12.1479
4.15,12.1532
4.21,12.1512
4.26,12.1539
4.31,12.1619
4.36,12.1606
4.41,12.1599
4.46,12.1653
4.54,12.1693
4.59,12.1680
4.64,12.1727
4.72,12.1760
4.77,12.1760
4.82,12.1787
4.90,12.1841
4.96,12.1828
5.01,12.1855
5.07,12.1901
5.12,12.1881
5.17,12.1901
5.22,12.1962
5.27,12.1948
5.33,12.1962
5.38,12.1975
5.44,12.2049
5.49,12.2016
5.54,12.2022
5.60,12.2123
5.65,12.2062
5.70,12.2076
5.76,12.2130
5.81,12.2110
5.86,12.2123
5.93,12.2150
5.98,12.2163
6.03,12.2177
6.10,12.2250
6.15,12.2217
6.20,12.2231
6.25,12.2284
6.30,12.2271
6.36,12.2298
6.41,12.2311
6.46,12.2385
6.52,12.2345
6.57,12.2358
6.64,12.2398
6.69,12.2392
6.74,12.2419
6.79,12.2472
6.85,12.2438
6.90,12.2465
6.97,12.2546
7.02,12.2492
7.07,12.2506
7.13,12.2580
7.18,12.2533
7.23,12.2553
7.30,12.2600
7.35,12.2580
7.41,12.2600
7.46,12.2674
7.51,12.2613
7.57,12.2633
7.65,12.2714
7.70,12.2660
7.75,12.2674
7.81,12.2714
7.86,12.2687
7.91,12.2700
7.98,12.2774
8.03,12.2727
8.08,12.2741
8.14,12.2821
8.20,12.2747
8.25,12.2761
8.32,12.2788
8.37,12.2781
8.42,12.2774
8.48,12.2841
8.53,12.2788
8.58,12.2801
8.65,12.2888
8.70,12.2814
8.75,12.2828
8.81,12.2855
8.86,12.2841
8.91,12.2848
8.97,12.2855
9.03,12.2862
9.08,12.2882
9.15,12.2956
9.20,12.2888
9.25,12.2902
9.31,12.2969
9.37,12.2915
9.42,12.2942
9.47,12.2942
9.52,12.2935
9.58,12.2956
9.65,12.3009
9.70,12.2962
9.75,12.2969
