Time (s),Position (mm)
0.00,8.9466
0.06,8.9466
0.11,8.9419
0.16,8.9432
0.24,8.9466
0.29,8.9412
0.34,8.9372
0.40,8.9398
0.45,8.9358
0.50,8.9305
0.55,9.5313
0.60,9.5313
0.66,10.9420
0.71,11.3388
0.76,11.4939
0.82,11.5510
0.87,11.7296
0.92,11.7839
0.98,11.8222
1.03,11.9081
1.08,11.9337
1.16,11.9478
1.21,12.0263
1.26,12.0492
1.34,12.0760
1.39,12.1076
1.44,12.1217
1.52,12.1472
1.57,0.9453
1.62,12.1935
1.68,12.2056
1.73,12.2250
1.78,12.2452
1.85,12.2519
1.90,12.2613
1.95,12.2761
2.01,12.2895
2.07,12.2976
2.13,12.3050
2.18,12.3231
2.23,12.3231
2.28,12.3378
2.33,12.3473
2.40,12.3593
2.46,12.3708
2.51,12.3795
2.57,12.3909
2.62,12.3936
2.67,12.4037
2.72,12.4157
2.78,12.4157
2.83,12.4218
2.88,12.4265
2.93,12.4365
2.98,12.4372
3.04,12.4460
3.09,12.4594
3.14,12.4594
3.19,12.4668
3.24,12.4728
3.32,12.4822
3.37,12.4856
3.42,12.4936
3.47,12.5050
3.53,12.5017
3.58,12.5070
3.64,12.5165
3.70,12.5144
3.75,12.5204
3.81,12.5238
3.87,12.5285
3.92,12.5272
4.00,12.5359
4.05,12.5366
4.10,12.5393
4.16,12.5467
4.21,12.5433
4.27,12.5467
4.35,12.5581
4.40,12.5541
4.45,12.5567
4.52,12.5634
4.57,12.5641
4.62,12.5668
4.68,12.5742
4.74,12.5702
4.79,12.5735
4.86,12.5789
4.92,12.5769
4.97,12.5802
5.02,12.5849
5.08,12.5836
5.13,12.5843
5.22,12.5943
5.27,12.5910
5.32,12.5930
5.38,12.5984
5.43,12.5970
5.48,12.6031
5.56,12.6051
5.61,12.6057
5.66,12.6071
5.73,12.6138
5.78,12.6111
5.83,12.6152
5.90,12.6219
5.95,12.6192
6.00,12.6205
6.07,12.6266
6.12,12.6232
6.17,12.6279
6.24,12.6346
6.29,12.6313
6.34,12.6340
6.39,12.6393
6.44,12.6373
6.51,12.6393
6.56,12.6460
6.61,12.6460
6.66,12.6454
6.71,12.6467
6.77,12.6521
6.82,12.6507
6.87,12.6521
6.93,12.6588
6.98,12.6561
7.03,12.6574
7.08,12.6635
