Time (s),Position (mm)
0.00,8.6740
0.07,8.6639
0.13,8.6666
0.18,8.6659
0.25,8.6726
0.30,8.6612
0.36,8.6552
0.42,8.6673
0.48,8.6525
0.53,9.6905
0.58,10.6459
0.63,10.8198
0.68,11.1260
0.73,11.2629
0.79,11.4113
0.84,11.4711
0.89,11.5436
0.94,11.6174
1.00,11.6443
1.05,11.6678
1.11,11.7101
1.20,11.7463
1.25,11.7799
1.30,11.8168
1.37,11.8168
1.42,11.8652
1.47,11.8847
1.53,11.8974
1.58,11.9068
1.63,11.9229
1.70,11.9377
1.75,11.9484
1.80,11.9659
1.87,11.9766
1.92,11.9874
1.97,12.0048
2.04,12.0189
2.10,12.0304
2.15,12.0458
2.21,12.0559
2.26,12.0606
2.31,12.0713
2.38,12.0800
2.43,12.0894
2.48,12.0955
2.55,12.1029
2.60,12.1096
2.65,12.1143
2.72,12.1237
2.77,12.1264
2.82,12.1304
2.89,12.1398
2.94,12.1438
2.99,11.4458
3.05,12.1559
3.10,12.1579
3.15,12.1599
3.21,12.1687
3.26,12.1687
3.31,12.1673
3.36,12.1713
3.43,12.1807
3.48,12.1868
3.53,12.1915
3.59,12.2016
3.64,12.2043
3.69,12.2083
3.78,12.2157
3.83,12.2204
3.88,12.2244
3.96,12.2318
4.01,12.2358
4.06,12.2385
4.14,12.2479
4.19,12.2479
4.24,12.2499
4.31,12.2559
4.36,12.2559
4.41,12.2593
4.46,12.2660
4.51,12.2660
4.57,12.2660
4.62,12.2700
4.68,12.2741
4.73,12.2741
4.78,12.2754
4.83,12.2814
4.88,12.2814
4.93,12.2821
4.98,12.2862
5.06,12.2895
5.11,11.5862
5.16,12.2949
5.24,12.2976
5.29,12.2976
5.34,12.3016
5.41,12.3050
5.46,12.3043
5.51,12.3076
5.60,12.3137
5.65,12.3130
5.70,12.3157
5.77,12.3211
5.82,12.3204
5.87,12.3204
5.92,12.3264
5.97,12.3264
6.03,12.3365
6.08,12.3378
6.13,12.3399
6.19,12.3345
6.24,12.3399
6.29,12.3439
6.36,12.3432
6.42,12.3392
6.47,12.3392
6.53,12.3466
6.58,12.3419
6.63,12.3439
6.70,12.3540
6.75,12.3466
6.80,12.3486
6.86,12.3566
6.91,12.3520
6.96,12.3533
7.02,12.3587
7.07,12.3560
7.12,12.3607
7.20,12.3634
7.26,12.3614
7.31,12.3647
7.39,12.3674
7.44,12.3654
7.49,12.3674
7.55,12.3701
7.60,12.3687
7.65,12.3721
7.71,12.3748
7.77,12.3728
7.82,12.3748
7.87,12.3802
7.92,12.3768
