Time (s),Position (mm)
0.00,8.3544
0.05,8.3544
0.11,8.3470
0.16,8.3497
0.23,8.3571
0.28,8.3463
0.33,8.3450
0.39,8.3463
0.46,8.3396
0.51,9.8624
0.56,10.5982
0.61,10.8849
0.66,11.2508
0.71,11.4838
0.76,11.5818
0.82,11.6913
0.87,11.7537
0.92,11.8041
0.99,11.8551
1.05,11.9357
1.10,11.9525
1.15,11.9928
1.20,12.0169
1.27,12.0337
1.33,12.0532
1.39,12.0888
1.44,11.4143
1.50,12.1418
1.56,12.1579
1.61,12.1707
1.66,12.1875
1.72,12.2029
1.78,12.2157
1.83,12.2392
1.88,12.2438
1.93,12.2566
1.98,12.2734
2.04,12.2734
2.09,12.2922
2.14,12.3043
2.22,12.3137
2.27,12.3271
2.32,12.3392
2.39,12.3499
2.44,12.3559
2.49,12.3640
2.56,12.3741
2.61,12.3802
2.67,12.3882
2.73,12.3990
2.78,12.4010
2.83,12.4097
2.90,12.4157
2.95,12.4218
3.00,12.4272
3.06,12.4332
3.11,12.4399
3.16,12.4493
3.23,12.4580
3.29,12.4621
3.34,12.4674
3.40,12.4748
3.45,12.4755
3.50,12.4815
3.57,12.4896
3.62,12.4909
3.67,12.4977
3.73,12.5030
3.79,12.5030
3.84,12.5070
3.90,12.5151
3.96,12.5138
4.01,12.5198
4.07,12.5218
4.13,12.5218
4.18,12.5245
4.25,12.5326
4.30,12.5285
4.35,12.5326
4.42,12.5386
4.47,12.5346
4.52,12.5366
4.60,12.5420
4.65,12.5400
4.70,12.5420
4.76,12.5487
4.81,12.5440
4.86,12.5453
4.94,12.5507
4.99,12.5487
5.04,12.5500
5.11,12.5567
5.16,12.5527
5.21,12.5541
5.27,12.5594
5.33,12.5561
5.38,12.5581
5.45,12.5648
5.50,12.5601
5.55,12.5608
5.62,12.5661
5.67,12.5634
5.72,12.5648
5.78,12.5722
5.84,12.5661
5.89,12.5668
5.94,12.5708
6.00,12.5688
6.05,12.5702
6.14,12.5796
6.19,12.5722
6.24,12.5755
6.30,12.5755
6.36,12.5755
6.41,12.5762
6.47,12.5829
6.52,12.5769
6.57,12.5789
6.62,12.5836
6.67,12.5802
6.73,12.5822
6.78,12.5856
6.84,12.5843
6.89,12.5843
6.97,12.5930
7.02,12.5869
7.08,12.5876
7.13,12.5943
7.19,12.5890
7.24,12.5896
7.31,12.5950
7.36,12.5923
7.41,12.5937
7.47,12.6010
7.52,12.5943
7.57,12.5957
7.64,12.6037
7.70,12.5977
7.75,12.5997
7.81,12.6051
7.86,12.6017
7.91,12.6017
7.99,12.6044
8.04,12.6037
8.09,12.6071
8.17,12.6145
8.22,12.6071
8.27,12.6091
8.34,12.6131
8.39,12.6098
8.44,12.6105
8.52,12.6145
8.57,12.6125
8.62,12.6138
8.69,12.6178
8.75,12.6158
8.80,12.6178
8.86,12.6178
8.91,12.6192
8.96,12.6205
9.05,12.6252
9.10,12.6239
9.15,12.6239
9.21,12.6286
9.27,12.6266
9.32,12.6266
9.37,12.6313
9.43,12.6299
9.49,12.6319
9.54,12.6393
9.59,12.6333
9.64,12.6346
9.69,12.6380
9.75,12.6407
9.81,12.6366
9.86,12.6400
9.92,12.6474
9.98,12.6433
10.03,12.6474
10.09,12.6501
10.14,12.6474
10.19,12.6487
10.27,12.6534
10.33,12.6521
10.38,12.6534
10.43,12.6608
10.48,12.6554
10.53,12.6541
10.58,12.6642
10.63,12.6595
10.69,12.6595
10.74,12.6682
10.79,12.6682
10.84,12.6621
10.89,12.6635
10.96,12.6682
11.02,12.6655
11.07,12.6662
11.13,12.6736
11.19,12.6675
11.24,12.6702
11.30,12.6736
11.35,12.6702
11.40,12.6716
11.46,12.6776
11.51,12.6722
11.56,12.6736
11.63,12.6803
11.68,12.6749
11.73,12.6756
11.80,12.6783
11.85,12.6756
11.90,0.9453
11.96,12.6863
12.02,12.6803
12.07,12.6843
12.14,12.6890
12.19,12.6843
12.24,12.6856
12.30,12.6904
12.35,12.6877
12.40,12.6897
12.47,12.6977
12.52,12.6930
12.57,12.6944
12.63,12.7018
12.68,12.6971
12.73,12.6984
12.80,12.7004
12.86,12.7004
12.91,12.7024
12.96,12.7085
13.02,12.7038
13.07,12.7051
13.14,12.7092
13.19,12.7065
13.25,12.7085
13.31,12.7145
13.36,12.7092
13.41,12.7105
13.48,12.7172
13.53,12.7118
13.59,12.7132
13.64,12.7206
13.70,12.7145
13.75,12.7152
13.81,12.7192
13.87,12.7165
13.92,12.7172
13.97,12.7253
14.02,12.7185
14.08,12.7212
14.13,12.7199
14.21,12.7239
14.26,12.7206
14.31,12.7212
14.37,12.7259
14.42,12.7219
14.48,12.7239
14.53,12.7273
14.58,12.7239
14.63,12.7239
14.68,12.7280
14.76,12.7293
14.81,12.7259
14.86,12.7293
14.94,12.7306
14.99,12.7273
15.04,12.7320
15.11,12.7320
15.16,12.7286
15.21,12.7286
15.26,12.7333
15.31,12.7333
15.36,12.7300
15.42,12.7353
15.48,12.7347
15.53,12.7313
15.58,12.7320
15.65,12.7387
15.70,12.7326
15.75,12.7333
15.82,12.7367
15.88,12.7340
15.93,12.7347
15.99,12.7380
16.05,12.7353
16.10,12.7360
16.17,12.7427
16.22,12.7373
16.27,12.7387
16.36,12.7427
16.41,12.7394
16.46,12.7400
16.52,12.7468
16.58,12.7400
16.63,12.7414
16.70,12.7447
16.75,12.7427
16.80,12.7434
16.87,12.7494
16.92,12.7406
16.97,12.7447
17.05,12.7468
17.10,12.7454
17.15,12.7461
17.22,12.7535
17.27,12.7474
17.32,12.7474
17.39,12.7521
17.44,12.7487
17.49,12.7494
17.56,12.7561
17.61,12.7501
17.66,12.7508
17.73,12.7535
17.78,12.7514
17.83,12.7521
17.90,12.7595
17.95,12.7528
18.00,12.7528
18.08,12.7561
18.13,12.7541
18.18,12.7548
18.25,12.7615
18.30,12.7555
18.35,12.7555
18.41,12.7582
18.46,12.7561
18.51,12.7568
18.56,12.7608
18.61,12.7575
18.67,12.7575
18.72,12.7622
18.78,12.7622
18.83,12.7588
18.88,12.7588
18.93,12.7635
18.98,12.7595
19.03,12.7602
19.08,12.7635
19.16,12.7642
19.21,12.7615
19.26,12.7656
19.32,12.7656
19.38,12.7622
19.43,12.7622
19.48,12.7669
19.53,12.7635
19.58,12.7635
19.63,12.7669
19.71,12.7682
19.76,12.7642
19.81,12.7649
19.87,12.7689
19.93,12.7656
19.98,12.7656
20.03,12.7702
20.08,12.7702
20.13,12.7682
20.19,12.7682
20.25,12.7702
20.30,12.7682
20.35,12.7682
20.42,12.7763
20.47,12.7696
20.52,12.7689
20.58,12.7729
20.63,12.7696
20.68,12.7723
20.74,12.7723
20.79,12.7709
20.84,12.7716
20.91,12.7776
20.96,12.7716
21.01,12.7723
21.07,12.7796
21.12,12.7729
21.17,12.7736
21.24,12.7790
21.29,12.7743
21.34,12.7756
21.41,12.7783
21.46,12.7749
21.51,12.7756
21.57,12.7823
21.63,12.7756
21.68,12.7770
21.74,12.7837
21.79,12.7770
21.84,12.7770
21.93,12.7817
21.98,12.7783
22.03,12.7796
22.10,12.7817
22.15,12.7803
22.20,12.7790
22.27,12.7877
22.32,12.7796
22.37,12.7796
22.43,12.7830
22.49,12.7810
22.54,12.7810
22.60,12.7877
22.65,12.7817
22.70,12.7817
22.77,12.7897
22.82,12.7823
22.87,12.7857
22.93,12.7857
22.98,12.7830
23.03,12.7782
23.10,12.7870
23.15,12.7844
23.20,12.7844
23.26,12.7924
23.31,12.7850
23.36,12.7850
23.43,12.7890
23.48,12.7857
23.53,12.7863
23.60,12.7897
23.65,12.7863
23.70,12.7870
23.76,12.7951
23.81,12.7870
23.86,12.7877
23.94,12.7924
23.99,12.7884
24.04,12.7884
24.12,12.7958
24.17,12.7890
24.22,12.7911
24.27,12.7944
24.32,12.7897
24.38,12.7904
24.46,12.7978
24.51,12.7911
24.56,12.7931
24.62,12.7931
24.67,12.7917
24.72,12.7924
24.79,12.7971
24.84,12.7924
24.89,12.7931
24.95,12.7964
25.00,12.7937
25.05,12.7944
25.12,12.7964
25.18,12.7944
25.23,12.7944
25.29,12.7998
25.34,12.7951
25.39,12.7958
25.46,12.8045
25.51,12.7958
25.56,12.7958
25.62,12.7984
25.67,12.7964
25.72,12.7964
25.78,12.7991
25.84,12.7978
25.89,12.7984
25.95,12.8051
26.01,12.7984
26.06,12.7984
26.12,12.8038
26.18,12.7957
26.23,12.8005
26.29,12.8025
26.34,12.7998
26.39,12.7998
26.46,12.8085
26.51,12.8005
26.56,12.8045
26.61,12.8051
26.67,12.8011
26.72,12.8018
26.79,12.8092
26.84,12.8018
26.89,12.8018
26.96,12.8058
27.01,12.8025
27.06,12.8032
27.13,12.8065
27.18,12.8025
27.24,12.8032
27.30,12.8112
27.35,12.8032
27.40,12.8032
27.47,12.8065
27.53,12.8038
27.58,12.8038
27.66,12.8085
27.71,12.8045
27.76,12.8045
27.82,12.8085
27.88,12.8058
27.93,12.8051
28.00,12.8119
28.05,12.8051
28.10,12.8072
28.16,12.8099
28.22,12.8065
28.27,12.8051
28.32,12.8125
28.37,12.8065
28.43,12.8065
28.49,12.8139
28.55,12.8065
28.60,12.8078
28.66,12.8112
