t_rel_s,lvdt_v,lvdt_mm,state
0.586675,6.046560,11.381670,lowering
0.590233,6.046560,11.381670,lowering
0.593642,6.047180,11.382917,lowering
0.597066,6.047180,11.382917,lowering
0.600468,6.047180,11.382917,lowering
0.603901,6.047180,11.382917,lowering
0.607428,6.047180,11.382917,lowering
0.611022,6.047180,11.382917,lowering
0.614684,6.047180,11.382917,lowering
0.618414,6.047180,11.382917,lowering
0.621917,6.047180,11.382917,lowering
0.625362,6.047180,11.382917,lowering
0.628939,6.047180,11.382917,lowering
0.632374,6.047180,11.382917,lowering
0.635779,6.047180,11.382917,lowering
0.639246,6.046870,11.382294,lowering
0.642767,6.046870,11.382294,lowering
0.646255,6.046870,11.382294,lowering
0.649735,6.046870,11.382294,lowering
0.653140,6.046870,11.382294,lowering
0.656540,6.046870,11.382294,lowering
0.660030,6.046870,11.382294,lowering
0.663609,6.046870,11.382294,lowering
0.667273,6.046870,11.382294,lowering
0.670985,6.046870,11.382294,lowering
0.674487,6.046870,11.382294,lowering
0.677900,6.046870,11.382294,lowering
0.681368,6.046870,11.382294,lowering
0.684770,6.047180,11.382917,lowering
0.688168,6.047180,11.382917,lowering
0.691626,6.047180,11.382917,lowering
0.695189,6.047180,11.382917,lowering
0.698837,6.047180,11.382917,lowering
0.702548,6.047180,11.382917,lowering
0.706065,6.047180,11.382917,lowering
0.709480,6.047180,11.382917,lowering
0.712902,6.047180,11.382917,lowering
0.716303,6.047180,11.382917,lowering
0.719702,6.047180,11.382917,lowering
0.723161,6.047180,11.382917,lowering
0.726717,6.047180,11.382917,lowering
0.730395,6.047180,11.382917,lowering
0.734142,6.047180,11.382917,lowering
0.737640,6.047180,11.382917,lowering
0.741044,6.047180,11.382917,lowering
0.744470,6.047180,11.382917,lowering
0.747870,6.047180,11.382917,lowering
0.751302,6.047180,11.382917,lowering
0.754764,6.047180,11.382917,lowering
0.758323,6.047180,11.382917,lowering
0.761972,6.047180,11.382917,lowering
0.765726,6.047180,11.382917,lowering
0.769224,6.047180,11.382917,lowering
0.772653,6.047180,11.382917,lowering
0.776086,6.047180,11.382917,lowering
0.779487,6.047180,11.382917,lowering
0.782886,6.047180,11.382917,lowering
0.786341,6.047180,11.382917,lowering
0.789896,6.047180,11.382917,lowering
0.793584,6.047180,11.382917,lowering
0.797293,6.047180,11.382917,lowering
0.800786,6.047180,11.382917,lowering
0.804186,6.047180,11.382917,lowering
0.807644,6.047180,11.382917,lowering
0.811077,6.047180,11.382917,lowering
0.814487,6.047180,11.382917,lowering
0.817919,6.047180,11.382917,lowering
0.821359,6.047180,11.382917,lowering
0.824763,6.047180,11.382917,lowering
0.828262,6.047180,11.382917,lowering
0.831894,6.047180,11.382917,lowering
0.835564,6.047180,11.382917,lowering
0.839278,6.047180,11.382917,lowering
0.843059,6.047180,11.382917,lowering
0.846777,6.047180,11.382917,lowering
0.850564,6.047180,11.382917,lowering
0.854071,6.047180,11.382917,lowering
0.857472,6.047180,11.382917,lowering
0.860892,6.047180,11.382917,lowering
0.864292,6.047180,11.382917,lowering
0.867694,6.046870,11.382294,lowering
0.871155,6.046870,11.382294,lowering
0.874715,6.046870,11.382294,lowering
0.878365,6.046870,11.382294,lowering
0.882074,6.046870,11.382294,lowering
0.885565,6.046870,11.382294,lowering
0.888964,6.046870,11.382294,lowering
0.892385,6.046870,11.382294,lowering
0.895785,6.046870,11.382294,lowering
0.899183,6.046870,11.382294,lowering
0.902593,6.046870,11.382294,lowering
0.906158,6.046870,11.382294,lowering
0.909804,6.046870,11.382294,lowering
0.913478,6.046870,11.382294,lowering
0.917125,6.046870,11.382294,lowering
0.920819,6.046870,11.382294,lowering
0.924528,6.046870,11.382294,lowering
0.928024,6.046870,11.382294,lowering
0.931452,6.046870,11.382294,lowering
0.934895,6.047180,11.382917,lowering
0.938295,6.047180,11.382917,lowering
0.941693,6.047180,11.382917,lowering
0.945149,6.047180,11.382917,lowering
0.948704,6.047180,11.382917,lowering
0.952356,6.047180,11.382917,lowering
0.956064,6.047180,11.382917,lowering
0.959562,6.047180,11.382917,lowering
0.962964,6.047180,11.382917,lowering
0.966385,6.047180,11.382917,lowering
0.969782,6.047180,11.382917,lowering
0.973178,6.047180,11.382917,lowering
0.976636,6.047180,11.382917,lowering
0.980198,6.047180,11.382917,lowering
0.983848,6.047180,11.382917,lowering
0.987556,6.047180,11.382917,lowering
0.991050,6.047180,11.382917,lowering
0.994448,6.047180,11.382917,lowering
0.997863,6.047180,11.382917,lowering
1.001289,6.047180,11.382917,lowering
1.004686,6.047180,11.382917,lowering
1.008145,6.047180,11.382917,lowering
1.011703,6.047180,11.382917,lowering
1.015355,6.047180,11.382917,lowering
1.019058,6.047180,11.382917,lowering
1.022550,6.047180,11.382917,lowering
1.025946,6.047180,11.382917,lowering
1.029401,6.047180,11.382917,lowering
1.033379,6.047180,11.382917,lowering
1.036826,6.047180,11.382917,lowering
1.040277,6.047180,11.382917,lowering
1.043614,6.047180,11.382917,lowering
1.046868,6.047180,11.382917,lowering
1.050198,6.046870,11.382294,lowering
1.053534,6.046870,11.382294,lowering
1.056954,6.046870,11.382294,lowering
1.060397,6.046870,11.382294,lowering
1.063799,6.046870,11.382294,lowering
1.067200,6.046870,11.382294,lowering
1.070661,6.046870,11.382294,lowering
1.074222,6.046870,11.382294,lowering
1.077870,6.046870,11.382294,lowering
1.081625,6.046870,11.382294,lowering
1.085127,6.046870,11.382294,lowering
1.088531,6.046870,11.382294,lowering
1.091953,6.046870,11.382294,lowering
1.095354,6.047180,11.382917,lowering
1.098752,6.047180,11.382917,lowering
1.102251,6.047180,11.382917,lowering
1.105817,6.047180,11.382917,lowering
1.109469,6.047180,11.382917,lowering
1.113180,6.047180,11.382917,lowering
1.116675,6.046870,11.382294,lowering
1.120076,6.046870,11.382294,lowering
1.123497,6.046870,11.382294,lowering
1.126894,6.046870,11.382294,lowering
1.130290,6.046870,11.382294,lowering
1.133773,6.046870,11.382294,lowering
1.137346,6.046870,11.382294,lowering
1.140998,6.046870,11.382294,lowering
1.144710,6.046870,11.382294,lowering
1.148208,6.046870,11.382294,lowering
1.151611,6.046870,11.382294,lowering
1.155032,6.046870,11.382294,lowering
1.158431,6.046870,11.382294,lowering
1.161822,6.046870,11.382294,lowering
1.165277,6.046870,11.382294,lowering
1.168832,6.046870,11.382294,lowering
1.172484,6.046870,11.382294,lowering
1.176189,6.046870,11.382294,lowering
1.179681,6.046870,11.382294,lowering
1.183079,6.046870,11.382294,lowering
1.186523,6.046870,11.382294,lowering
1.189928,6.046870,11.382294,lowering
1.193359,6.046870,11.382294,lowering
1.196815,6.046870,11.382294,lowering
1.200370,6.046870,11.382294,lowering
1.204026,6.046870,11.382294,lowering
1.207741,6.046870,11.382294,lowering
1.211240,6.046870,11.382294,lowering
1.214654,6.046870,11.382294,lowering
1.218079,6.046870,11.382294,lowering
1.221475,6.046870,11.382294,lowering
1.224870,6.046870,11.382294,lowering
1.228325,6.046870,11.382294,lowering
1.231901,6.046870,11.382294,lowering
1.235571,6.046870,11.382294,lowering
1.239329,6.046870,11.382294,lowering
1.242905,6.046870,11.382294,lowering
1.246381,6.046870,11.382294,lowering
1.249849,6.046870,11.382294,lowering
1.253305,6.046870,11.382294,lowering
1.256719,6.046870,11.382294,lowering
1.260193,6.046870,11.382294,lowering
1.263752,6.046870,11.382294,lowering
1.267438,6.046870,11.382294,lowering
1.271153,6.046870,11.382294,lowering
1.274645,6.047180,11.382917,lowering
1.278064,6.047180,11.382917,lowering
1.281499,6.047180,11.382917,lowering
1.284902,6.047180,11.382917,lowering
1.288301,6.047180,11.382917,lowering
1.291759,6.047180,11.382917,lowering
1.295316,6.047180,11.382917,lowering
1.298970,6.046870,11.382294,lowering
1.302680,6.046870,11.382294,lowering
1.306323,6.046870,11.382294,lowering
1.309847,6.046870,11.382294,lowering
1.313273,6.046870,11.382294,lowering
1.316674,6.046870,11.382294,lowering
1.320070,6.046870,11.382294,lowering
1.323467,6.046870,11.382294,lowering
1.327023,6.046870,11.382294,lowering
1.330674,6.046870,11.382294,lowering
1.334342,6.046870,11.382294,lowering
1.337805,6.046870,11.382294,lowering
1.341203,6.046870,11.382294,lowering
1.344699,6.046870,11.382294,lowering
1.348260,6.046870,11.382294,lowering
1.351915,6.046870,11.382294,lowering
1.355626,6.046870,11.382294,lowering
1.359121,6.046870,11.382294,lowering
1.362535,6.046870,11.382294,lowering
1.366047,6.046560,11.381670,lowering
1.369627,6.046560,11.381670,lowering
