Time (s),Position (mm)
1.015,2.34778
1.02,2.352191
1.025,2.35654
1.03,2.360697
1.035,2.364615
1.04,2.368327
1.045,2.371887
1.05,2.375342
1.055,2.378729
1.06,2.382117
1.065,2.385603
1.07,2.389268
1.075,2.393064
1.08,2.396877
1.085,2.400647
1.09,2.404325
1.095,2.407875
1.1,2.411331
1.105,2.414754
1.11,2.418203
1.115,2.421705
1.12,2.425282
1.125,2.428976
1.13,2.432798
1.135,2.436683
1.14,2.440555
1.145,2.44434
1.15,2.447967
1.155,2.451407
1.16,2.45472
1.165,2.45801
1.17,2.461384
1.175,2.464904
1.18,2.468538
1.185,2.472225
1.19,2.475901
1.195,2.479477
1.2,2.482894
1.205,2.486156
1.21,2.489312
1.215,2.492412
1.22,2.495506
1.225,2.498677
1.23,2.50195
1.235,2.505192
1.24,2.508276
1.245,2.511147
1.25,2.513823
1.255,2.516361
1.26,2.518837
1.265,2.52129
1.27,2.523717
1.275,2.526103
1.28,2.52847
1.285,2.530848
1.29,2.533255
1.295,2.535721
1.3,2.538239
1.305,2.540808
1.31,2.543432
1.315,2.546082
1.32,2.548693
1.325,2.551232
1.33,2.553697
1.335,2.556114
1.34,2.558528
1.345,2.56096
1.35,2.563395
1.355,2.56581
1.36,2.568236
1.365,2.570709
1.37,2.573239
1.375,2.575828
1.38,2.578457
1.385,2.581081
1.39,2.583632
1.395,2.586084
1.4,2.588454
1.405,2.590793
1.41,2.593138
1.415,2.595459
1.42,2.597767
1.425,2.600124
1.43,2.602548
1.435,2.605017
1.44,2.607529
1.445,2.610072
1.45,2.612597
1.455,2.615032
1.46,2.617346
1.465,2.619584
1.47,2.62184
1.475,2.624165
1.48,2.626566
1.485,2.628997
1.49,2.631381
1.495,2.633685
1.5,2.635909
1.505,2.638053
1.51,2.640142
1.515,2.642212
1.52,2.644288
1.525,2.646374
1.53,2.648451
1.535,2.650493
1.54,2.652518
1.545,2.654549
1.55,2.656556
1.555,2.658483
1.56,2.660315
1.565,2.662076
1.57,2.663797
1.575,2.665502
1.58,2.667189
1.585,2.668824
1.59,2.67041
1.595,2.672002
1.6,2.673639
1.605,2.675336
1.61,2.67708
1.615,2.678857
1.62,2.68067
1.625,2.682543
1.63,2.684471
1.635,2.686388
1.64,2.688216
1.645,2.689904
1.65,2.69146
1.655,2.69296
1.66,2.694493
1.665,2.696089
1.67,2.697746
1.675,2.699474
1.68,2.701245
1.685,2.702988
1.69,2.704679
1.695,2.706337
1.7,2.707991
1.705,2.709666
1.71,2.711358
1.715,2.713052
1.72,2.714753
1.725,2.716454
1.73,2.718164
1.735,2.719897
1.74,2.721652
1.745,2.723414
1.75,2.725199
1.755,2.727059
1.76,2.728981
1.765,2.730885
1.77,2.732727
1.775,2.734511
1.78,2.736262
1.785,2.737987
1.79,2.739668
1.795,2.741283
1.8,2.742834
1.805,2.744332
1.81,2.745774
1.815,2.747141
1.82,2.748464
1.825,2.74981
1.83,2.751201
1.835,2.752608
1.84,2.753997
1.845,2.755354
1.85,2.756677
1.855,2.757977
1.86,2.759273
1.865,2.760581
1.87,2.761911
1.875,2.763271
1.88,2.764667
1.885,2.766073
1.89,2.767455
1.895,2.768817
1.9,2.770159
1.905,2.771473
1.91,2.772747
1.915,2.773976
1.92,2.775186
1.925,2.776405
1.93,2.777648
1.935,2.77891
1.94,2.780172
1.945,2.781422
1.95,2.782669
1.955,2.783931
1.96,2.785204
1.965,2.786476
1.97,2.787736
1.975,2.788979
1.98,2.790206
1.985,2.791423
1.99,2.792639
1.995,2.793848
2,2.79502
2.005,2.796134
2.01,2.797215
2.015,2.798306
2.02,2.799441
2.025,2.800664
2.03,2.802021
2.035,2.803485
2.04,2.804967
2.045,2.806374
2.05,2.80766
2.055,2.808849
2.06,2.810016
2.065,2.811209
2.07,2.812427
2.075,2.813658
2.08,2.814904
2.085,2.816164
2.09,2.817423
2.095,2.818656
2.1,2.819854
2.105,2.821012
2.11,2.822139
2.115,2.823242
2.12,2.824328
2.125,2.825401
2.13,2.826467
2.135,2.827532
2.14,2.828609
2.145,2.829717
2.15,2.830887
2.155,2.832102
2.16,2.833315
2.165,2.834485
2.17,2.835595
2.175,2.836661
2.18,2.8377
2.185,2.838721
2.19,2.839723
2.195,2.840696
2.2,2.84162
2.205,2.842494
2.21,2.843342
2.215,2.844213
2.22,2.845136
2.225,2.846114
2.23,2.847131
2.235,2.848167
2.24,2.849204
2.245,2.850227
2.25,2.851234
2.255,2.852226
2.26,2.853202
2.265,2.854174
2.27,2.855161
2.275,2.856172
2.28,2.857201
2.285,2.858238
2.29,2.859277
2.295,2.860312
2.3,2.861348
2.305,2.862375
2.31,2.863381
2.315,2.864369
2.32,2.865359
2.325,2.866367
2.33,2.867399
2.335,2.868435
2.34,2.869469
2.345,2.870498
2.35,2.871527
2.355,2.872581
2.36,2.873706
2.365,2.874908
2.37,2.876134
2.375,2.877328
2.38,2.87846
2.385,2.879524
2.39,2.880528
2.395,2.881461
2.4,2.882322
2.405,2.883118
2.41,2.883859
2.415,2.884577
2.42,2.885322
2.425,2.886131
2.43,2.886996
2.435,2.887903
2.44,2.888841
2.445,2.889784
2.45,2.890708
2.455,2.891602
2.46,2.892469
2.465,2.893312
2.47,2.894121
2.475,2.894875
2.48,2.895579
2.485,2.896266
2.49,2.896975
2.495,2.897725
2.5,2.898518
2.505,2.899343
2.51,2.900185
2.515,2.90103
2.52,2.901862
2.525,2.902675
2.53,2.903472
2.535,2.90427
2.54,2.905091
2.545,2.905949
2.55,2.906842
2.555,2.907754
2.56,2.908658
2.565,2.909522
2.57,2.91032
2.575,2.91106
2.58,2.911775
2.585,2.912518
2.59,2.913324
2.595,2.914189
2.6,2.915067
2.605,2.915911
2.61,2.916716
2.615,2.917492
2.62,2.918272
2.625,2.919085
2.63,2.919948
2.635,2.920866
2.64,2.921841
2.645,2.922855
2.65,2.923868
2.655,2.924833
2.66,2.92573
2.665,2.926569
2.67,2.927372
2.675,2.928159
2.68,2.92894
2.685,2.929712
2.69,2.930459
2.695,2.931166
2.7,2.931822
2.705,2.932443
2.71,2.933065
2.715,2.933717
2.72,2.934417
2.725,2.935154
2.73,2.935895
2.735,2.936613
2.74,2.937297
2.745,2.937959
2.75,2.938609
2.755,2.939263
2.76,2.939927
2.765,2.940595
2.77,2.941263
2.775,2.941937
2.78,2.942609
2.785,2.943264
2.79,2.943911
2.795,2.944563
2.8,2.945232
2.805,2.945926
2.81,2.946655
2.815,2.947414
2.82,2.948197
2.825,2.948991
2.83,2.949772
2.835,2.950523
2.84,2.95124
2.845,2.951922
2.85,2.952575
2.855,2.953207
2.86,2.953828
2.865,2.954448
2.87,2.955074
2.875,2.955705
2.88,2.95634
2.885,2.956978
2.89,2.957607
2.895,2.958195
2.9,2.958725
2.905,2.959211
2.91,2.959692
2.915,2.960196
2.92,2.960743
2.925,2.961341
2.93,2.961987
2.935,2.962664
2.94,2.963353
2.945,2.964044
2.95,2.964732
2.955,2.96541
2.96,2.966079
2.965,2.966743
2.97,2.967393
2.975,2.968029
2.98,2.96866
2.985,2.969299
2.99,2.969955
2.995,2.970619
3,2.971279
3.005,2.971932
3.01,2.972572
3.015,2.973195
3.02,2.973808
3.025,2.974415
3.03,2.975014
3.035,2.975605
3.04,2.976186
3.045,2.976756
3.05,2.977319
3.055,2.97788
3.06,2.978446
3.065,2.979022
3.07,2.979606
3.075,2.980202
3.08,2.980817
3.085,2.981448
3.09,2.982085
3.095,2.982725
3.1,2.983355
3.105,2.983959
3.11,2.984544
3.115,2.985112
3.12,2.985667
3.125,2.986216
3.13,2.986763
3.135,2.987309
3.14,2.987852
3.145,2.988393
3.15,2.988935
3.155,2.989475
3.16,2.990013
3.165,2.990556
3.17,2.991111
3.175,2.991686
3.18,2.992287
3.185,2.992916
3.19,2.993562
3.195,2.994214
3.2,2.994857
3.205,2.995477
3.21,2.996079
3.215,2.996686
3.22,2.997319
3.225,2.997971
3.23,2.998619
3.235,2.999242
3.24,2.999826
3.245,3.000373
3.25,3.000895
3.255,3.00141
3.26,3.001928
3.265,3.002457
3.27,3.002998
3.275,3.003543
3.28,3.004088
3.285,3.004639
3.29,3.005191
3.295,3.005733
3.3,3.006258
3.305,3.006768
3.31,3.007265
3.315,3.007754
3.32,3.008236
3.325,3.008704
3.33,3.009149
3.335,3.009555
3.34,3.009921
3.345,3.010252
3.35,3.010577
3.355,3.010924
3.36,3.011309
3.365,3.011732
3.37,3.012187
3.375,3.012665
3.38,3.013155
3.385,3.013645
3.39,3.014127
3.395,3.014596
3.4,3.015054
3.405,3.015505
3.41,3.015952
3.415,3.016403
3.42,3.016868
3.425,3.01735
3.43,3.01785
3.435,3.018364
3.44,3.018882
3.445,3.019402
3.45,3.019911
3.455,3.020408
3.46,3.020897
3.465,3.021385
3.47,3.021877
3.475,3.02239
3.48,3.02295
3.485,3.023578
3.49,3.024265
3.495,3.024973
3.5,3.025657
3.505,3.026284
3.51,3.026852
3.515,3.02737
3.52,3.027859
3.525,3.028336
3.53,3.028815
3.535,3.029297
3.54,3.029777
3.545,3.030248
3.55,3.03071
3.555,3.031169
3.56,3.031632
3.565,3.032097
3.57,3.03256
3.575,3.033017
3.58,3.033457
3.585,3.033871
3.59,3.034258
3.595,3.03461
3.6,3.034942
3.605,3.035278
3.61,3.035631
3.615,3.036007
3.62,3.036403
3.625,3.036814
3.63,3.037235
3.635,3.037663
3.64,3.038094
3.645,3.038529
3.65,3.038971
3.655,3.039415
3.66,3.039855
3.665,3.040293
3.67,3.040731
3.675,3.041168
3.68,3.041601
3.685,3.042037
3.69,3.042476
3.695,3.042921
3.7,3.043369
3.705,3.043807
3.71,3.044235
3.715,3.044664
3.72,3.045098
3.725,3.045537
3.73,3.045978
3.735,3.046422
3.74,3.046873
3.745,3.047316
3.75,3.047736
3.755,3.048124
3.76,3.04849
3.765,3.048852
3.77,3.049222
3.775,3.049602
3.78,3.049991
3.785,3.050389
3.79,3.050796
3.795,3.051209
3.8,3.05162
3.805,3.052028
3.81,3.052435
3.815,3.052849
3.82,3.053271
3.825,3.0537
3.83,3.054128
3.835,3.054548
3.84,3.054959
3.845,3.055366
3.85,3.055776
3.855,3.056195
3.86,3.056622
3.865,3.057058
3.87,3.057502
3.875,3.057967
3.88,3.058456
3.885,3.058962
3.89,3.059468
3.895,3.059954
3.9,3.060401
3.905,3.060809
3.91,3.061175
3.915,3.061509
3.92,3.061829
3.925,3.062161
3.93,3.0625
3.935,3.062846
3.94,3.063197
3.945,3.063539
3.95,3.063873
3.955,3.064204
3.96,3.064538
3.965,3.064884
3.97,3.065244
3.975,3.065601
3.98,3.065954
3.985,3.066309
3.99,3.066665
3.995,3.067024
4,3.067386
4.005,3.067751
4.01,3.068123
4.015,3.068504
4.02,3.068901
4.025,3.069312
4.03,3.069731
4.035,3.070151
4.04,3.070568
4.045,3.070993
4.05,3.071423
4.055,3.071855
4.06,3.07229
4.065,3.072728
4.07,3.073164
4.075,3.073591
4.08,3.073999
4.085,3.074384
4.09,3.074753
4.095,3.075124
4.1,3.075497
4.105,3.075868
4.11,3.076236
4.115,3.076604
4.12,3.076978
4.125,3.077355
4.13,3.07773
4.135,3.078099
4.14,3.078474
4.145,3.078853
4.15,3.079232
4.155,3.079585
4.16,3.079914
4.165,3.080226
4.17,3.080525
4.175,3.080823
4.18,3.081127
4.185,3.081433
4.19,3.081729
4.195,3.082013
4.2,3.082278
4.205,3.082532
4.21,3.08277
4.215,3.083007
4.22,3.083251
4.225,3.083514
4.23,3.083808
4.235,3.084132
4.24,3.084483
4.245,3.084847
4.25,3.085211
4.255,3.085577
4.26,3.085938
4.265,3.086292
4.27,3.08663
4.275,3.086959
4.28,3.087289
4.285,3.087626
4.29,3.087969
4.295,3.088316
4.3,3.088663
4.305,3.089008
4.31,3.08935
4.315,3.089687
4.32,3.090013
4.325,3.090333
4.33,3.090649
4.335,3.090968
4.34,3.091299
4.345,3.091646
4.35,3.091998
4.355,3.092353
4.36,3.092711
4.365,3.093059
4.37,3.093396
4.375,3.093727
4.38,3.094053
4.385,3.094378
4.39,3.094705
4.395,3.09505
4.4,3.095412
4.405,3.095785
4.41,3.096162
4.415,3.096538
4.42,3.096917
4.425,3.097301
4.43,3.097691
4.435,3.098093
4.44,3.098509
4.445,3.098936
4.45,3.099359
4.455,3.099766
4.46,3.100144
4.465,3.100487
4.47,3.100794
4.475,3.101078
4.48,3.101357
4.485,3.101631
4.49,3.101909
4.495,3.10217
4.5,3.102425
4.505,3.102661
4.51,3.102876
4.515,3.103085
4.52,3.103293
4.525,3.103513
4.53,3.103756
4.535,3.104015
4.54,3.10429
4.545,3.104568
4.55,3.10485
4.555,3.105135
4.56,3.105425
4.565,3.105719
4.57,3.10601
4.575,3.1063
4.58,3.106586
4.585,3.106872
4.59,3.107155
4.595,3.107438
4.6,3.107719
4.605,3.107999
4.61,3.10828
4.615,3.108557
4.62,3.108837
4.625,3.109117
4.63,3.109404
4.635,3.109697
4.64,3.109997
4.645,3.110308
4.65,3.110624
4.655,3.110944
4.66,3.11127
4.665,3.111593
4.67,3.111911
4.675,3.112214
4.68,3.112501
4.685,3.112769
4.69,3.113034
4.695,3.113311
4.7,3.11359
4.705,3.113882
4.71,3.1142
4.715,3.114536
4.72,3.114882
4.725,3.115232
4.73,3.115572
4.735,3.115899
4.74,3.116208
4.745,3.116501
4.75,3.116782
4.755,3.117058
4.76,3.117339
4.765,3.117619
4.77,3.117904
4.775,3.118188
4.78,3.118472
4.785,3.118757
4.79,3.119039
4.795,3.119326
4.8,3.119611
4.805,3.1199
4.81,3.12018
4.815,3.120456
4.82,3.120724
4.825,3.120988
4.83,3.121245
4.835,3.121501
4.84,3.121754
4.845,3.122008
4.85,3.12226
4.855,3.122515
4.86,3.122777
4.865,3.123048
4.87,3.123333
4.875,3.12363
4.88,3.123941
4.885,3.124269
4.89,3.124611
4.895,3.124962
4.9,3.125317
4.905,3.125663
4.91,3.125988
4.915,3.126279
4.92,3.126544
4.925,3.126789
4.93,3.127031
4.935,3.127277
4.94,3.127529
4.945,3.127788
4.95,3.128046
4.955,3.128299
4.96,3.128547
4.965,3.128784
4.97,3.129022
4.975,3.129266
4.98,3.129517
4.985,3.129758
4.99,3.13
4.995,3.130223
5,3.13044
5.005,3.130649
5.01,3.130853
5.015,3.131062
5.02,3.131256
5.025,3.131443
5.03,3.131632
5.035,3.131801
5.04,3.13194
5.045,3.132085
5.05,3.132239
5.055,3.132421
5.06,3.132625
5.065,3.132854
5.07,3.133096
5.075,3.133354
5.08,3.133609
5.085,3.133863
5.09,3.134111
5.095,3.134362
5.1,3.13461
5.105,3.134861
5.11,3.13511
5.115,3.135362
5.12,3.135611
5.125,3.135866
5.13,3.136118
5.135,3.136376
5.14,3.136638
5.145,3.136912
5.15,3.137193
5.155,3.137478
5.16,3.137765
5.165,3.13805
5.17,3.138339
5.175,3.138626
5.18,3.138925
5.185,3.139245
5.19,3.139575
5.195,3.139907
5.2,3.140237
5.205,3.140568
5.21,3.140909
5.215,3.141266
5.22,3.141636
5.225,3.142007
5.23,3.142367
5.235,3.142685
5.24,3.142969
5.245,3.143209
5.25,3.143421
5.255,3.143621
5.26,3.143804
5.265,3.143994
5.27,3.144184
5.275,3.144378
5.28,3.144582
5.285,3.144776
5.29,3.144975
5.295,3.145171
5.3,3.145359
5.305,3.145556
5.31,3.145741
5.315,3.145894
5.32,3.146042
5.325,3.146194
5.33,3.146334
5.335,3.14648
5.34,3.146643
5.345,3.146828
5.35,3.147038
5.355,3.147266
5.36,3.147509
5.365,3.147748
5.37,3.147988
5.375,3.148218
5.38,3.148451
5.385,3.148677
5.39,3.148908
5.395,3.149135
5.4,3.149367
5.405,3.149598
5.41,3.149831
5.415,3.150072
5.42,3.150329
5.425,3.150591
5.43,3.15086
5.435,3.151127
5.44,3.151398
5.445,3.151656
5.45,3.151908
5.455,3.152148
5.46,3.152385
5.465,3.152615
5.47,3.152839
5.475,3.153063
5.48,3.153286
5.485,3.153517
5.49,3.153742
5.495,3.153973
5.5,3.154207
5.505,3.154454
5.51,3.154693
5.515,3.154933
5.52,3.155165
5.525,3.155402
5.53,3.155632
5.535,3.155847
5.54,3.156061
5.545,3.156263
5.55,3.156471
5.555,3.156678
5.56,3.156896
5.565,3.157117
5.57,3.157342
5.575,3.15757
5.58,3.157778
5.585,3.157982
5.59,3.158185
5.595,3.158403
5.6,3.158624
5.605,3.158833
5.61,3.159045
5.615,3.159246
5.62,3.159451
5.625,3.159654
5.63,3.159852
5.635,3.160058
5.64,3.160256
5.645,3.160463
5.65,3.160668
5.655,3.160876
5.66,3.16109
5.665,3.161298
5.67,3.161515
5.675,3.161722
5.68,3.161932
5.685,3.16214
5.69,3.162342
5.695,3.162551
5.7,3.162752
5.705,3.16296
5.71,3.163167
5.715,3.163377
5.72,3.16359
5.725,3.1638
5.73,3.164017
5.735,3.164228
5.74,3.164444
5.745,3.16466
5.75,3.164883
5.755,3.165108
5.76,3.165317
5.765,3.165527
5.77,3.165728
5.775,3.165934
5.78,3.166144
5.785,3.166366
5.79,3.166594
5.795,3.166815
5.8,3.167039
5.805,3.167259
5.81,3.167488
5.815,3.167704
5.82,3.167907
5.825,3.168108
5.83,3.168295
5.835,3.168491
5.84,3.168684
5.845,3.168863
5.85,3.169051
5.855,3.169254
5.86,3.169483
5.865,3.169741
5.87,3.170023
5.875,3.170331
5.88,3.170668
5.885,3.171001
5.89,3.171314
5.895,3.171596
5.9,3.171819
5.905,3.172001
5.91,3.172168
5.915,3.172315
5.92,3.17246
5.925,3.172621
5.93,3.172778
5.935,3.172928
5.94,3.173093
5.945,3.173256
5.95,3.173424
5.955,3.173606
5.96,3.173777
5.965,3.173922
5.97,3.174072
5.975,3.174224
5.98,3.174357
5.985,3.174461
5.99,3.174573
5.995,3.174702
6,3.174827
6.005,3.174929
6.01,3.174998
6.015,3.175072
6.02,3.175177
6.025,3.175294
6.03,3.175417
6.035,3.175567
6.04,3.175729
6.045,3.175908
6.05,3.176104
6.055,3.17631
6.06,3.176531
6.065,3.176748
6.07,3.176973
6.075,3.177189
6.08,3.177404
6.085,3.177616
6.09,3.177822
6.095,3.178036
6.1,3.178241
6.105,3.178453
6.11,3.178661
6.115,3.178857
6.12,3.179057
6.125,3.179255
6.13,3.179469
6.135,3.179681
6.14,3.179897
6.145,3.180115
6.15,3.180318
6.155,3.180525
6.16,3.180721
6.165,3.180914
6.17,3.181111
6.175,3.181313
6.18,3.18153
6.185,3.181734
6.19,3.181925
6.195,3.182117
6.2,3.182292
6.205,3.182471
6.21,3.182654
6.215,3.182834
6.22,3.183028
6.225,3.183218
6.23,3.183412
6.235,3.183612
6.24,3.183802
6.245,3.183999
6.25,3.184192
6.255,3.184383
6.26,3.184582
6.265,3.184788
6.27,3.18501
6.275,3.18522
6.28,3.18542
6.285,3.185618
6.29,3.185794
6.295,3.185959
6.3,3.186129
6.305,3.186302
6.31,3.186497
6.315,3.186693
6.32,3.186864
6.325,3.187031
6.33,3.187198
6.335,3.187352
6.34,3.187518
6.345,3.18769
6.35,3.187853
6.355,3.18803
6.36,3.188207
6.365,3.188368
6.37,3.188537
6.375,3.188707
6.38,3.188872
6.385,3.189052
6.39,3.189234
6.395,3.189428
6.4,3.18963
6.405,3.189826
6.41,3.19003
6.415,3.190226
6.42,3.190422
6.425,3.190623
6.43,3.190831
6.435,3.191054
6.44,3.191303
6.445,3.191558
6.45,3.191782
6.455,3.191979
6.46,3.192163
6.465,3.192321
6.47,3.192444
6.475,3.192569
6.48,3.192706
6.485,3.192835
6.49,3.192937
6.495,3.193039
6.5,3.193162
6.505,3.193292
6.51,3.193418
6.515,3.193567
6.52,3.193725
6.525,3.193863
6.53,3.193964
6.535,3.194048
6.54,3.194154
6.545,3.194273
6.55,3.194381
6.555,3.194463
6.56,3.194541
6.565,3.194648
6.57,3.19477
6.575,3.194885
6.58,3.195014
6.585,3.195163
6.59,3.19531
6.595,3.195463
6.6,3.195633
6.605,3.195793
6.61,3.195952
6.615,3.196122
6.62,3.196287
6.625,3.196461
6.63,3.196645
6.635,3.19683
6.64,3.197031
6.645,3.19723
6.65,3.197439
6.655,3.197648
6.66,3.19784
6.665,3.198035
6.67,3.198221
6.675,3.198406
6.68,3.198598
6.685,3.198781
6.69,3.198971
6.695,3.199163
6.7,3.199343
6.705,3.199533
6.71,3.199719
6.715,3.199909
6.72,3.200108
6.725,3.200293
6.73,3.200481
6.735,3.200668
6.74,3.200838
6.745,3.20101
6.75,3.201185
6.755,3.201343
6.76,3.201504
6.765,3.201673
6.77,3.201846
6.775,3.202039
6.78,3.202227
6.785,3.202384
6.79,3.202532
6.795,3.202685
6.8,3.202824
6.805,3.202951
6.81,3.203095
6.815,3.203244
6.82,3.203387
6.825,3.203547
6.83,3.203712
6.835,3.20386
6.84,3.20401
6.845,3.204169
6.85,3.204316
6.855,3.204452
6.86,3.204601
6.865,3.204753
6.87,3.204888
6.875,3.205034
6.88,3.205191
6.885,3.205359
6.89,3.20555
6.895,3.205736
6.9,3.205897
6.905,3.206057
6.91,3.206217
6.915,3.206355
6.92,3.206483
6.925,3.206626
6.93,3.20677
6.935,3.206895
6.94,3.207023
6.945,3.207167
6.95,3.207307
6.955,3.207441
6.96,3.207593
6.965,3.207748
6.97,3.20788
6.975,3.207993
6.98,3.208121
6.985,3.208257
6.99,3.20838
6.995,3.208514
7,3.208666
7.005,3.208814
7.01,3.208972
7.015,3.209143
7.02,3.209303
7.025,3.209453
7.03,3.209614
7.035,3.20977
7.04,3.209897
7.045,3.210004
7.05,3.210125
7.055,3.210257
7.06,3.210398
7.065,3.210567
7.07,3.210738
7.075,3.210891
7.08,3.211051
7.085,3.211221
7.09,3.211421
7.095,3.211634
7.1,3.21186
7.105,3.212091
7.11,3.212327
7.115,3.212568
7.12,3.212818
7.125,3.213069
7.13,3.21332
7.135,3.213566
7.14,3.213778
7.145,3.21395
7.15,3.214114
7.155,3.214266
7.16,3.21439
7.165,3.214493
7.17,3.214612
7.175,3.214743
7.18,3.214864
7.185,3.214966
7.19,3.215084
7.195,3.215219
7.2,3.215375
7.205,3.215561
7.21,3.215744
7.215,3.215892
7.22,3.215998
7.225,3.216104
7.23,3.216222
7.235,3.216338
7.24,3.216431
7.245,3.216493
7.25,3.216538
7.255,3.216615
7.26,3.216724
7.265,3.216838
7.27,3.216933
7.275,3.216996
7.28,3.217028
7.285,3.217038
7.29,3.217076
7.295,3.217163
7.3,3.217276
7.305,3.217385
7.31,3.217468
7.315,3.217517
7.32,3.217545
7.325,3.217605
7.33,3.217704
7.335,3.217819
7.34,3.217957
7.345,3.218121
7.35,3.218284
7.355,3.21845
7.36,3.218628
7.365,3.218794
7.37,3.218961
7.375,3.219138
7.38,3.2193
7.385,3.219458
7.39,3.219626
7.395,3.219787
7.4,3.219955
7.405,3.220134
7.41,3.220299
7.415,3.220441
7.42,3.22059
7.425,3.220741
7.43,3.220881
7.435,3.221038
7.44,3.221202
7.445,3.221356
7.45,3.221521
7.455,3.221692
7.46,3.221849
7.465,3.222012
7.47,3.222186
7.475,3.222382
7.48,3.222595
7.485,3.222814
7.49,3.223042
7.495,3.223256
7.5,3.223466
7.505,3.223669
7.51,3.22384
7.515,3.223996
7.52,3.224156
7.525,3.224305
7.53,3.224457
7.535,3.224624
7.54,3.224784
7.545,3.224935
7.55,3.225098
7.555,3.225258
7.56,3.22539
7.565,3.22548
7.57,3.225534
7.575,3.225603
7.58,3.225704
7.585,3.225815
7.59,3.225913
7.595,3.225983
7.6,3.226021
7.605,3.226033
7.61,3.226052
7.615,3.22612
7.62,3.226228
7.625,3.226343
7.63,3.226439
7.635,3.226501
7.64,3.226533
7.645,3.226578
7.65,3.226664
7.655,3.226775
7.66,3.226882
7.665,3.226963
7.67,3.227013
7.675,3.22704
7.68,3.227095
7.685,3.227192
7.69,3.227305
7.695,3.22741
7.7,3.227525
7.705,3.227664
7.71,3.227802
7.715,3.227916
7.72,3.228025
