"Time (s)","Position (mm)"
3.595,3.012208
3.6,3.012667
3.605,3.013118
3.61,3.013566
3.615,3.014019
3.62,3.014479
3.625,3.01495
3.63,3.015424
3.635,3.015906
3.64,3.016383
3.645,3.01684
3.65,3.017292
3.655,3.01775
3.66,3.018219
3.665,3.018692
3.67,3.019157
3.675,3.019605
3.68,3.02004
3.685,3.020468
3.69,3.02089
3.695,3.021324
3.7,3.02177
3.705,3.022214
3.71,3.022642
3.715,3.023056
3.72,3.023462
3.725,3.023872
3.73,3.024286
3.735,3.024704
3.74,3.025126
3.745,3.025559
3.75,3.026004
3.755,3.026448
3.76,3.026887
3.765,3.027327
3.77,3.027771
3.775,3.028219
3.78,3.028672
3.785,3.029127
3.79,3.029571
3.795,3.029999
3.8,3.030413
3.805,3.030821
3.81,3.031233
3.815,3.031658
3.82,3.032099
3.825,3.032559
3.83,3.033049
3.835,3.033565
3.84,3.034084
3.845,3.034582
3.85,3.035035
3.855,3.035439
3.86,3.035809
3.865,3.036169
3.87,3.036537
3.875,3.036925
3.88,3.037332
3.885,3.037753
3.89,3.038178
3.895,3.038598
3.9,3.039009
3.905,3.039412
3.91,3.039811
3.915,3.040212
3.92,3.040615
3.925,3.041026
3.93,3.041442
3.935,3.041857
3.94,3.042269
3.945,3.042676
3.95,3.043081
3.955,3.043482
3.96,3.043872
3.965,3.044254
3.97,3.04463
3.975,3.045009
3.98,3.045392
3.985,3.045782
3.99,3.046186
3.995,3.046607
4,3.04705
4.005,3.047518
4.01,3.048014
4.015,3.048527
4.02,3.049034
4.025,3.049517
4.03,3.049965
4.035,3.050378
4.04,3.050763
4.045,3.051126
4.05,3.05147
4.055,3.051806
4.06,3.052141
4.065,3.052476
4.07,3.052812
4.075,3.053142
4.08,3.053469
4.085,3.053804
4.09,3.054154
4.095,3.0545
4.1,3.054835
4.105,3.055153
4.11,3.055458
4.115,3.055753
4.12,3.05604
4.125,3.056328
4.13,3.056605
4.135,3.056879
4.14,3.057164
4.145,3.05747
4.15,3.057804
4.155,3.058166
4.16,3.058555
4.165,3.058958
4.17,3.059358
4.175,3.059745
4.18,3.060114
4.185,3.060466
4.19,3.060817
4.195,3.061178
4.2,3.061538
4.205,3.061895
4.21,3.06225
4.215,3.0626
4.22,3.062951
4.225,3.063307
4.23,3.063668
4.235,3.064036
4.24,3.064402
4.245,3.064759
4.25,3.065107
4.255,3.065449
4.26,3.065795
4.265,3.06615
