timestamp_iso,encoder_counts,lvdt_v,lvdt_mm,weights_state,weights_target,weights_cmd,sequence_status
2025-10-23T15:18:25.185321,-76,1.1062500000000002,1.0544803898427575,brake,,0,Sequence stopped (0/14 cycles)
2025-10-23T15:18:25.235476,-76,1.1048400000000003,1.0516443052463278,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:25.285462,-67,1.1043749999999999,1.0507090007517599,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:25.335436,-45,1.1015549999999998,1.0450368315589005,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:25.385454,-27,1.0462500000000001,0.9337959389308539,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:25.435477,-27,1.12077,1.0836860269634379,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:25.485479,-27,1.04343,0.928123769737994,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:25.535459,-27,1.0429650000000001,0.927188465243427,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:25.585458,-27,1.0725,0.9865953862048116,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:25.635443,-27,1.0373400000000002,0.915874297970436,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:25.685476,-27,1.0631249999999999,0.9677384407498262,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:25.735471,-27,1.06359,0.9686737452443936,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:25.785467,-27,1.045305,0.9318951588289908,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:25.835468,-27,1.05702,0.9554587978695404,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:25.885483,-27,1.0448400000000002,0.9309598543344242,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:25.935483,-27,1.05375,0.9488814952948412,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:25.985466,-27,1.055625,0.9526528843858384,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.035485,-27,1.0499999999999998,0.9413387171128473,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.085619,-27,1.05327,0.947916019687546,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.135466,-27,1.0518750000000001,0.945110106203845,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.185453,-27,1.052805,0.946980715192979,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.235474,-27,1.05327,0.947916019687546,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.285549,-27,1.05375,0.9488814952948412,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.335462,-27,1.05327,0.947916019687546,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.385471,-27,1.05375,0.9488814952948412,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.435453,-27,1.05234,0.946045410698412,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.485473,-27,1.052805,0.946980715192979,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.535460,-27,1.05327,0.947916019687546,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.585454,-27,1.052805,0.946980715192979,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.635467,-27,1.05375,0.9488814952948412,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.685457,-27,1.05327,0.947916019687546,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.735461,-27,1.05375,0.9488814952948412,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.785468,-27,1.0546799999999998,0.9507521042839757,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.835463,-27,1.05327,0.947916019687546,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:26.885451,-35,1.05375,0.9488814952948412,brake,,0,Stopping sequence...
