timestamp_iso,encoder_counts,lvdt_v,lvdt_mm,weights_state,weights_target,weights_cmd,sequence_status
2025-10-23T15:18:55.118637,-324,1.066875,0.9752812189318205,idle,,0,Sequence stopped (0/14 cycles)
2025-10-23T15:18:55.168789,-323,1.065465,0.9724451343353908,moving_up,-112,-354,Cycle 1/14: moving to top
2025-10-23T15:18:55.218777,-311,1.061715,0.9649023561533965,moving_up,-112,-354,Cycle 1/14: moving to top
2025-10-23T15:18:55.268774,-291,1.060305,0.9620662715569672,moving_up,-112,-354,Cycle 1/14: moving to top
2025-10-23T15:18:55.318771,-264,1.04859,0.9385026325164176,moving_up,-112,-354,Cycle 1/14: moving to top
2025-10-23T15:18:55.368770,-236,1.065465,0.9724451343353908,moving_up,-112,-354,Cycle 1/14: moving to top
2025-10-23T15:18:55.418752,-214,1.0462500000000001,0.9337959389308539,moving_up,-112,-354,Cycle 1/14: moving to top
2025-10-23T15:18:55.468763,-186,1.0593750000000002,0.9601956625678327,moving_up,-112,-354,Cycle 1/14: moving to top
2025-10-23T15:18:55.518948,-164,1.065,0.9715098298408233,moving_up,-112,-354,Cycle 1/14: moving to top
2025-10-23T15:18:55.568768,-131,1.06125,0.9639670516588295,moving_up,-112,-354,Cycle 1/14: moving to top
2025-10-23T15:18:55.618747,-148,1.0588950000000001,0.9592301869605375,at target,,0,Cycle 1/14: moving to top
2025-10-23T15:18:55.668820,-165,1.006395,0.8536312924126213,at target,,0,Cycle 1/14: moving to top
2025-10-23T15:18:55.718772,-175,1.035465,0.9121029088794392,idle,,0,Cycle 1/14: moving to top
2025-10-23T15:18:55.768797,-179,1.062645,0.9667729651425314,idle,,0,Cycle 1/14: moving to top
2025-10-23T15:18:55.818923,-180,1.0579650000000003,0.957359577971403,idle,,0,Cycle 1/14: moving to top
2025-10-23T15:18:55.868774,-187,1.0574999999999999,0.9564242734768351,idle,,0,Cycle 1/14: moving to top
2025-10-23T15:18:55.918927,-189,1.05609,0.9535881888804059,idle,,0,Cycle 1/14: moving to top
2025-10-23T15:18:55.968768,-189,1.044375,0.9300245498398567,idle,,0,Cycle 1/14: moving to top
2025-10-23T15:18:56.018764,-189,1.052805,0.946980715192979,idle,,0,Cycle 1/14: moving to top
