timestamp_iso,encoder_counts,lvdt_v,lvdt_mm,weights_state,weights_target,weights_cmd,sequence_status
2025-10-23T15:18:29.846243,-272,1.087965,1.0177018034273546,idle,,0,Sequence stopped (0/14 cycles)
2025-10-23T15:18:29.896415,-272,1.0875,1.0167664989327871,queued,94,0,Cycle 1/14: moving to top
2025-10-23T15:18:29.946402,-272,1.087965,1.0177018034273546,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:29.996418,-267,1.0875,1.0167664989327871,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.046373,-251,1.0832700000000002,1.0082582451434985,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.096359,-228,1.078125,0.9979095534778022,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.146356,-201,1.08234,1.0063876361543636,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.196567,-166,1.07952,1.0007154669615042,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.246367,-140,1.087965,1.0177018034273546,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.296363,-106,1.08609,1.0139304143363574,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.346368,-76,1.081875,1.005452331659796,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.396355,-43,1.08375,1.0092237207507933,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.446393,-30,1.051395,0.9441446305965493,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.496384,-30,1.036875,0.9149389934758685,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.546388,-30,1.01343,0.8677815442820425,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.596520,-30,0.9979650000000001,0.8366751270594994,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.646395,-30,1.03125,0.9036248262028774,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.696383,-30,1.01484,0.8706176288784722,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.746374,-30,1.0110900000000003,0.8630748506964787,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.796379,-30,1.0275,0.896082048020884,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.846519,-30,1.009215,0.8593034616054811,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.896384,-30,1.019055,0.8790957115550335,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.946413,-30,1.024215,0.8894745743334571,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:30.996391,-30,1.01577,0.8724882378676067,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:31.046387,-30,1.02,0.8809964916568958,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:31.096379,-30,1.016715,0.8743890179694689,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:31.146382,-30,1.0176450000000001,0.8762596269586038,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:31.196377,-30,1.02,0.8809964916568958,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:31.246398,-30,1.018125,0.8772251025658986,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:31.296385,-30,1.0176450000000001,0.8762596269586038,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:31.346371,-30,1.018125,0.8772251025658986,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:31.396379,-30,1.018125,0.8772251025658986,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:31.446837,-30,1.019055,0.8790957115550335,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:31.496400,-30,1.019055,0.8790957115550335,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:31.546410,-30,1.01859,0.878160407060466,moving_up,94,-354,Cycle 1/14: moving to top
