timestamp_iso,encoder_counts,lvdt_v,lvdt_mm,weights_state,weights_target,weights_cmd,sequence_status
2025-10-23T15:18:02.188027,38,1.3185900000000002,1.481582661619984,moving_up,94,-354,Sequence idle
2025-10-23T15:18:02.238223,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:02.288173,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:02.338159,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:02.388159,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:02.438159,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:02.488148,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:02.538157,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:02.588155,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:02.638154,38,1.3185900000000002,1.481582661619984,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:02.688146,38,1.3185900000000002,1.481582661619984,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:02.738162,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:02.788168,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:02.838173,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:02.888143,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:02.938157,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:02.988156,38,1.3185900000000002,1.481582661619984,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.038151,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.088153,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.138230,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.188157,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.238163,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.288175,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.338275,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.388158,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.438145,38,1.3185900000000002,1.481582661619984,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.488157,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.538160,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.588170,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.638220,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.688173,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.738172,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.788176,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.838155,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.888355,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.938178,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:03.988153,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.038152,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.088192,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.138152,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.188149,38,1.32,1.4844187462164138,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.238178,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.288280,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.338211,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.388179,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.438266,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.488146,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.538163,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.588154,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.638153,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.688162,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.738163,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.788161,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.838146,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.888150,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.938169,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:04.988145,38,1.3185900000000002,1.481582661619984,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:05.038114,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:05.088148,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:05.138166,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:05.188174,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:05.238258,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:05.288168,38,1.3185900000000002,1.481582661619984,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:05.338155,38,1.31952,1.4834532706091181,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:05.388155,38,1.319055,1.4825179661145511,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:05.438159,38,1.3185900000000002,1.481582661619984,moving_up,94,-354,Cycle 1/14: moving to top
2025-10-23T15:18:05.488157,30,1.32984,1.5042109961659653,brake,,0,Stopping sequence...
