timestamp_iso,encoder_counts,lvdt_v,lvdt_mm,weights_state,weights_target,weights_cmd,sequence_status
2025-10-23T15:37:34.886600,-335,0.5231250000000001,-0.1184216174573054,idle,,0,Sequence complete (3 cycles)
2025-10-23T15:37:34.936753,-335,0.522645,-0.1193870930646006,queued,-56,0,Cycle 1/3: moving to top
2025-10-23T15:37:34.986735,-335,0.52359,-0.11748631296273837,queued,-56,0,Cycle 1/3: moving to top
2025-10-23T15:37:35.036717,-327,0.521715,-0.1212577020537351,moving_up,-56,-299,Cycle 1/3: moving to top
2025-10-23T15:37:35.086820,-300,0.5432700000000001,-0.07790181306363353,moving_up,-56,-299,Cycle 1/3: moving to top
2025-10-23T15:37:35.136713,-280,0.645465,0.127653977952066,moving_up,-56,-299,Cycle 1/3: moving to top
2025-10-23T15:37:35.186725,-254,0.6468750000000001,0.1304900625484957,moving_up,-56,-299,Cycle 1/3: moving to top
2025-10-23T15:37:35.236749,-234,0.679215,0.19553898159001148,moving_up,-56,-299,Cycle 1/3: moving to top
2025-10-23T15:37:35.286726,-214,0.64359,0.12388258886106884,moving_up,-56,-299,Cycle 1/3: moving to top
2025-10-23T15:37:35.336761,-188,0.6885899999999999,0.21439592704499644,moving_up,-56,-299,Cycle 1/3: moving to top
2025-10-23T15:37:35.386736,-161,0.6651450000000001,0.1672384778511704,moving_up,-56,-299,Cycle 1/3: moving to top
2025-10-23T15:37:35.436727,-133,0.6637500000000001,0.16443256436746845,moving_up,-56,-299,Cycle 1/3: moving to top
2025-10-23T15:37:35.486713,-106,0.6646799999999999,0.16630317335660294,moving_up,-56,-299,Cycle 1/3: moving to top
2025-10-23T15:37:35.536721,-78,0.662805,0.16253178426560577,moving_up,-56,-299,Cycle 1/3: moving to top
2025-10-23T15:37:35.586807,-65,0.6670200000000001,0.17100986694216758,at target,,0,Cycle 1/3: moving to top
2025-10-23T15:37:35.636740,-84,0.8695200000000001,0.5783198887698418,at target,,0,Cycle 1/3: moving to top
2025-10-23T15:37:35.686738,-91,0.8343750000000001,0.5076289716481943,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:35.736806,-91,0.733125,0.303973960734357,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:35.786752,-91,0.740145,0.3180940414910496,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:35.836739,-91,0.752805,0.3435584606334614,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:35.886727,-91,0.7340549999999999,0.3058445697234915,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:35.936742,-91,0.74577,0.32940820876404064,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:35.986745,-91,0.754215,0.3463945452298911,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:36.037097,-91,0.7476450000000001,0.3331795978550378,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:36.086726,-91,0.751875,0.3416878516443269,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:36.136725,-91,0.7509299999999999,0.33978707154246424,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:36.186737,-91,0.751875,0.3416878516443269,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:36.236753,-91,0.750465,0.3388517670478972,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:36.286732,-91,0.75234,0.34262315613889394,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:36.336734,-91,0.751395,0.3407223760370317,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:36.386729,-91,0.751875,0.3416878516443269,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:36.436741,-91,0.7532700000000001,0.3444937651280289,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:36.486733,-91,0.751875,0.3416878516443269,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:36.536738,-91,0.75234,0.34262315613889394,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:36.586730,-91,0.75234,0.34262315613889394,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:37:36.636739,-91,0.751875,0.3416878516443269,queued,-299,0,Cycle 1/3: moving to bottom
2025-10-23T15:37:36.686743,-92,0.751875,0.3416878516443269,moving_down,-299,155,Cycle 1/3: moving to bottom
2025-10-23T15:37:36.736709,-125,0.7242149999999999,0.2860523197739391,moving_down,-299,134,Cycle 1/3: moving to bottom
2025-10-23T15:37:36.786705,-194,0.808125,0.4548295243742362,moving_down,-299,91,Cycle 1/3: moving to bottom
2025-10-23T15:37:36.836709,-255,0.72468,0.28698762426850655,moving_down,-299,80,Cycle 1/3: moving to bottom
