timestamp_iso,encoder_counts,lvdt_v,lvdt_mm,weights_state,weights_target,weights_cmd,sequence_status
2025-10-23T15:34:23.508043,-310,0.515625,-0.13350717382129362,idle,,0,Sequence stopped (0/3 cycles)
2025-10-23T15:34:23.558203,-310,0.515145,-0.13447264942858883,queued,-67,0,Cycle 1/3: moving to top
2025-10-23T15:34:23.608167,-308,0.514215,-0.13634325841772332,moving_up,-67,-299,Cycle 1/3: moving to top
2025-10-23T15:34:23.658160,-283,0.5175,-0.12973578473029646,moving_up,-67,-299,Cycle 1/3: moving to top
2025-10-23T15:34:23.708167,-259,0.65343,0.14367483881062082,moving_up,-67,-299,Cycle 1/3: moving to top
2025-10-23T15:34:23.758171,-238,0.655305,0.147446227901618,moving_up,-67,-299,Cycle 1/3: moving to top
2025-10-23T15:34:23.808166,-218,0.655305,0.147446227901618,moving_up,-67,-299,Cycle 1/3: moving to top
2025-10-23T15:34:23.858181,-195,0.66234,0.16159647977103875,moving_up,-67,-299,Cycle 1/3: moving to top
2025-10-23T15:34:23.908169,-170,0.66,0.15688978618547456,moving_up,-67,-299,Cycle 1/3: moving to top
2025-10-23T15:34:23.958181,-148,0.66234,0.16159647977103875,moving_up,-67,-299,Cycle 1/3: moving to top
2025-10-23T15:34:24.008156,-125,0.664215,0.16536786886203592,moving_up,-67,-299,Cycle 1/3: moving to top
2025-10-23T15:34:24.058161,-102,0.664215,0.16536786886203592,moving_up,-67,-299,Cycle 1/3: moving to top
2025-10-23T15:34:24.108158,-78,0.6670200000000001,0.17100986694216758,at target,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.158167,-92,0.689055,0.2153312315395639,at target,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.208196,-101,0.677805,0.19270289699358178,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.258185,-107,0.692805,0.2228740097215578,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.308188,-108,0.673125,0.1832895098224534,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.358263,-108,0.675,0.18706089891345057,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.408183,-108,0.6825,0.20214645527743835,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.458164,-108,0.67968,0.19647428608457895,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.508177,-108,0.6825,0.20214645527743835,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.558182,-108,0.6825,0.20214645527743835,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.608206,-108,0.681555,0.20024567517557612,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.658166,-108,0.6820200000000001,0.20118097967014315,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.708197,-108,0.6820200000000001,0.20118097967014315,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.758180,-108,0.6825,0.20214645527743835,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.808189,-108,0.6825,0.20214645527743835,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.858257,-108,0.68343,0.20401706426657285,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.908175,-108,0.68343,0.20401706426657285,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:24.958362,-108,0.68343,0.20401706426657285,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:25.008176,-108,0.6825,0.20214645527743835,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:25.058170,-108,0.68343,0.20401706426657285,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:25.108170,-108,0.68343,0.20401706426657285,idle,,0,Cycle 1/3: moving to top
2025-10-23T15:34:25.158178,-108,0.68343,0.20401706426657285,queued,-278,0,Cycle 1/3: moving to bottom
2025-10-23T15:34:25.208262,-108,0.682965,0.20308175977200582,moving_down,-278,127,Cycle 1/3: moving to bottom
2025-10-23T15:34:25.258154,-130,0.680625,0.19837506618644163,moving_down,-278,116,Cycle 1/3: moving to bottom
2025-10-23T15:34:25.308152,-185,0.698895,0.23512348148911588,moving_down,-278,84,Cycle 1/3: moving to bottom
2025-10-23T15:34:25.358156,-248,0.677805,0.19270289699358178,moving_down,-278,80,Cycle 1/3: moving to bottom
2025-10-23T15:34:25.408288,-295,0.598125,0.032433946182574225,at target,,0,Cycle 1/3: moving to bottom
2025-10-23T15:34:25.458174,-303,0.521715,-0.1212577020537351,at target,,0,Cycle 1/3: moving to bottom
2025-10-23T15:34:25.508181,-303,0.5160899999999999,-0.13257186932672615,idle,,0,Cycle 1/3: moving to bottom
2025-10-23T15:34:25.558165,-303,0.51234,-0.14011464750872005,idle,,0,Cycle 1/3: moving to bottom
2025-10-23T15:34:25.608166,-303,0.512805,-0.13917934301415302,idle,,0,Cycle 1/3: moving to bottom
2025-10-23T15:34:25.658173,-303,0.512805,-0.13917934301415302,idle,,0,Cycle 1/3: moving to bottom
2025-10-23T15:34:25.708173,-303,0.5132700000000001,-0.13824403851958555,idle,,0,Cycle 1/3: moving to bottom
2025-10-23T15:34:25.758272,-303,0.51234,-0.14011464750872005,idle,,0,Cycle 1/3: moving to bottom
2025-10-23T15:34:25.808172,-303,0.51375,-0.13727856291229035,idle,,0,Cycle 1/3: moving to bottom
2025-10-23T15:34:25.858176,-303,0.512805,-0.13917934301415302,idle,,0,Cycle 1/3: moving to bottom
2025-10-23T15:34:25.908190,-303,0.5132700000000001,-0.13824403851958555,idle,,0,Cycle 1/3: moving to bottom
2025-10-23T15:34:25.958187,-303,0.512805,-0.13917934301415302,idle,,0,Cycle 1/3: moving to bottom
2025-10-23T15:34:26.008181,-303,0.512805,-0.13917934301415302,idle,,0,Cycle 1/3: moving to bottom
